tiempo,referencia,hc,f_pid,y_hat
302736,24,16.6957794413358,30.7956534092638,16.89158
302741,24,16.7187576644816,31.3351061966694,16.712748
302746,24,16.7399912687102,31.2365296193741,16.839884
302751,24,16.6688957397849,31.1454374572334,16.847624
302756,24,16.6831674046377,31.4504372763226,16.732302
302761,24,16.7872266995839,31.3892118341045,16.810051
302766,24,16.9135490840851,30.9427974587851,16.93849
302771,24,16.8408816884204,30.4008744292748,17.037756
302776,24,16.8163196076553,30.7126175566765,16.844816
302781,24,16.771498273419,30.8179888831589,16.874907
302786,24,16.7553433863384,31.0102724070326,16.825758
302791,24,16.7260621769333,31.0795768726083,16.836517
302796,24,16.7128775047624,31.2051932609561,16.80469
302801,13,16.7162630699553,31.2617555045695,16.808002
302806,13,16.8575014171343,0.0,16.821033
302811,13,16.7507803469998,0.0,16.926844
302816,13,15.4963754147349,0.0,15.65308
302821,13,14.006823094814,0.0,14.309668
302826,13,12.7489079330042,0.0,12.719351
302831,13,11.2986351488788,1.07718496741205,11.320457
302836,13,9.56488923124631,7.29885521130998,9.706856
302841,13,7.22696448224203,14.7366251979533,7.6739645
302846,13,4.83693126216114,24.7663223711817,4.912981
302851,13,1.76155132237137,35.0195648853287,2.182857
302856,13,3.64048616155793,48.2129448270268,3.5416148
302861,13,6.76094212229559,40.1523143669165,6.9116006
302866,13,10.3357721724352,26.7655582953519,10.404231
302871,13,11.7184007212272,11.4295373802528,11.855415
302876,13,11.6335691934278,5.49806090593512,11.70554
302881,13,10.1103912268576,5.86198816019481,10.119127
302886,13,8.28366184337637,12.3964216367807,8.328927
302891,13,5.75324783014417,20.2330906919154,6.208545
302896,13,2.92771561500525,31.0885668086815,2.9957976
302901,13,2.41274162263221,43.2101000116275,2.561712
302906,13,5.63203119789313,45.4193384389078,5.6010942
302911,13,9.00645851483893,31.6085861610385,9.102081
302916,13,11.5546563326333,17.132292971341,11.503825
302921,13,11.8973200187673,6.20052433300305,12.139151
302926,13,10.5863792512407,4.73049711948809,10.729901
302931,13,8.66543252944129,10.3544330121775,8.898171
302936,13,6.44389317827934,18.5952944486969,6.6425505
302941,13,3.8404672533337,28.1256982651816,3.9570198
302946,13,2.37091529960728,39.2943954831984,2.5622265
302951,13,4.88292331189516,45.5987733646848,4.791989
302956,13,8.03883801415372,34.8222589919698,8.24287
302961,13,10.8757299839508,21.2833849192805,10.919011
302966,13,11.7055285528389,9.11311836885087,11.834732
302971,13,10.8579211907243,5.55328250832127,11.078421
302976,13,8.95586605603765,9.18951809179262,9.2585945
302981,13,6.88932905483756,17.3493346195985,6.9703074
302986,13,4.27626044170544,26.2147783547469,4.534647
302991,13,2.31534752044213,37.4248427050837,2.41407
302996,13,4.28630606478809,45.8371591373033,4.3137045
303001,13,7.6224058533043,37.3817469820591,7.66868
303006,13,10.5238900514089,23.0698788893246,10.70061
303011,13,11.5732136141834,10.6225116794559,11.748557
303016,13,10.978003146498,6.12091359515343,11.0846815
303021,13,9.57865018267572,8.67436650152356,9.384377
303026,13,7.31215036719993,14.6775907163212,7.7835226
303031,13,4.78125531107065,24.4008749247123,4.9813023
303036,13,1.55339063922541,35.2584147155069,2.0470598
303041,13,3.38516556271,49.105954157723,3.375374
303046,13,6.89614324351608,41.2476397359741,6.845274
303051,13,10.4056237090718,26.185545485316,10.59148
303056,13,12.0256777496045,11.1298742880819,11.95997
303061,13,11.8345020637389,4.17984245419677,11.915609
303066,13,10.0036286503983,4.99998614656018,10.37599
303071,13,8.11950877154763,12.8544330897912,8.206066
303076,13,5.85801578792443,20.9373073700607,5.9637938
303081,13,2.95988975638094,30.6391122698042,3.168213
303086,13,2.81402468915505,43.0720729451258,2.905346
303091,13,5.67007014798289,43.6978340835248,5.6666794
303096,13,9.09107263025905,31.4453990651534,9.165878
303101,13,11.2743606107211,16.7692984161887,11.372535
303106,13,11.8227594089493,7.40299298000645,11.767218
303111,13,10.4360786189137,5.05036213560762,10.630372
303116,13,8.47050085563776,10.99922272486,8.797575
303121,13,6.07683363329079,19.431551329314,6.4061613
303126,13,3.55756666914304,29.7003837131825,3.4903247
303131,13,2.57364526014367,40.5080389893763,2.6908846
303136,13,5.05893011159766,44.7290618339836,5.2905593
303141,13,8.6541360460583,34.067189821246,8.503148
303146,13,11.1056217263833,18.6437563624099,11.218356
303151,13,11.7177697045504,8.12688279381558,11.875841
303156,13,10.5216686269438,5.50076796747862,10.779058
303161,13,8.90576238941732,10.6320415904109,8.896031
303166,13,6.65835806394106,17.5642793493997,7.0005765
303171,13,3.78267092459606,27.2056439056929,4.195845
303176,13,2.05885422020044,39.5423417334829,1.9761279
303181,13,4.36422800624017,46.9375153953401,4.478657
303186,13,7.95138786021239,37.0474618532297,8.059827
303191,13,10.8375241622121,21.6585460796888,11.0252695
303196,13,12.0937942179477,9.27702134411001,11.938304
