tiempo,referencia,hc,f_pid,hc_dot,y_hat
3169,11,0.0,26.6937641601282,0.0,0.0
3187,11,6.57170311996726,26.7123959601282,6.57170311996726,7.12806
3205,34,8.07136047617175,12.6347245677985,1.499657356204489,8.948184
3223,34,8.99191212008721,58.7604601879952,0.9205516439154611,9.463023
3241,34,0.0508470410694347,56.829794841422,-8.941065079017775,0.76846904
3259,34,17.2994216494768,76.0507381351662,17.248574608407363,15.471252
3277,34,22.3729236137404,39.1100486754143,5.073501964263603,22.553156
3295,34,28.2845778342866,28.2556744016788,5.9116542205462,28.091507
3313,34,28.852708764302,15.5948700405904,0.5681309300153998,28.465254
3331,34,28.1456002637896,14.3859099777715,-0.7071085005124012,28.063932
3349,34,25.9289414306505,15.9113761932656,-2.2166588331390997,25.831919
3367,34,23.234979610511,20.6760255726222,-2.6939618201394993,23.335958
3385,34,20.5042709734636,26.4682444358262,-2.7307086370473996,20.489872
3403,34,18.4563845837408,32.3438482538286,-2.0478863897228017,18.410301
3421,34,17.553960965138,36.7594236256093,-0.9024236186027998,17.544407
3439,34,18.0928050669464,38.7214500633042,0.5388441018084009,18.05037
3457,34,19.3746045919885,37.5934857658424,1.2817995250421,19.449139
3475,34,20.9073492638721,34.8709693914049,1.5327446718835986,20.865755
3493,34,21.9672327380835,31.6080045649566,1.0598834742114,21.980164
3511,34,22.4928871422908,29.3567308445899,0.5256544042073017,22.5288
3529,34,22.3915341830424,28.2495832487536,-0.10135295924840193,22.411085
3547,34,21.981710854727,28.4864760940998,-0.40982332831539736,21.954557
3565,34,21.3224677007067,29.3852095527369,-0.6592431540203023,21.35782
3583,34,20.725893800291,30.8196426962648,-0.5965739004156987,20.740816
3601,30,20.4347543060475,32.120766916865,-0.2911394942435024,20.35793
3619,30,20.391061564405,24.1877448130985,-0.04369274164249859,20.377085
3637,30,20.5399557326834,24.297667357078,0.14889416827839952,20.595778
3655,30,19.2231253898418,23.994564986043,-1.3168303428415982,19.213789
3673,30,17.8491307832012,26.8351894944184,-1.3739946066406006,17.80897
3691,30,16.4191247650793,29.800661795877,-1.430006018121901,16.41711
3709,30,15.7639616048844,32.8886058470279,-0.6551631601948991,15.701335
3727,30,15.8466488205824,34.316934112119,0.08268721569799986,15.919579
3745,30,16.8204095455655,34.1636830362804,0.9737607249830997,16.681242
3763,30,17.8811566459908,32.0989392274193,1.0607471004252993,17.857683
3781,30,18.7078996208958,29.8459602873188,0.8267429749050024,18.725262
3799,30,19.0959718815038,28.0931235030206,0.3880722606079985,19.060781
3817,30,18.8928880926436,27.2798350636385,-0.2030837888602015,18.949669
3835,30,18.3362888794042,27.7339190335707,-0.556599213239398,18.333431
3853,30,17.6531049439917,28.946637572118,-0.6831839354125009,17.604507
3871,30,17.2746777712166,30.4318231074739,-0.3784271727751012,17.065023
3889,30,17.0015270981369,31.2644625639223,-0.273150673079698,17.060371
3907,30,17.1368782068617,31.8719249084694,0.13535110872479805,17.132202
3925,30,17.503476322768,31.6036135936558,0.366598115906303,17.424309
3943,30,17.9528882491114,30.8390481907301,0.449411926343398,17.87702
3961,30,18.2037066977348,29.896226220528,0.25081844862339864,18.25017
3979,30,18.3514049134026,29.3786260461144,0.14769821566780195,18.344168
3997,30,18.2289027340565,29.0817939351024,-0.12250217934609964,18.268278
4015,10,18.0571137050426,29.3642915001575,-0.17178902901390103,18.033869
4033,10,17.7925410923559,0.0,-0.26457261268669896,17.80368
4051,10,17.6026800780628,0.0,-0.18986101429310054,17.881449
4069,10,13.5475049175598,0.0,-4.0551751605029995,13.000673
4087,10,7.87880590618374,0.0,-5.66869901137606,7.7981753
4105,10,0.0372002875771863,8.63945475185211,-7.841605618606554,0.0
4123,10,0.0,25.4632916823193,-0.0372002875771863,0.0
4141,10,0.0,25.5599612893252,0.0,0.0
4159,10,5.894574364446,25.5768992893252,5.894574364446,6.493049
4177,10,7.19951907152622,12.9499752775886,1.30494470708022,8.321978
4195,10,7.88417821502921,10.157822650843,0.6846591435029898,8.620293
4213,10,0.0106909904472684,8.69397224262574,-7.873487224581941,0.72922546
4231,10,0.0232255650394912,25.5861861182934,0.012534574592222798,0.0
4249,10,0.0,25.5762193473934,-0.0232255650394912,0.0
4267,10,5.98078950063406,25.6429368449411,5.98078950063406,6.5480385
4285,10,7.19310451451426,12.831081366081,1.2123150138801995,8.361934
4303,10,7.96568997239391,10.2374734000518,0.77258545787965,8.62849
4321,10,0.0,8.58503191247329,-7.96568997239391,0.76988775
4339,10,0.0304046053444548,25.674882617583,0.0304046053444548,0.0
4357,10,0.0305117718505065,25.6266027391191,0.00010716650605169936,0.0
4375,10,6.05666743886631,25.6432593676431,6.026155667015804,6.594403
4393,10,7.2588051623906,12.7340417810551,1.2021377235242898,8.409312
4411,35,7.90728240380232,10.1621355807875,0.6484772414117197,8.664174
4429,35,0.0137958111580938,62.4007949337753,-7.893486592644226,0.64648926
4447,35,0.0,79.3782133200616,-0.0137958111580938,0.0
4465,35,18.0863841624745,79.4670649676508,18.0863841624745,18.505627
4483,35,26.0470490419121,40.7310539391429,7.960664879437601,25.813734
4501,35,31.2017434563049,23.6840760552548,5.1546944143928,31.03186
4519,35,31.7059688960176,12.6424210447151,0.5042254397126982,31.481539
4537,35,30.618574640425,11.5672909634653,-1.0873942555925993,30.267466
4555,35,28.4040837007886,13.9053310715951,-2.2144909396363985,28.410883
4573,35,26.0694126728687,18.6628353953893,-2.3346710279198994,26.039335
4591,35,23.4008672444147,23.6818769133052,-2.6685454284539993,23.54919
4609,35,21.1045158709828,29.4210334861536,-2.2963513734319,21.156153
4627,35,19.7180917461702,34.3663537932265,-1.3864241248126028,19.634314
4645,35,19.4264374021627,37.3637697119673,-0.29165434400749746,19.400032
