tiempo,referencia,hc,f_pid,y_hat
49,40,42.0087842710226,0.0,42.163822
73,40,39.8421589539707,0.0,40.005867
97,40,37.7916712255454,0.580494242033355,37.677486
121,40,35.4474989674677,4.81507717568199,35.47579
145,40,32.8426573441732,9.96546470708317,33.013355
169,40,30.3244232147074,15.4297631706281,30.094116
193,40,27.526227964533,20.697504356704,27.597578
217,40,25.3621357382151,26.8394362553706,25.235453
241,40,24.0677616132706,31.9149933134636,24.25297
265,40,23.9042639232449,34.3291666114836,23.944715
289,40,24.1147560629241,34.6785390338185,24.22156
313,40,24.6531095441074,34.1318724567428,24.478819
337,40,24.9385326814167,33.3024113558912,24.859522
361,40,25.0559987958142,32.4924074360206,25.003668
385,40,24.7998766154109,32.2304176138118,24.959494
409,29,24.6432115391961,9.27390338709778,24.674564
433,29,20.8081405458802,10.1102912506047,20.84892
457,29,16.19070510964,18.2358591012186,15.934789
481,29,11.8817744893064,27.7698750599196,12.091257
505,29,12.0452890307776,37.1506641082438,12.13203
529,29,15.8242440953433,36.9403561828067,15.823837
553,29,18.1367647238364,28.9858720296862,18.165884
577,29,17.9583482536397,23.7454428028334,17.804892
601,29,15.8408041548889,24.4300342057318,15.931918
625,29,14.19516157381,28.9659636322278,14.189499
649,29,14.301690851218,32.3802686973229,14.416385
673,29,15.7767973087323,32.2736514967281,15.662724
697,29,16.9275050890165,29.1893302581202,16.776709
721,29,16.7054125898435,26.7615646243872,16.795095
745,29,15.7742294646664,27.2082865782382,15.792415
769,29,15.079399807044,28.9178723474199,15.088151
793,29,15.0750526750604,30.7639994342353,15.11719
817,26,15.850982995514,24.3569574755314,15.764275
841,26,13.9907246467051,22.4052405633091,14.173632
865,26,11.1935681951613,26.5365441795547,11.312785
889,26,11.3691798438943,32.3421891818087,11.119161
913,26,13.6179237518368,32.6037581227624,13.792041
937,26,15.3058339815026,27.4564006119973,15.253341
961,26,14.8336372168269,23.8239545235148,14.765679
985,26,12.7976042846515,24.9631989137811,12.895015
1009,26,11.4402948723238,29.1626520504953,11.5609455
1033,26,12.4529901729136,32.1359673716953,12.481014
1057,26,14.2624834739152,30.3051021579698,14.370967
1081,26,15.1340914076795,26.5260130468972,14.964306
1105,26,14.1994059459784,24.5045062202993,14.268414
1129,26,12.4429486293546,26.4508012409795,12.590348
1153,26,12.0044207237921,30.2103243141609,11.983766
1177,26,13.2356992918492,31.3944826207483,13.294684
1201,32,14.6287522043992,41.4275863767481,14.578794
1225,32,18.5073519315983,38.4666690092228,18.66817
1249,32,20.8280520584239,30.278676977354,20.65357
1273,32,20.4558830077758,25.3262024851785,20.553158
1297,32,18.7626176522708,26.1846623778851,18.882486
1321,32,17.7212082851973,29.6481399415554,17.506544
1345,32,17.4833701727026,32.0276357002746,17.617134
1369,32,18.0830301309951,32.7891788817354,18.066038
1393,32,18.8522050861255,31.579350977446,18.78036
1417,32,19.030534799024,29.5009421857927,19.105602
1441,32,18.6583097422438,29.2642166107582,18.716463
1465,32,18.748661820097,30.2780233883557,18.331009
1489,32,18.5320352738468,30.1742250195959,18.674934
1513,32,18.3336438520579,30.601706251817,18.459505
1537,32,18.5045487222361,31.1423249026779,18.399006
1561,32,18.7086662338009,30.7259027340496,18.689062
1585,32,18.6486991470763,30.1999805964057,18.757431
1609,20,18.8032779589563,4.90835169622205,18.567633
1633,20,13.1199490899026,4.39209806456602,13.467799
1657,20,4.89630623160609,16.7026134131885,4.440117
1681,20,0.334679468905826,34.3320946201286,0.0
1705,20,11.3258152021524,44.2386239843055,11.337776
1729,20,17.8891073465634,20.4097190067883,17.711445
1753,20,14.5032928881514,6.46360215102109,14.766449
1777,20,7.04606577315044,13.7219067340021,7.0211744
1801,20,0.0,29.774118946963,0.0
1825,20,8.84231690273898,44.8856762394047,9.111486
1849,20,17.0477734141558,25.8093432788346,16.879736
1873,20,15.8763317456352,8.5291572848704,15.779051
1897,20,9.09898043292511,10.8628904143831,9.305965
1921,20,0.0,25.4791665078565,0.0
1945,20,6.39453228965965,45.1902535043834,6.4316278
1969,20,16.2059804273222,31.3553865484394,16.331833
1993,20,16.8866243150916,10.5544461307765,16.831747
2017,17,11.0285468431879,2.46044300455241,10.812637
2041,17,0.0007193678238484,14.9160920244184,0.0
2065,17,0.0,38.5660643131503,0.0
2089,17,13.2414642558379,38.7404345089342,13.160886
2113,17,16.8517029187322,10.397487076454,17.061525
2137,17,11.0718847778729,2.78818817462212,10.757913
2161,17,0.165905356132178,15.1132090827442,0.110146254
2185,17,0.0,38.5184214525886,0.0
2209,17,13.062989363212,38.5230276360396,13.14199
2233,17,17.0105661740017,10.9030822320429,16.883215
2257,17,10.9682832662109,2.40850624956877,10.995057
2281,17,0.0,15.6980249250571,0.0
2305,17,0.0567983119938096,39.1860492692912,0.0
2329,17,13.4023795399923,38.912775916979,13.399664
2353,17,17.1995321894844,10.1319980471597,17.214695
2377,17,11.3030414099906,2.01703860476807,11.247345
2401,25,0.410464731210915,31.7370324351552,0.54200774
2425,25,10.2182016137215,55.2551023882304,10.186337
2449,25,20.124659098679,34.0636108410433,20.37501
2473,25,20.6551904332999,12.8895866586868,20.86179
2497,25,16.1055162327795,11.9248199416002,15.8665495
2521,25,9.70708241598442,22.0546139842457,9.690839
2545,25,7.10487000137457,35.6981854895337,7.257356
2569,25,13.0252572851352,40.9408561008345,13.047147
2593,25,17.5550635455282,28.5990257104292,17.585629
2617,25,17.0884597769331,18.7957843220237,17.169817
2641,25,13.3449521229577,19.9290898490884,13.272081
2665,25,9.25039041859071,27.8926234798168,9.41694
2689,25,10.5081854875429,36.4997283141764,10.496479
2713,25,14.769966505977,34.02980633526,14.820582
2737,25,16.5759955955294,24.9607814239033,16.537722
2761,25,15.0310170613056,21.2138638405192,15.050809
2785,25,12.104630616064,24.4641000895402,11.841203
2809,11,10.4911758423311,0.503904270228652,10.685609
2833,11,0.0,3.96123446473733,0.0
2857,11,0.0,26.4845105499916,0.0
2881,11,7.00594054776419,26.3604453980111,7.190341
2905,11,8.50071661979617,11.3425737597565,8.486444
2929,11,0.0153968868787895,8.09116157008513,0.0
2953,11,0.0,26.8486753138453,0.0
2977,11,7.42036184378396,26.6633614056901,7.465167
3001,11,8.95584267400848,10.9537693586217,8.900895
3025,11,0.0777920105362034,7.57499437890146,0.0
3049,11,0.0,26.5518793185545,0.0
3073,11,7.21178633049698,26.7868831256404,7.2411804
3097,11,8.77189756654382,11.1507261864107,8.8877325
3121,11,0.0,7.88637734653047,0.0
3145,11,0.0036437340283955,26.6464350862027,0.0
3169,11,7.30173238731231,26.8000216038527,7.3127904
3193,11,8.8466421730697,11.0238263472502,8.937711
3217,34,0.0,56.9910155045039,0.0
3241,34,18.931487992816,76.1482211695215,19.11364
3265,34,27.8367245020333,35.7751560043206,27.849884
3289,34,28.0743770881132,16.3131487814484,28.138561
3313,34,25.4075618129411,16.1855020690553,25.139832
3337,34,21.8906673394221,21.6632867647179,22.059542
3361,34,19.4767832809161,29.7076613659199,19.336658
3385,34,19.1794609939782,34.5407827633125,19.171787
3409,34,20.1483758756942,35.0620705355292,20.186872
