tiempo,referencia,hc,f_pid,hc_dot,y_hat
21,40,39.1550411692782,0.0,-0.8449598307217983,39.098904
31,40,41.4018802481703,3.6248733837965,2.2468390788921013,41.328384
41,40,40.5251485556393,0.0,-0.8767316925310027,40.770123
51,40,39.8845680656735,0.0,-0.6405804899657994,39.5115
61,40,38.6423889466977,0.495202998260814,-1.2421791189757982,38.98764
71,40,37.9645536067005,5.82415141866693,-0.6778353399972019,37.660854
81,40,36.9494866627115,8.73206502725471,-1.015066943988998,37.03389
91,40,36.1889813700122,13.0867022169678,-0.7605052926992997,35.966366
101,40,34.9911742152122,16.3492699226475,-1.197807154800003,35.204662
111,40,33.9311582676197,21.4878626167395,-1.0600159475924968,33.88611
121,40,33.0801681786068,26.0353310319115,-0.8509900890129032,32.864025
131,40,32.2896362288593,29.686078513777,-0.7905319497474963,32.305756
141,40,31.8629042472095,33.0774605781935,-0.42673198164980164,31.743387
151,40,31.3916788010634,34.9081407794712,-0.47122544614610007,31.554825
161,40,31.1927806161333,36.929697943438,-0.1988981849300977,31.219748
171,40,31.3296933337527,37.7829711567882,0.13691271761939916,31.17581
181,40,31.5887915003641,37.195615598201,0.2590981666113983,31.48049
191,40,31.5642033593948,36.0840844634382,-0.024588140969299843,31.733805
201,40,31.8283065539238,36.1895675881963,0.26410319452899955,31.59338
211,40,31.8729440301955,35.0565648836668,0.04463747627170278,31.920813
221,40,31.8465731205185,34.8650701104614,-0.026370909677002174,31.867641
231,40,31.8064574844518,34.9782013129757,-0.0401156360666981,31.817345
241,40,31.7003384326162,35.1502973917018,-0.10611905183560211,31.779692
251,40,31.6041662933643,35.6055481240763,-0.09617213925189816,31.66837
261,40,31.6353636605712,36.018126601467,0.03119736720690014,31.595753
271,40,31.7324557055684,35.8842898961497,0.09709204499719704,31.672407
281,40,31.752139460985,35.4677650231116,0.019683755416600945,31.776718
291,40,31.8246433248662,35.3833217123743,0.07250386388120234,31.761028
301,40,31.7758151597283,35.0722801363241,-0.04882816513790189,31.840061
311,40,31.6154243011231,35.2817529647654,-0.16039085860520075,31.751957
321,40,31.6807001084042,35.969829748182,0.06527580728110038,31.578703
331,40,31.5652670101986,35.6897965349461,-0.11543309820559955,31.722214
