tiempo,referencia,hc,f_pid,y_hat
37,40,41.6921193532151,0.0,41.794666
55,40,39.9671837225675,0.0,40.62047
73,40,38.3266294906549,0.130632803053588,38.691128
91,40,36.6315521912873,3.6496772147169,36.856377
109,40,35.0100687858423,7.28845237682914,34.98814
127,40,32.9742722935315,10.7722397584071,33.20036
145,40,31.0762145685442,15.1474751799042,30.9941
163,40,28.9585872474196,19.2307091775913,29.019434
181,40,27.2541803825337,23.7881348891672,27.217081
199,40,26.0857389976924,27.4627895592678,25.966162
217,40,25.3087933312929,29.9906851990205,25.247068
235,40,24.7889812831564,31.6808016287332,24.842089
253,40,24.476794107021,32.8206824378413,24.607336
271,40,24.4836935014452,33.5160883541545,24.45367
289,40,24.5437891349938,33.527582359256,24.568132
307,40,24.8720311217725,33.4249587452416,24.626154
325,40,24.9204336234169,32.7470594135644,24.912825
343,40,24.8270242061121,32.6688598012232,24.8706
361,40,24.7487006428563,32.8947647708706,24.77028
379,40,24.82368566469,33.0884688004538,24.721169
397,40,24.8951253498791,32.9534585794717,24.818169
415,29,24.7645730557321,9.23092609596235,24.870388
433,29,21.9422431514973,9.51791360358992,21.815708
451,29,18.8989680608013,15.5789852143319,18.646955
469,29,15.3113369786069,22.1187647124248,15.8558445
487,29,13.1372034915155,29.8313425116304,13.414197
505,29,13.8712491362155,34.518044698867,13.730686
523,29,15.7326381466831,32.9703851957117,15.609941
541,29,16.5302990486044,29.0033308464718,16.693008
559,29,16.3198202017075,27.3148204693576,16.493315
577,29,15.9121134591457,27.7874187754231,15.927465
595,29,15.6903096205173,28.6834274267603,15.560336
613,29,15.5445470772568,29.1813649228412,15.545729
631,29,15.5496545512135,29.5165695316998,15.567571
649,29,15.684407485391,29.5284048462231,15.6750765
667,29,15.693634183452,29.2621419975336,15.797029
685,29,15.6576645904679,29.264904680794,15.724378
703,29,15.8884947696634,29.3645977801649,15.693303
721,29,15.9483995643862,28.8920662935072,15.928381
739,29,15.669942109089,28.7857787763861,15.838076
757,29,15.5570756808139,29.4051768188163,15.558732
775,29,15.5956495004588,29.669853759522,15.64664
793,29,15.6421274270708,29.6098825415956,15.763334
811,26,15.9934050154535,23.097891677889,15.784251
829,26,14.3277388531383,22.3619454153721,14.719448
847,26,12.3365625637571,25.951748504123,12.283391
865,26,11.6040371055873,30.2425921207762,11.8122015
883,26,12.831684583619,31.8370023588801,12.72157
901,26,13.9797612927958,29.2280824004526,14.196907
919,26,14.3182158684734,26.7877623519205,14.247455
937,26,13.8162570465413,26.0821371674143,13.752748
955,26,13.1395427644861,27.1786254464208,13.099454
973,26,12.8434136154816,28.6508144052438,12.882291
991,26,13.3422503827255,29.3077944723239,13.104628
1009,26,13.590428672053,28.2600742326038,13.735677
1027,26,13.8289328203195,27.7491714982981,13.608996
1045,26,13.4962835476173,27.2585994321816,13.645655
1063,26,13.2568747016559,27.9927474757168,13.20861
1081,26,13.3125274463662,28.5274582452312,13.242163
1099,26,13.466034251677,28.4296674134577,13.46048
1117,26,13.5288001650542,28.1218853570775,13.558515
1135,26,13.8128344713116,28.0084825040678,13.512752
1153,26,13.5780430379299,27.4203526354261,13.715802
1171,26,13.4213223256663,27.9446228810024,13.329371
1189,26,13.2844468825906,28.3018291195102,13.36534
1207,32,13.4129360895197,41.4867327091525,13.364486
1225,32,16.9150885158572,41.2428237641598,16.513783
1243,32,19.4288527958577,33.7621895785174,19.088058
1261,32,19.9682494892835,28.3957160209882,19.907598
1279,32,19.5894676847819,27.2600031227242,19.584751
1297,32,18.8010680011431,28.0928694723952,19.071072
1315,32,18.0522313245262,29.8050077534359,18.442389
1333,32,18.1453979621694,31.4336187757988,18.008001
1351,32,18.4800977597207,31.2574010686366,18.370289
1369,32,18.7519862149075,30.5629369278208,18.635954
1387,32,18.7367473870872,30.0026362018597,18.76287
1405,32,18.4625799699128,30.0577629732835,18.66072
1423,32,18.3404631538592,30.6683173803982,18.420069
1441,32,18.5376877292353,30.9531876328802,18.410297
1459,32,18.5884077174179,30.5532774422086,18.634245
1477,32,18.8075740133615,30.4672855320812,18.612585
1495,32,18.5778163304193,30.0198903822904,18.798355
1513,32,18.4845932435802,30.5350659433374,18.518902
1531,32,18.6165118895061,30.7577639593068,18.516657
1549,32,18.7542714410309,30.4976908597598,18.671846
1567,32,18.6959339043055,30.2248655739006,18.754667
1585,32,18.5937660123468,30.3724352052098,18.65862
1603,20,18.7279862990652,4.87411976061416,18.58896
1621,20,14.7487906525795,4.58859912473156,14.943622
1639,20,9.32385259571794,13.1261283232499,9.915817
1657,20,1.05590116310143,24.7715149536107,1.4970858
1675,20,5.64312298717253,42.5243540350464,5.487527
1693,20,13.9646769898159,32.7168507370239,12.732713
1711,20,14.9920139815833,14.8914350796381,15.248607
1729,20,10.3488110801167,12.6980198624117,10.38664
1747,20,2.70926586872788,22.6661726127757,2.7404287
1765,20,4.30415577058092,39.0693442749971,4.2899084
1783,20,12.5094865399384,35.6775924809939,11.760089
1801,20,15.074558624632,18.103743601678,14.929581
1819,20,11.4441276518795,12.6143514117088,11.5086565
1837,20,4.81345093127326,20.4099685608645,4.347916
1855,20,2.94216103489136,34.6472620631481,3.4494915
1873,20,10.7494003742388,38.6869018676999,10.465825
1891,20,14.695662153884,21.9692660524387,14.065413
1909,20,12.617640061455,13.520203200746,12.548576
1927,20,6.51422929198482,17.9865450764498,6.436223
1945,20,1.65343881024317,31.0908654182273,2.6065958
1963,20,9.06915736375661,41.5401031999884,8.829005
1981,20,14.5573150014344,25.6644623080453,13.747233
1999,20,13.9170596635257,13.9108788364836,13.631633
2017,17,8.39331377720944,8.85844535614842,8.493724
2035,17,0.0,20.7121021666387,0.0
2053,17,2.66839721907136,38.7303382238771,2.7702732
2071,17,12.1241371851197,33.035420788969,11.666878
2089,17,13.88465028434,12.7771334305856,14.027372
2107,17,8.54985902903166,9.00909156919388,8.193901
2125,17,0.150226607515131,20.4574955911788,0.0
2143,17,2.53957470686714,38.4890199841083,2.6134274
2161,17,11.952411838884,33.3924084571705,11.597745
2179,17,14.1627272822285,13.2263658773559,13.995545
2197,17,8.69429788977014,8.49378885620926,8.724384
2215,17,0.0779074239957672,20.2283756755617,0.0
2233,17,2.37221434919495,38.724601422882,2.459268
2251,17,12.0163397116274,33.831975708735,11.668976
2269,17,14.0551590501409,13.1701033496528,14.147132
2287,17,8.81720544174248,8.80527719233777,8.542264
2305,17,0.0194237620284048,20.0456756539532,0.0
2323,17,2.14402599563299,38.9307773743627,2.336289
2341,17,12.0797500767577,34.4022672833127,11.732359
2359,17,14.2773549533929,13.1153021780688,14.330273
2377,17,9.03005560709257,8.40977363700629,8.885391
2395,17,0.0267449549806212,19.6698423510005,0.0
2413,25,1.97747172896552,56.1554431915933,2.091316
2431,25,16.7267525684904,52.0134339607909,16.779984
2449,25,21.3253384547933,20.4152221183955,20.645056
2467,25,19.1809019529255,10.5652686187753,19.407515
2485,25,15.6026160386834,15.171309057007,15.597011
2503,25,11.0694877655147,22.8565887313285,11.398765
2521,25,9.42735307277745,32.5960661662291,9.221111
2539,25,12.1236957441797,36.1420405837732,11.706498
2557,25,14.7857885584263,30.3847625029806,14.745821
2575,25,15.3353638235489,24.6963833005701,15.29761
2593,25,14.1529901958798,23.5348451882221,14.341422
2611,25,12.6306322501546,26.0874065803279,12.59088
2629,25,11.90225482581,29.3712370391147,12.10355
2647,25,12.8684854897976,30.9545578494285,12.633093
2665,25,13.9441546541621,28.9041780359512,13.910962
2683,25,13.9970077883114,26.6174160376668,14.113611
2701,25,13.5269926587,26.5227724557633,13.424788
2719,25,12.9937720316039,27.5495917769879,12.994457
2737,25,12.8018812510823,28.7127830019436,12.8783455
2755,25,13.276676114745,29.1447248750954,13.089489
2773,25,13.6432637219061,28.1469510660758,13.628137
2791,25,13.6648159550698,27.380477614712,13.617269
2809,11,13.3188553025327,0.0,13.387683
2827,11,7.72045038667058,0.0,7.568133
2845,11,0.0836544514734248,10.065706916324,0.0
2863,11,0.0,26.4521890984569,0.0
2881,11,6.57878626572831,26.6501180029575,6.5144606
2899,11,8.13524525086295,12.5572532629703,8.090801
2917,11,0.0737365197306355,9.2261373916796,0.0
2935,11,0.173935771641581,26.5229259415525,0.0
2953,11,6.69659358689571,26.3265054512864,6.5648646
2971,11,8.08522701686049,12.3537416251563,8.016701
2989,11,0.0826201329443674,9.38241202766435,0.0
3007,11,0.0,26.5529408361433,0.0
3025,11,6.74570537962233,26.7486528793278,6.579806
3043,11,8.24982888225182,12.2977466400379,8.213178
3061,11,0.10543549044975,9.07860765112561,0.019372746
3079,11,0.0,26.5529897163803,0.0
3097,11,6.55517356422387,26.7976020567613,6.5798364
3115,11,8.0694245269591,12.7553865615011,8.139372
3133,11,0.0,9.51484689345092,0.0
3151,11,0.0,26.8287263125144,0.0
3169,11,6.60409905725473,26.8473581125144,6.7586694
3187,11,8.0515041435203,12.700197434703,8.183762
3205,34,0.0133008277887023,58.9379593016802,0.0
3223,34,17.3742614531864,76.2238569762062,17.774708
3241,34,25.3249366249478,39.042163105786,25.557276
3259,34,25.9737214405569,22.0161255383085,25.978096
3277,34,24.5783486717991,20.6391759311716,24.531202
3295,34,22.7458297809498,23.645845430781,22.870207
3313,34,21.2631615137928,27.5925568446724,21.476429
