tiempo,referencia,hc,f_pid
0,25,1e-06,0.01
1,25,6.23012203920654,99.99
2,25,9.32215940438431,99.99
3,25,11.2556966098629,99.99
4,25,13.1071130087885,99.99
5,25,14.0880543616686,99.99
6,25,15.4787180180636,99.99
7,25,16.5507110670424,99.99
8,25,17.5096221719364,99.99
9,25,18.4531364124471,99.99
10,25,19.0523162442902,99.99
11,25,20.1270871903323,99.99
12,25,20.6219110237171,99.99
13,25,21.3982954243597,99.99
14,25,22.0038361931961,99.99
15,25,22.5390283312176,99.99
16,25,23.6086633260356,99.99
17,25,23.8890788314521,99.99
18,25,24.2633456096171,79.0194475942844
19,25,24.3863871584143,65.8232906625574
20,25,24.668049107028,35.6150815177486
21,25,24.9018381966158,10.5412363575523
22,25,24.6910868114492,33.1443556119749
23,25,24.6596051987432,36.5207901893789
24,25,24.6660193370577,35.8329046392132
25,25,24.8450475554799,16.6321529820305
26,25,24.6305862372775,39.6331634544922
27,25,25.0152011695603,0.01
28,25,24.739943098304,27.9046907165761
29,25,24.5148415806528,52.0468539521642
30,25,24.7027611353079,31.8925097209781
31,25,24.6375337991754,38.8881691188383
32,25,24.8109847331918,20.2855807007152
33,25,24.4689166590797,56.9724121213687
34,25,24.6166857206688,41.1242119320947
35,25,24.8192702745139,19.3970485230781
36,25,24.6702572518075,35.3787251673339
37,25,24.3439164542014,70.378805388436
38,25,24.915794917031,9.04486551756774
39,25,24.8250682592109,18.7753219542645
40,25,24.721808995289,29.8499042572422
41,25,24.6084434385581,42.0083884673117
42,25,24.7970380210475,21.7816489775626
43,25,24.8467599265499,16.4490063756847
44,25,24.7636436713586,25.363250181434
45,25,24.565179547067,46.6485584584518
46,25,24.8432956184482,16.8206346670299
47,25,24.6824909492311,34.0669623710875
48,25,24.848042179185,16.3116256182303
49,25,24.6457562507854,38.0068201593453
50,25,24.9073135239723,9.95483122905751
51,25,24.6905274810045,33.2051668289046
52,25,24.9211196331865,8.47418779476831
53,25,24.7649287344196,25.2256811951693
54,25,24.6197182860566,40.7995313530409
55,25,24.8130859029046,20.0608797175533
56,25,24.8817906222367,12.692325532309
57,25,24.9956387809501,0.482138485758074
58,25,24.6979815770577,32.4058970766439
59,25,24.7602636942156,25.7261719678514
60,25,24.6189038161391,40.8870437094373
61,25,24.6242019007345,40.3188504605128
62,25,24.7595777705093,25.7998226158108
63,25,24.7278309031688,29.2047020883558
64,25,24.6773764307015,34.6159771526907
65,25,25.008034570061,0.01
66,25,24.8985784676678,10.892110080216
67,25,24.8232352129812,18.9727031857006
68,25,24.7588676314137,25.8761546966132
69,25,24.6195751953021,40.8152998241611
70,25,24.7598319753778,25.7727799334647
71,25,24.7368722640417,28.2352395885548
72,25,24.7584574013748,25.9202637084894
73,25,24.7094270013334,31.1788035745291
74,25,24.902383557601,10.4842416570048
75,25,24.9777228332256,2.40412809342775
76,25,24.4979421711451,53.8606323425514
77,25,24.6965442694646,32.5605818815918
78,25,24.4139135532017,62.8727595536327
79,25,24.7028793272075,31.8812067187723
80,25,24.4748288431697,56.3396548865644
81,25,24.6551964305525,36.9952598026227
82,25,24.605345376096,42.3418069907596
83,25,24.5155233038526,51.9752565314517
84,25,24.6689400920859,35.5213319266752
85,25,24.7342530468758,28.5165468068969
86,25,24.744565317465,27.4105824621068
87,25,24.5620238739058,46.988181745148
88,25,24.7430379796468,27.5744425015661
89,25,24.4567183050358,58.2822565696888
90,25,24.7025125688613,31.9208483044668
91,25,24.70812014779,31.3194605703566
92,25,24.7353858460129,28.3952444962573
93,25,24.7675103919779,24.9499143406378
94,25,24.8515807511043,15.9333974221531
95,25,24.581097703162,44.942731767883
96,25,24.6118636946451,41.6431090675041
97,25,24.5261813590418,50.8325689219394
98,25,24.7257589328048,29.427898703856
99,25,24.7871998642405,22.8383883256724
100,25,24.650374327857,37.5129546767093
101,25,24.5441940854812,48.9008141560505
102,25,24.7714687611287,24.5256330885797
103,25,24.7797648112247,23.6359089323317
104,25,24.5641111099296,46.7648020018805
105,25,24.6617539852382,36.2926264521513
106,25,24.7891834067543,22.6258463718458
107,25,24.842596847878,16.8972839979922
108,25,25.052965502401,0.01
109,25,24.5773693875295,45.3429869055537
110,25,24.8755199213069,13.3663709485487
111,25,24.6744358720626,34.9326608337557
112,25,24.8609930931103,14.9244316911865
113,25,24.8687155396784,14.0962261513627
114,25,24.7240181887916,29.6150480090007
115,25,24.6331886621879,39.356541319442
116,25,24.5332640275749,50.0734857704224
117,25,24.6173939538378,41.0505755663254
118,25,24.6895987585751,33.3066358506032
119,25,24.6034523994001,42.5458601162071
120,25,24.7361169881979,28.3176140885387
121,25,24.7159621738168,30.4792455041504
122,25,24.8172783219169,19.6131209904729
123,25,24.6520397070037,37.3349915830581
124,25,24.71211935918,30.8914756450783
125,25,24.6288525682167,39.8218645519205
126,25,24.8515647199767,15.9360182509505
127,25,24.5673649630782,46.4164715269176
128,25,24.5922006284648,43.7528741499872
129,25,24.6807750906435,34.2532980144274
130,25,24.633136256538,39.3625870916166
131,25,24.8072230720321,20.6917987479575
132,25,24.4674860322991,57.1286291069277
133,25,24.479600631724,55.8293635517038
134,25,24.7537333554193,26.4286593774667
135,25,24.6143632592653,41.3761262086955
136,25,24.7447621938561,27.3908721468416
137,25,24.6336125716957,39.3116983646643
138,25,24.4055946742643,63.7666478591711
139,25,24.6481392967822,37.7537664778041
140,25,24.7387645747075,28.0342338680089
141,25,24.6813565214709,34.1912738709206
142,25,24.7614734543624,25.5987575332632
143,25,24.4932060475365,54.3704594694783
144,25,24.7552135143625,26.2701944753034
145,25,24.7211804093464,29.920272734283
146,25,24.6762062696386,34.743773875968
147,25,24.9003064162008,10.709056503454
148,25,24.4598392438911,57.9491918354877
149,25,24.8464643587493,16.4836770221737
150,25,24.4259367606649,61.5852898390654
151,25,24.7696690533278,24.7200288049816
152,25,24.6204927757063,40.7192079125616
153,25,24.761981049337,25.5446223736586
154,25,24.5401578531479,49.3351851423795
155,25,24.7592406556445,25.838589118684
156,25,24.5586909942933,47.3475688150669
157,25,24.84411112847,16.7362882453396
158,25,24.6806430282912,34.268268011116
159,25,24.6539980456544,37.1259728758386
160,25,24.6595582003071,36.5296716146815
161,25,24.6351121487461,39.1515358618192
162,25,24.7842933923501,23.1518744872671
163,25,24.3374178076134,71.0793082385826
164,25,24.8284539340865,18.4157123854517
165,25,24.8887894850598,11.9447523704768
166,25,24.6919337715928,33.0575638259236
167,25,24.810953814873,20.2926898035437
