tiempo,referencia,hc,f_pid
13205,26,48.0270043654925,0.01
13206,26,48.0696636347332,0.01
13207,26,47.8560892213695,0.01
13208,26,47.8554429960142,0.01
13209,26,47.6750428586949,0.01
13210,26,47.6388209426194,0.01
13211,26,47.5951140445303,0.01
13212,26,47.4135275003064,0.01
13213,26,47.5179237790514,0.01
13214,26,47.3448738273733,0.01
13215,26,47.3181659942924,0.01
13216,26,47.3478758629052,0.01
13217,26,47.1144691919443,0.01
13218,26,47.1868532264031,0.01
13219,26,47.0760756070326,0.01
13220,26,46.9215208421837,0.01
13221,26,46.9347849109249,0.01
13222,26,46.6049827887367,0.01
13223,26,46.6658531080524,0.01
13224,26,46.7530600900281,0.01
13225,26,46.6226394794863,0.01
13226,26,46.518268573219,0.01
13227,26,46.4037193367085,0.01
13228,26,46.3500121221283,0.01
13229,26,46.3098765958549,0.01
13230,26,46.2168933189257,0.01
13231,26,46.051207259775,9.52758176507742
13232,26,46.0201405302885,9.52758176507742
13233,26,45.9729157136042,9.52758176507742
13234,26,46.0244386147632,9.52758176507742
13235,26,45.718678544527,9.52758176507742
13236,26,45.998233491768,9.52758176507742
13237,26,45.5864429740255,9.52758176507742
13238,26,45.475370449428,9.52758176507742
13239,26,45.4010055733237,9.52758176507742
13240,26,45.5902302389899,9.52758176507742
13241,26,45.3804562266334,9.52758176507742
13242,26,45.3913789110615,9.52758176507742
13243,26,45.3179068380113,9.52758176507742
13244,26,45.35107330202,9.52758176507742
13245,26,45.0820585566767,9.52758176507742
13246,26,45.0340843632906,9.52758176507742
13247,26,45.0815095099667,9.52758176507742
13248,26,44.9360497060796,9.52758176507742
13249,26,44.7444337114021,9.52758176507742
13250,26,44.7247218868966,9.52758176507742
13251,26,44.575932349304,9.52758176507742
13252,26,44.3522810068088,9.52758176507742
13253,26,44.37448250077,9.52758176507742
13254,26,44.4596656671837,9.52758176507742
13255,26,44.3330110380929,9.52758176507742
13256,26,44.3869652873206,9.52758176507742
13257,26,44.2962890170694,9.52758176507742
13258,26,44.1370852508945,9.52758176507742
13259,26,44.0644807993314,9.52758176507742
13260,26,43.9744820311689,9.52758176507742
13261,26,43.8895886903785,0.01
13262,26,43.6921419371871,0.01
13263,26,43.5931043051047,0.01
13264,26,43.7563783761641,0.01
13265,26,43.5207247394489,0.01
13266,26,43.3670691924193,0.01
13267,26,43.4012292603981,0.01
13268,26,43.3948394806091,0.01
13269,26,43.3568963716474,0.01
13270,26,43.1208747212502,0.01
13271,26,43.0242779897904,0.01
13272,26,42.9260848366171,0.01
13273,26,43.0553367844594,0.01
13274,26,42.9328687381801,0.01
13275,26,42.6892299493077,0.01
13276,26,42.813219121815,0.01
13277,26,42.7481421616989,0.01
13278,26,42.6178144817967,0.01
13279,26,42.3677972475493,0.01
13280,26,42.4221564690844,0.01
13281,26,42.2489182046666,0.01
13282,26,42.3059140045932,0.01
13283,26,42.1250326313616,0.01
13284,26,42.1167424495419,0.01
13285,26,41.8609961402606,0.01
13286,26,41.9157236492523,0.01
13287,26,41.8226696857927,0.01
13288,26,41.7760429998179,0.01
13289,26,41.6461219200066,0.01
13290,26,41.6926319222846,0.01
13291,26,41.5031730442552,2.38189544126936
13292,26,41.3257299142591,2.38189544126936
13293,26,41.2882291834069,2.38189544126936
13294,26,41.1751090690681,2.38189544126936
13295,26,41.0790718446817,2.38189544126936
13296,26,41.1921592821637,2.38189544126936
13297,26,41.1286497459566,2.38189544126936
13298,26,40.8445472469128,2.38189544126936
13299,26,40.7929191512826,2.38189544126936
13300,26,40.7116283462638,2.38189544126936
13301,26,40.5561293739729,2.38189544126936
13302,26,40.662899574623,2.38189544126936
13303,26,40.532004201777,2.38189544126936
13304,26,40.3028947303935,2.38189544126936
13305,26,40.3318497640992,2.38189544126936
13306,26,40.2988822860035,2.38189544126936
13307,26,40.1930806648723,2.38189544126936
13308,26,40.150381976485,2.38189544126936
13309,26,40.0114545002992,2.38189544126936
13310,26,39.9673337747825,2.38189544126936
13311,26,39.8497408057337,2.38189544126936
13312,26,39.6576612674599,2.38189544126936
13313,26,39.5571642221045,2.38189544126936
13314,26,39.6196166680158,2.38189544126936
13315,26,39.446852038196,2.38189544126936
13316,26,39.3818254103594,2.38189544126936
13317,26,39.4019174373034,2.38189544126936
13318,26,39.2952875071343,2.38189544126936
13319,26,39.1039620778767,2.38189544126936
13320,26,39.2198895018059,2.38189544126936
13321,26,39.1131686410302,0.01
13322,26,38.8343110453721,0.01
13323,26,38.7257601076086,0.01
13324,26,38.5608831930224,0.01
13325,26,38.6532321665756,0.01
13326,26,38.5108074450638,0.01
13327,26,38.3505479923154,0.01
13328,26,38.2249574602655,0.01
13329,26,38.2499537663721,0.01
13330,26,38.0639359064635,0.01
13331,26,38.0651592451398,0.01
13332,26,37.901227760604,0.01
13333,26,37.7160080965048,0.01
13334,26,37.705181254148,0.01
13335,26,37.5116312803024,0.01
13336,26,37.430114658342,0.01
13337,26,37.6432698539092,0.01
13338,26,37.2853479745689,0.01
13339,26,37.3020249472123,0.01
13340,26,37.1963775222818,0.01
13341,26,36.9972339138426,0.01
13342,26,36.8849811135982,0.01
13343,26,36.9435981447543,0.01
13344,26,37.1076939921543,0.01
13345,26,36.9222527409426,0.01
13346,26,36.4807464676444,0.01
13347,26,36.5411436968907,0.01
13348,26,36.5556851360043,0.01
13349,26,36.3083506699376,0.01
13350,26,36.3114962082477,0.01
13351,26,36.0898269563861,0.595473860317339
13352,26,36.0810882064776,0.595473860317339
13353,26,35.813771407466,0.595473860317339
13354,26,35.8720380473536,0.595473860317339
13355,26,35.7044816528708,0.595473860317339
