tiempo,referencia,hc,f_pid
34391,25,29.4201302252167,0.01
34392,25,28.8539623251248,0.01
34393,25,29.0324636835225,0.01
34394,25,29.0131245005366,0.01
34395,25,28.7782732961301,0.01
34396,25,28.4252589115763,0.01
34397,25,28.1804660606269,0.01
34398,25,28.3332416685209,0.01
34399,25,28.1299496437793,0.01
34400,25,28.0158320071418,0.01
34401,25,27.7724887528938,0.01
34402,25,27.8990106933748,0.01
34403,25,27.7956004717188,0.01
34404,25,27.5735367250657,0.01
34405,25,27.3811052982313,0.01
34406,25,27.179116513705,0.01
34407,25,27.1599937541115,0.01
34408,25,26.9856918136871,0.01
34409,25,26.745157246896,0.01
34410,25,26.5416129811827,0.01
34411,25,26.6976924066389,19.1566730135776
34412,25,26.4215610915233,19.1566730135776
34413,25,26.4804079001541,19.1566730135776
34414,25,26.2029356717089,19.1566730135776
34415,25,26.1561286051043,19.1566730135776
34416,25,26.1970213285289,19.1566730135776
34417,25,25.9383967485015,19.1566730135776
34418,25,25.9845335876107,19.1566730135776
34419,25,25.8454634763325,19.1566730135776
34420,25,25.6282417715348,19.1566730135776
34421,25,25.243532710253,19.1566730135776
34422,25,25.6340964561606,19.1566730135776
34423,25,25.5085976991029,19.1566730135776
34424,25,25.0484320564514,19.1566730135776
34425,25,25.2588073741735,19.1566730135776
34426,25,25.0781370438119,19.1566730135776
34427,25,24.7024495077949,19.1566730135776
34428,25,24.8114291440999,19.1566730135776
34429,25,24.8844145177669,19.1566730135776
34430,25,24.5346679298584,19.1566730135776
34431,25,24.4504418494925,19.1566730135776
34432,25,24.5260851625464,19.1566730135776
34433,25,24.0255520238814,19.1566730135776
34434,25,24.1184459582726,19.1566730135776
34435,25,24.0337632828533,19.1566730135776
34436,25,24.0431737869352,19.1566730135776
34437,25,23.969497321412,19.1566730135776
34438,25,23.5537187165707,19.1566730135776
34439,25,23.5435358686716,19.1566730135776
34440,25,23.1168192379579,19.1566730135776
34441,25,23.2145286128646,26.8516391404527
34442,25,23.5690192252555,26.8516391404527
34443,25,23.1007747732225,26.8516391404527
34444,25,23.1673318947601,26.8516391404527
34445,25,23.1540144043037,26.8516391404527
34446,25,23.184828021877,26.8516391404527
34447,25,23.0007166216908,26.8516391404527
34448,25,23.0749278048664,26.8516391404527
34449,25,23.0917877427526,26.8516391404527
34450,25,22.9436998038582,26.8516391404527
34451,25,22.9033918833642,26.8516391404527
34452,25,22.8614719960635,26.8516391404527
34453,25,22.7763605896738,26.8516391404527
34454,25,22.9964868424134,26.8516391404527
34455,25,22.5990673280813,26.8516391404527
34456,25,22.7733352654496,26.8516391404527
34457,25,22.6670188309481,26.8516391404527
34458,25,22.626184617474,26.8516391404527
34459,25,22.58240886167,26.8516391404527
34460,25,22.559013758788,26.8516391404527
34461,25,22.3915103492713,26.8516391404527
34462,25,22.5618106306732,26.8516391404527
34463,25,22.5555853808081,26.8516391404527
34464,25,22.161538418986,26.8516391404527
34465,25,22.1498283473788,26.8516391404527
34466,25,22.2988713259672,26.8516391404527
34467,25,22.4987394997371,26.8516391404527
34468,25,22.1587054688595,26.8516391404527
34469,25,21.9014233638762,26.8516391404527
34470,25,21.8639176229024,26.8516391404527
34471,25,22.1857135028776,49.8842119392473
34472,25,22.2520433487106,49.8842119392473
34473,25,22.420912475159,49.8842119392473
34474,25,22.6050356028327,49.8842119392473
34475,25,22.8252099894003,49.8842119392473
34476,25,22.9608478460948,49.8842119392473
34477,25,23.0792642891854,49.8842119392473
34478,25,23.2603313623792,49.8842119392473
34479,25,23.6905647871324,49.8842119392473
34480,25,23.8623928352241,49.8842119392473
34481,25,23.7343246228291,49.8842119392473
34482,25,23.8485736955087,49.8842119392473
34483,25,24.197051076492,49.8842119392473
34484,25,23.9481343244618,49.8842119392473
34485,25,23.9873160489879,49.8842119392473
34486,25,24.370631911508,49.8842119392473
34487,25,24.6387814110858,49.8842119392473
34488,25,24.7901338445577,49.8842119392473
34489,25,25.0132576606289,49.8842119392473
34490,25,25.2472790043237,49.8842119392473
34491,25,25.1789906989753,49.8842119392473
34492,25,25.3767950292944,49.8842119392473
34493,25,25.398094967739,49.8842119392473
34494,25,25.4303405979089,49.8842119392473
34495,25,25.6595239166251,49.8842119392473
34496,25,26.1205805902986,49.8842119392473
34497,25,26.0094972811646,49.8842119392473
34498,25,26.1673861685386,49.8842119392473
34499,25,25.9876251779179,49.8842119392473
34500,25,26.245684209213,49.8842119392473
34501,25,26.1597500956163,0.01
34502,25,25.9484714467796,0.01
34503,25,25.9309086450806,0.01
34504,25,25.7207208841708,0.01
34505,25,25.6025508213907,0.01
34506,25,25.2935531348983,0.01
34507,25,25.3843300027496,0.01
34508,25,25.3679293305912,0.01
34509,25,24.839174007512,0.01
34510,25,25.0125771417746,0.01
34511,25,24.8433165614299,0.01
34512,25,24.731006222126,0.01
34513,25,24.2565471556637,0.01
34514,25,24.3154347286939,0.01
34515,25,24.0808243203037,0.01
34516,25,24.050536667855,0.01
34517,25,24.0751150382441,0.01
34518,25,23.6769030364715,0.01
34519,25,23.5092134027966,0.01
34520,25,23.4867423790998,0.01
34521,25,23.0343632813334,0.01
34522,25,23.0363872967285,0.01
34523,25,22.9233693316198,0.01
34524,25,22.9574494455932,0.01
34525,25,22.2318133767434,0.01
34526,25,22.2239616456912,0.01
34527,25,21.9552176001042,0.01
34528,25,22.129437245862,0.01
34529,25,21.7840591046755,0.01
34530,25,21.6894497968259,0.01
34531,25,22.1799102366297,79.5287559576549
34532,25,22.6967303557552,79.5287559576549
34533,25,22.9444840048274,79.5287559576549
34534,25,23.5407910339623,79.5287559576549
34535,25,23.800289450625,79.5287559576549
34536,25,24.1306257020003,79.5287559576549
34537,25,24.7081036786409,79.5287559576549
34538,25,24.7868458037484,79.5287559576549
34539,25,25.5170601074639,79.5287559576549
34540,25,25.4909732301578,79.5287559576549
34541,25,26.2006158301133,79.5287559576549
34542,25,26.565203463085,79.5287559576549
34543,25,26.5234553521051,79.5287559576549
34544,25,26.9620988740612,79.5287559576549
34545,25,27.3682117874678,79.5287559576549
34546,25,27.2801055729657,79.5287559576549
34547,25,27.931720434635,79.5287559576549
34548,25,28.2249070662626,79.5287559576549
34549,25,28.4026207661686,79.5287559576549
34550,25,28.6913115174962,79.5287559576549
34551,25,28.9523591322147,79.5287559576549
34552,25,29.0429159351765,79.5287559576549
34553,25,29.6493734625851,79.5287559576549
34554,25,30.0999479907509,79.5287559576549
34555,25,30.4074163389756,79.5287559576549
34556,25,30.323606565477,79.5287559576549
34557,25,30.7040912573283,79.5287559576549
34558,25,30.5898336206979,79.5287559576549
34559,25,31.3065796420526,79.5287559576549
34560,25,31.48151955482,79.5287559576549
34561,25,31.0642499126981,0.01
34562,25,31.3914798199298,0.01
34563,25,31.0901706820829,0.01
34564,25,30.9969655281344,0.01
34565,25,30.8252115065705,0.01
34566,25,30.829333865283,0.01
34567,25,30.4073444871476,0.01
34568,25,30.4435088719811,0.01
34569,25,30.5308216740896,0.01
34570,25,30.5352246734949,0.01
34571,25,30.0187056532225,0.01
34572,25,30.2904000410823,0.01
34573,25,29.825473514633,0.01
34574,25,29.6272795644991,0.01
34575,25,29.5566872936337,0.01
34576,25,29.4224626864644,0.01
34577,25,29.7385059109576,0.01
34578,25,29.3302560140566,0.01
34579,25,29.1979419817898,0.01
34580,25,29.1466772679613,0.01
34581,25,28.9610326515627,0.01
34582,25,28.6328982310553,0.01
34583,25,29.0579944693954,0.01
34584,25,28.7234440575372,0.01
34585,25,28.6808152701587,0.01
34586,25,28.1500826090966,0.01
34587,25,27.9137644281789,0.01
34588,25,28.0753829117877,0.01
34589,25,27.9387752745404,0.01
34590,25,27.9027772278349,0.01
34591,25,27.7567666433042,19.8821889894137
34592,25,27.6608271339794,19.8821889894137
34593,25,27.6731049943154,19.8821889894137
34594,25,27.5197015779484,19.8821889894137
34595,25,27.2114648051802,19.8821889894137
34596,25,27.30299041288,19.8821889894137
34597,25,27.2293210082873,19.8821889894137
34598,25,26.8432341012209,19.8821889894137
34599,25,26.8530692587247,19.8821889894137
34600,25,26.9512226288664,19.8821889894137
34601,25,26.8536123828228,19.8821889894137
34602,25,26.4500065656612,19.8821889894137
34603,25,26.5187721933087,19.8821889894137
34604,25,26.2926890960656,19.8821889894137
34605,25,26.4266003863386,19.8821889894137
34606,25,26.4026494629994,19.8821889894137
34607,25,26.1077588916186,19.8821889894137
34608,25,26.2465779725306,19.8821889894137
34609,25,25.7451482261191,19.8821889894137
34610,25,25.9500558833907,19.8821889894137
34611,25,25.6054806342329,19.8821889894137
34612,25,25.8949087461813,19.8821889894137
34613,25,25.3490531711277,19.8821889894137
34614,25,25.4519166000164,19.8821889894137
34615,25,25.4560812459397,19.8821889894137
34616,25,24.9778951797015,19.8821889894137
34617,25,24.984885197172,19.8821889894137
34618,25,25.2275596420793,19.8821889894137
34619,25,24.9806726039535,19.8821889894137
34620,25,24.7205208937721,19.8821889894137
34621,25,24.7120452668033,0.01
34622,25,24.3672199247452,0.01
34623,25,24.5369149687055,0.01
34624,25,23.9744530175355,0.01
34625,25,24.0877845365919,0.01
34626,25,24.039466154816,0.01
34627,25,23.5951648093367,0.01
34628,25,23.3298389521147,0.01
34629,25,23.393035935066,0.01
34630,25,23.5324345751781,0.01
34631,25,23.0328420991881,0.01
34632,25,23.1588357611821,0.01
34633,25,22.6820568010148,0.01
34634,25,22.670714150218,0.01
34635,25,22.6159911513762,0.01
34636,25,22.4052679021316,0.01
34637,25,22.0353712519259,0.01
34638,25,22.3428300450942,0.01
34639,25,22.1540969802316,0.01
34640,25,21.7524395325017,0.01
34641,25,21.5312372729229,0.01
34642,25,21.3309657860222,0.01
34643,25,21.4155598558872,0.01
34644,25,21.0023606408319,0.01
34645,25,20.6787223487037,0.01
34646,25,20.8538011030026,0.01
34647,25,20.7153790434312,0.01
34648,25,20.3422345846109,0.01
34649,25,19.9881463727302,0.01
34650,25,19.9798028787053,0.01
34651,25,20.796182307828,99.99
34652,25,21.2245572336326,99.99
34653,25,22.1343210713662,99.99
34654,25,22.6958223417535,99.99
34655,25,23.267331293963,99.99
34656,25,23.8631307956845,99.99
34657,25,24.4645941280775,99.99
34658,25,24.8506653086346,99.99
34659,25,25.4910756229582,99.99
34660,25,26.1332141435969,99.99
34661,25,26.2185979142989,99.99
34662,25,26.8180361101649,99.99
34663,25,27.3856051474108,99.99
34664,25,27.7007841557398,99.99
34665,25,28.1549816175838,99.99
34666,25,28.7419348483299,99.99
34667,25,29.0773102279802,99.99
34668,25,29.6524130139162,99.99
34669,25,29.7624965304666,99.99
34670,25,30.0953361280979,99.99
34671,25,30.4418655581275,99.99
34672,25,30.8865287344708,99.99
34673,25,31.4464103305372,99.99
34674,25,31.5419254336377,99.99
34675,25,31.9587384734715,99.99
34676,25,32.2000924979683,99.99
34677,25,32.7810784689583,99.99
34678,25,32.9916109436432,99.99
34679,25,33.4130986443447,99.99
34680,25,33.7124142397951,99.99
34681,25,33.4500935704233,0.01
34682,25,33.5259902933529,0.01
34683,25,33.5749123472075,0.01
34684,25,33.3447798108853,0.01
