tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,0.194394589145713,100,1e-06
2,25,6.53549008372574,100,6.45406727293767
3,25,9.61976357230392,100,9.25092747565192
4,25,11.4612867020803,100,11.2480878249531
5,25,12.8855824458761,100,12.8520205314668
6,25,14.1243228628245,100,14.2134932642929
7,25,15.4624091049072,100,15.4075301706521
8,25,16.5007985500504,100,16.4776430934218
9,25,17.4168728385541,100,17.4516162351665
10,25,18.5006412544521,100,18.3484130787958
11,25,19.0828342881734,100,19.1816274062866
12,25,20.0610663558586,100,19.9613782319821
13,25,20.4547797281703,100,20.6954268565257
14,25,21.5135873228094,100,21.3898729735317
15,25,22.1287081818522,100,22.0496083021654
16,25,22.7260535430771,100,22.6786233027103
17,25,23.102992989363,100,23.2802210669519
18,25,23.8357404490972,100,23.8571704537143
19,25,24.4260760012877,61.5678772125259,24.4118182426714
20,25,24.6502367084907,37.5266953712587,24.6580887315459
21,25,24.6484301811794,37.7204783381235,24.7045659308879
22,25,24.7614831923923,25.5955759682602,24.7427257729666
23,25,24.5888897711476,44.1062428411777,24.6894916086619
24,25,24.7163179260147,30.4396119171537,24.771041108258
25,25,24.6885685836676,33.4157555783702,24.7567999254336
26,25,24.5800354743094,45.0559608627344,24.759567435635
27,25,24.7282469769164,29.1603167267924,24.8507302778047
28,25,24.7592409193527,25.836241972456,24.8271262435738
29,25,24.7986166885253,21.6132133841252,24.7723501593518
30,25,24.9482404627786,5.56608254563256,24.6843764935036
31,25,24.5704704764725,46.0819184475341,24.539657577952
32,25,24.6222743540792,40.5259929929424,24.6329315372582
33,25,24.6256009680686,40.1692491865575,24.6960553263371
34,25,24.8439094743733,16.7556971163286,24.7538686992144
35,25,24.5898570599234,44.0028332541979,24.6347913556679
36,25,24.6132917349296,41.4895029542347,24.7124996296665
37,25,24.7317595559789,28.7838655359522,24.7814902122063
38,25,24.9412985118078,6.31083776472348,24.7537501773871
39,25,24.7388535736223,28.02306290893,24.6123089336913
40,25,24.7484850138641,26.9901155168721,24.5681772779047
41,25,24.6993028889002,32.2649220868082,24.5216371582664
42,25,24.8468810665134,16.4371908333992,24.5149906471894
43,25,24.4590464021532,58.0324729945222,24.3891992467087
44,25,24.6846194388765,33.8398157096779,24.5757348694766
