tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,0.101113850855721,100,1e-06
2,25,6.59645621344332,100,6.45406727293767
3,25,9.53149915023507,100,9.25092747565192
4,25,11.422140089072,100,11.2480878249531
5,25,13.0077910945567,100,12.8520205314668
6,25,14.4506230447078,100,14.2134932642929
7,25,15.3693337715029,100,15.4075301706521
8,25,16.6849818852291,100,16.4776430934218
9,25,17.4266926114637,100,17.4516162351665
10,25,18.2055862081585,100,18.3484130787958
11,25,19.1619755941499,100,19.1816274062866
12,25,20.1432484909744,100,19.9613782319821
13,25,20.7806026087327,100,20.6954268565257
14,25,21.3483184974663,100,21.3898729735317
15,25,21.9543024022025,100,22.0496083021654
16,25,22.9735244739557,100,22.6786233027103
17,25,23.196392856018,100,23.2802210669519
18,25,24.0004988082431,100,23.8571704537143
19,25,24.4011430934065,64.2418612188743,24.4118182426714
20,25,24.6745710744671,34.9167666025561,24.6783002558906
21,25,24.6162638872277,41.1702430568455,24.706048501342
22,25,24.5914290727554,43.8338130185713,24.7691020098707
23,25,24.8761903337462,13.2932062238351,24.8540975028544
24,25,24.7256252905748,29.4413187544495,24.7192015510348
25,25,24.890543102851,11.7539092064909,24.6857564302756
26,25,24.7246614932326,29.5447221379544,24.5441798719598
27,25,24.6682215871122,35.5979279787291,24.5116841947047
28,25,24.2770011907305,77.5563467110103,24.5315174793376
29,25,24.8417704972246,16.9849066237038,24.8699736463589
30,25,24.8956172772877,11.2098543513328,24.7679010561514
31,25,24.4644752432347,57.4498473259297,24.621842697641
32,25,24.8694256648606,14.0189649994325,24.799849420442
33,25,24.6690302501836,35.5113855105847,24.67006717756
34,25,24.6450321820388,38.0852094633746,24.6825722743452
35,25,24.4682738278836,57.0425763489844,24.7227993280301
36,25,24.9724617712825,2.9684694548851,24.9056419737837
37,25,24.7053006104238,31.6215065483324,24.7762384943845
38,25,24.5095717341228,52.6134562628319,24.7591375294212
39,25,24.8125044303328,20.1239707436012,24.9059860618961
40,25,24.6901318749048,33.2484449565946,24.8177324454779
41,25,24.7225992030181,29.7663531750304,24.8149971742633
42,25,24.8196032142311,19.3626990758567,24.7913374138379
43,25,24.7327008752989,28.6829919016626,24.6879879703293
44,25,24.8873662448477,12.0951561704088,24.6508052169905
45,25,24.3274515688772,72.1460157670832,24.5087194146604
46,25,24.6346649900077,39.1974396376393,24.7988770667807
47,25,24.9418862206735,6.24799702676054,24.8611753324923
48,25,24.6493109505917,37.6267002115389,24.7244826208712
49,25,24.8540179451188,15.6719080483408,24.752697148987
50,25,24.5885792483684,44.1402220117418,24.6243901109862
51,25,24.8154488550454,19.8084954103233,24.7027861830446
52,25,24.6259145246054,40.1360697162773,24.6082451280364
53,25,24.7991007169813,21.5618857854032,24.6581527931214
54,25,24.6276765458189,39.9471470471969,24.5752164324705
55,25,24.6352460168935,39.1353563100732,24.624592138306
56,25,24.5179760753242,51.7125918667302,24.6748357954552
57,25,24.8843188490447,12.4223747436636,24.8189098983713
58,25,24.6297385846234,39.7261189884466,24.6869488905789
59,25,24.4402840861843,60.0451487876355,24.7311552183994
60,25,24.7604449395175,25.7079499369235,24.9368574275474
61,25,24.9259904311486,7.953218501615,24.8932773904148
