tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,0.368898668475325,100,1e-06
2,25,6.54979318144345,100,6.45406727293767
3,25,9.31624391144497,100,9.25092747565192
4,25,11.3749755084827,100,11.2480878249531
5,25,13.01824940434,100,12.8520205314668
6,25,14.2500648334185,100,14.2134932642929
7,25,15.2695293646802,100,15.4075301706521
8,25,16.5790525236278,100,16.4776430934218
9,25,17.4335102597558,100,17.4516162351665
10,25,17.9148394881692,100,18.3484130787958
11,25,19.3220548872011,100,19.1816274062866
12,25,19.7914625564083,100,19.9613782319821
13,25,20.7688955893385,100,20.6954268565257
14,25,21.2298287860181,100,21.3898729735317
15,25,21.8990793237771,100,22.0496083021654
16,25,22.5318500763405,100,22.6786233027103
17,25,23.3446588054128,100,23.2802210669519
18,25,23.6477343182789,100,23.8571704537143
19,25,24.3775414508869,66.7733015233907,24.4118182426714
20,25,24.6767051393333,34.6880545108712,24.6974109594213
21,25,24.7518479949376,26.6290136693478,24.724348955913
22,25,24.5639590049837,46.7801311930169,24.6777128361553
23,25,24.9764490841346,2.54061123553606,24.7798487111757
24,25,24.6629850235381,36.1596339506498,24.6457202870862
25,25,24.7755432383525,24.0877971249144,24.6632191125779
26,25,24.6178249160188,41.0031083165877,24.5978932769906
27,25,24.5096452363763,52.6054149209159,24.6561258173524
28,25,24.8958870836363,11.1810229446688,24.8078493579931
29,25,24.9233279494473,8.23799988345895,24.6761847220477
30,25,24.5160974254648,51.9134807954276,24.5285275356111
31,25,24.477071635977,56.0990422532243,24.6660444553293
32,25,24.6777983101913,34.5711556513014,24.8480742213699
33,25,25.0316643820887,0,24.8692604307749
34,25,24.8458715235572,16.5453308573692,24.7307820417768
35,25,24.5403159259722,49.3161832018488,24.5997307709513
36,25,24.875525199188,13.3650319057295,24.7177174382655
37,25,24.7022764911463,31.9459675562807,24.5842662030228
38,25,24.4831624314961,55.4459784695391,24.5700031972702
39,25,24.8353174646075,17.6773998027664,24.7405959103262
40,25,24.4708605482028,56.7654195837938,24.6345274699139
41,25,24.6503464378807,37.5156077078604,24.8085184455898
42,25,24.8616323197659,14.8552297780691,24.852153454025
43,25,24.5213540388731,51.3500884242264,24.718147845483
44,25,24.7003176775661,32.1562832149842,24.8494680587668
45,25,24.9665211175299,3.60599247896904,24.8507476905082
46,25,24.4567322457557,58.2808521271238,24.7112078090923
47,25,24.8568238950212,15.3710738648921,24.8941682179655
48,25,24.6206519864682,40.7005245300676,24.7724623177318
49,25,25.0462999420236,0,24.8238596274014
50,25,24.8506748617669,16.0306024941104,24.6875560584971
51,25,24.6805435569694,34.2771989851363,24.5523614919272
52,25,24.6119762424857,41.6310735243676,24.5565714299253
53,25,24.6241546607981,40.3249746733916,24.6238984086198
54,25,24.4481852759576,59.1977265645876,24.6838006184369
55,25,24.89437310433,11.3441338974115,24.8841577716725
56,25,24.8245367542897,18.8340923787255,24.7554963353813
57,25,24.3370338946464,71.1187905865558,24.6419110661696
58,25,24.9022246881336,10.502140370169,24.9233993976345
59,25,24.7127193800411,30.8265938637445,24.7996334762475
60,25,24.6747563184481,34.8981592527013,24.7765211357817
61,25,24.6549061180825,37.0271238473396,24.7905037191891
62,25,24.536841613424,49.6895744452971,24.8219837784053
63,25,24.9899244314436,1.09648579590275,24.9484841500574
64,25,24.974347372529,2.7671263126002,24.8164045546467
65,25,24.5405127543827,49.2958915227073,24.6696180034259
66,25,24.9944672678928,0.60931318649488,24.7858914434873
67,25,24.6883831331397,33.4368371593976,24.6527959170055
68,25,24.5160734999787,51.9170746390577,24.6496747614765
69,25,24.7002317502076,32.1661478394975,24.7933349932601
70,25,24.6834558550494,33.9653908034099,24.795081933524
71,25,24.6451121215222,38.0777860110045,24.8025308207994
72,25,24.6296322840983,39.7380319696676,24.8414439450847
73,25,24.8608864664606,14.9360557629119,24.8941411615429
74,25,24.4819037960358,55.581960256556,24.7618462596041
75,25,24.8563177636905,15.42611097844,24.9242307718131
76,25,24.7630948974217,25.4242769062721,24.8020127265447
77,25,24.7675626119854,24.9451368120795,24.7386955325225
78,25,24.8829544809278,12.5693807403714,24.6756666170044
79,25,24.4448377086377,59.5574155824662,24.5322298061879
80,25,24.6057008084799,42.3049003651543,24.7273725771091
81,25,24.7601791265206,25.7371378588433,24.8084954876274
82,25,24.7003487975401,32.1539632091487,24.7581592109001
83,25,24.5717159628496,45.9498629268814,24.7495785438791
84,25,24.81298962168,20.0733033188552,24.847014673576
85,25,24.7237169302035,29.6478170773863,24.7555982114192
86,25,24.575322780409,45.563115641077,24.7259205209059
87,25,24.9330784567476,7.19385931589175,24.81968721959
88,25,24.5193333115191,51.5680324389614,24.6852902700907
89,25,24.9130353156136,9.34353773056393,24.8184285853136
90,25,24.8280191620177,18.4615283871031,24.6864076899294
91,25,24.4674442627963,57.133202511991,24.5697052265977
92,25,24.7552716010532,26.2637705974391,24.7476639130799
93,25,24.6595868904789,36.5259788354725,24.7071676477656
94,25,24.753454616586,26.4586972433559,24.7318697669066
95,25,24.9114957676272,9.50880699411005,24.6846764040772
96,25,24.6220594226198,40.5508633244049,24.5418994097417
97,25,24.4834132023187,55.420706015906,24.593205660916
98,25,24.799456278302,21.5251347275095,24.7666924846411
99,25,24.6916134074953,33.0913014927018,24.6897798187486
100,25,24.8446489632434,16.6782671578967,24.6867725702144
101,25,24.8290364322411,18.3527257264215,24.5639775993467
102,25,24.6620059813825,36.2667576686747,24.4468293881784
103,25,24.5296193766683,50.4652528295162,24.4675572119882
104,25,24.6691251414596,35.5033038184634,24.6035081429402
105,25,24.5277578691946,50.6649749042081,24.6305677075877
106,25,25.030531059847,0,24.7658656594476
107,25,24.7965963177205,21.8320928648135,24.6332084814406
108,25,24.4246590424459,61.7223847783066,24.5419759145658
109,25,24.7979899262099,21.6827016341997,24.756193044424
110,25,24.7955815904143,21.941014657425,24.6829525777032
111,25,24.7136113944864,30.7323374064659,24.5955861971963
112,25,24.3888089957023,65.5674216252231,24.575085179929
113,25,25.0318603959622,0,24.8210892638461
114,25,24.6561597343697,36.8941094181552,24.6946352681233
115,25,24.7512500149596,26.6957091802592,24.7174711757515
116,25,24.8140821325111,19.9569879802385,24.6722157213489
117,25,24.7744533199164,24.2071956258944,24.571744572152
118,25,24.4351194908479,60.6007700174291,24.5007291043589
119,25,24.4890870142957,54.812806282906,24.7081025699055
120,25,24.7377956555267,28.1388525877984,24.883350550342
121,25,24.6789277617128,34.4524588727668,24.8558983101834
122,25,24.8274111670149,18.5276438670121,24.8651973600599
123,25,24.4971819789557,53.9447405269731,24.7576782201037
124,25,24.9280277332276,7.7365806964831,24.9093341634642
125,25,24.8337255882821,17.8504925144834,24.7787273518812
