tiempo,referencia,hc,f_pid,predicted_hc
23497,25,24.9694585533129,3.91985817122243,24.9295264863924
23498,25,24.7529905404469,27.1360554250517,24.7880523705512
23499,25,24.626145216531,40.74023965862,24.7372053993219
23500,25,24.8471659507062,17.0358010980666,24.7937548682753
23501,25,24.686908084443,34.2234716364771,24.6771975846067
23502,25,24.841682259718,17.6239708001844,24.6809958690776
23503,25,24.8969204363195,11.6996912573722,24.5658223114459
23504,25,24.5245393740629,51.637569884178,24.4187730507765
23505,25,24.4511273037531,59.5110591657509,24.5554624821587
23506,25,24.6917157108089,33.7080041579326,24.7646158705501
23507,25,24.6406162903348,39.1884460133381,24.7810258862583
23508,25,24.8997177621759,11.399846976382,24.8282670909884
23509,25,24.5562758200634,48.2340047045042,24.6913880839841
23510,25,24.9634107767574,4.5688223535247,24.7994814915341
23511,25,24.6693366752145,36.1082731870391,24.6660364172618
23512,25,24.9617538489668,4.74656241753422,24.6830647780495
23513,25,24.6898179652719,33.9116895427721,24.5441415491647
23514,25,24.5350678074224,50.5086731602581,24.5449434455817
23515,25,24.5884094861189,44.7878218701826,24.6794042454588
23516,25,24.7156893397804,31.1370962956519,24.7759891848644
23517,25,24.6565003724809,37.4851397921517,24.7672474859351
23518,25,24.8421726455428,17.5718208295785,24.800793415875
23519,25,24.2574243588084,80.2860894333969,24.6870218873873
23520,25,25.0628731349124,0,25.0349867430114
23521,25,24.7651760507584,25.8297844317677,24.9153347216539
23522,25,25.0581783192302,0,24.8547567142174
23523,25,24.8677058901824,14.8334757758955,24.7127337874822
23524,25,24.6608182515799,37.0221874648892,24.5685740330104
23525,25,24.5172264424381,52.4224409123509,24.5931118131957
23526,25,24.4574051339566,58.8383216759812,24.7426644020829
23527,25,25.0037359477316,0.244392956796118,24.9441785930571
23528,25,24.8329719823849,18.5588278886768,24.8156779383762
23529,25,24.5793538514898,45.7593881445087,24.7002627745986
23530,25,24.8471537181865,17.0378920240877,24.7913553250406
23531,25,24.7784793516889,24.4032322137885,24.6767963906266
23532,25,24.6145114403072,41.9888115545723,24.6062545116085
23533,25,24.7419108170607,28.3252646722335,24.6720076850502
23534,25,24.766253172489,25.7145713387443,24.6411312913761
23535,25,24.7085556971681,31.9026475624877,24.5850161100076
23536,25,24.8554291574427,16.1504963729376,24.5749418956125
23537,25,24.9007111501151,11.2940162629416,24.4470989492238
23538,25,24.206717157527,85.7248813110981,24.2987105592273
23539,25,24.7173862080637,30.9557002889493,24.696082259636
23540,25,24.8503955558719,16.6904743304783,24.7024002021714
23541,25,24.7971440299036,22.4017145683638,24.5789180706095
23542,25,24.5177616354635,52.3654954608028,24.4928110063244
23543,25,24.4376080163096,60.9620164936868,24.6373480506647
23544,25,24.9084727057629,10.4618314709129,24.8563347633908
23545,25,24.8434014275984,17.4407346667734,24.728231062859
23546,25,24.3920706870069,65.8459713311392,24.6039631740342
23547,25,25.0303477870046,0,24.8463053446499
23548,25,24.694575549904,33.4023791358439,24.7200853343049
23549,25,24.7934521804623,22.797889248906,24.7165176239897
23550,25,24.6093835982541,42.539264126884,24.6403892239483
23551,25,24.6808400119378,34.8756005163126,24.7094159177609
