tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,0.3698120074227,100,1e-06
2,25,6.65369950552388,100,6.45406727293767
3,25,9.4180580328922,100,9.25092747565192
4,25,10.758093289737,100,11.2480878249531
5,25,12.7609149776038,100,12.8520205314668
6,25,14.3798282163752,100,14.2134932642929
7,25,15.5950968220865,100,15.4075301706521
8,25,16.501752475381,100,16.4776430934218
9,25,17.1718021554126,100,17.4516162351665
10,25,18.3831834500051,100,18.3484130787958
11,25,19.1617486936241,100,19.1816274062866
12,25,20.131528342582,100,19.9613782319821
13,25,20.6377232762134,100,20.6954268565257
14,25,21.6058837031561,100,21.3898729735317
15,25,22.1961546624964,100,22.0496083021654
16,25,22.5565902744307,100,22.6786233027103
17,25,23.539684882959,100,23.2802210669519
18,25,23.7597856436771,100,23.8571704537143
19,25,24.6324293269129,39.4364854843636,24.4118182426714
20,25,24.3950317575155,64.8974093906315,24.4898215906045
21,25,24.4226955343571,61.9305262518915,24.7357780038101
22,25,25.071966348796,0,24.9652335833604
23,25,24.9612417649365,4.17149057456009,24.83805439364
24,25,25.0040093967315,0,24.6914014940661
25,25,24.4998151426159,53.6594990883172,24.5438392117635
26,25,24.771194063108,24.5541569329295,24.6943611874128
27,25,24.6627574763067,36.1840023980122,24.6395677837434
28,25,24.9384467047755,6.61636437925111,24.6613103031507
29,25,24.3816749913754,66.3301364335784,24.5222935092126
30,25,24.742847570845,27.5944354698472,24.7685405755714
31,25,24.9560757197751,4.72574069514026,24.741689679218
32,25,24.4214965547787,62.0593602742753,24.5997033940863
33,25,24.4135836206674,62.908076894886,24.8125870324632
34,25,25.1431568467993,0,25.0468590502755
35,25,24.9551138130273,4.82900547500295,24.9204653303045
36,25,24.7020771313438,31.967193809349,24.7743193028103
37,25,24.8142202179328,19.9398758072217,24.759820290293
38,25,24.5205998731135,51.4306752709694,24.6616014939097
39,25,24.5503136540892,48.2439173728774,24.7961567098574
40,25,24.775771283253,24.0636289605463,24.9178090223148
41,25,24.9929857167328,0.767402069766873,24.8573249662498
42,25,24.7881866134693,22.7321065548213,24.7146175869699
