tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,-0.3485779915395,100,1e-06
2,25,6.48904747705618,100,6.45406727293767
3,25,9.04168771672661,100,9.25092747565192
4,25,11.518010285556,100,11.2480878249531
5,25,12.721672103923,100,12.8520205314668
6,25,14.2030000971251,100,14.2134932642929
7,25,15.4839079198839,100,15.4075301706521
8,25,16.6738135453862,100,16.4776430934218
9,25,17.2815728470984,100,17.4516162351665
10,25,18.4074614836736,100,18.3484130787958
11,25,19.0392552578132,100,19.1816274062866
12,25,19.6913595490001,100,19.9613782319821
13,25,20.7842570221387,100,20.6954268565257
14,25,21.3516930312112,100,21.3898729735317
15,25,21.9343211934859,100,22.0496083021654
16,25,22.6748466231466,100,22.6786233027103
17,25,23.3209677456521,100,23.2802210669519
18,25,23.9978494608459,100,23.8571704537143
19,25,24.7535709158964,26.4441738257371,24.4118182426714
20,25,24.5103941204476,52.5249083266019,24.3902083071373
21,25,24.7186946618466,30.1847213334661,24.5388146654897
22,25,24.4860598306589,55.134833449178,24.5264944989912
23,25,24.8146135132804,19.897499349791,24.6946311910889
24,25,24.4218118473047,62.0254954705596,24.6051271779635
25,25,24.7506034741344,26.7626479005808,24.8198319517142
26,25,24.9031368136487,10.403470705888,24.7849776928408
27,25,24.5625763392435,46.9285907006614,24.6429146928584
28,25,24.7033864799093,31.8267442758243,24.7416574085411
29,25,24.5445754326751,48.8592570030221,24.7390364635447
30,25,24.683835154598,33.9236946822465,24.8581865125279
31,25,24.7689413857193,24.7960811456027,24.8716592245519
32,25,24.8222833474418,19.0751774934777,24.8109868722481
33,25,24.7931054801184,22.2045204870518,24.7035674632778
34,25,24.4750077145212,56.3205253161252,24.6172108290504
35,25,24.7710289517442,24.5722970257243,24.7898866726411
36,25,24.8193579965237,19.3890285193055,24.7363241354344
37,25,24.8317819228506,18.0565794191591,24.6309153342399
38,25,24.4615258066273,57.7665637134313,24.5128830108597
39,25,25.0400452067216,0,24.6962577037373
40,25,24.446680556645,59.3587636761916,24.5660701577618
41,25,24.8950646866497,11.2696178005565,24.7592112533313
42,25,24.5539092034012,47.8585532533672,24.6299808916486
43,25,24.5875069614738,44.2552356772265,24.7358424930779
44,25,25.0463036997325,0,24.8268968164217
45,25,24.692943571805,32.9471936776187,24.6920200597201
46,25,24.8625886750747,14.7527852459588,24.6850930104581
47,25,24.5365474545101,49.7207190819146,24.5475753258625
48,25,24.8917920089275,11.6207842315295,24.6684460265163
49,25,24.6312622386802,39.5626122729235,24.5348928712916
50,25,24.3995855974375,64.4099667444238,24.5787327654974
51,25,24.8877322893525,12.0562905355419,24.8194794410003
52,25,24.6358784237254,39.0676281884378,24.6925584590882
53,25,24.9813216555769,2.01887583620352,24.7317758607815
54,25,24.481004537068,55.6778885539213,24.5943104539883
55,25,24.875734425061,13.3431569041445,24.7593895790056
56,25,24.5517773604937,48.0875637723791,24.6286944183291
57,25,24.7020106400433,31.97508671843,24.7362920678212
58,25,24.9595784006112,4.35097243831671,24.7352612998105
59,25,24.3857859985713,65.8902113607688,24.5949853854106
60,25,24.8547176581355,15.5973486700468,24.8366252603393
61,25,24.577492927087,45.3297147460735,24.7193722145715
62,25,24.9919251692581,0.881896531139099,24.8059148633305
63,25,24.8160087611313,19.7489320625768,24.6713507484174
64,25,24.7780644468905,23.8184770784816,24.5643807735994
65,25,24.5108806688694,52.4739581553782,24.4903005306629
66,25,24.4574384363323,58.2056836211132,24.6362530530917
67,25,24.6827256885893,34.0436768715907,24.8346935833684
68,25,24.9192209733102,8.67958744078283,24.8528225572961
69,25,24.6112791060247,41.7063603084656,24.7140421827365
70,25,24.6195311464384,40.8213655527261,24.7729717490315
71,25,24.5015440509541,53.4755173455413,24.835627028045
72,25,24.855693799303,15.4930037398267,24.991535333828
73,25,24.9872702197181,1.38144622952097,24.8693021257696
74,25,24.6606260166798,36.4140382032474,24.7232730369577
75,25,24.684169302997,33.8890526808154,24.7423719147953
76,25,24.5412836154465,49.2135723902778,24.7511058750792
77,25,24.9282929168054,7.70686798475085,24.8735852339445
78,25,24.7248057502332,29.5308733472515,24.7409226854165
79,25,24.709590374136,31.1627483294561,24.7081334378221
80,25,24.5636350781382,46.816481152768,24.6937000282053
81,25,24.7981182825539,21.6681985411204,24.7977468800711
82,25,24.7385174026555,28.0604119072988,24.7185615598848
83,25,24.713677403206,30.7245264537649,24.6775711057572
84,25,25.167171626707,0,24.6593031401765
85,25,24.5719901367066,45.9204969979302,24.5180859961738
86,25,24.4264667344087,61.5279221701086,24.6103254421427
87,25,24.8344381176392,17.7730452881254,24.8314571483392
88,25,24.6400089342296,38.6255907881716,24.7288455571565
89,25,24.8992956769752,10.8171215038724,24.7658768921336
90,25,24.499422332771,53.7035471460442,24.6284261687853
91,25,24.8146550443672,19.8948859317149,24.7782415691646
92,25,24.3852647137858,65.9470163275284,24.6883667898461
93,25,25.0146638117575,0,24.9309164288856
94,25,24.9759920922321,2.59156145588658,24.8051491991915
95,25,24.8694193104611,14.0214945599727,24.6582930835025
96,25,24.1400602737475,92.2452635351446,24.5105241781462
97,25,24.9681506735653,3.43264907501688,24.9506237471354
98,25,24.7015528817702,32.0252652420664,24.8352947517869
99,25,24.8169162902163,19.6525677700917,24.8211056637713
100,25,24.8207354555495,19.2429795162841,24.7209378255767
101,25,24.7495340324776,26.8793490095407,24.6124051788459
102,25,24.6393294889641,38.6988098702115,24.5615074661715
103,25,24.7438616552462,27.4877689755436,24.6036151035335
104,25,24.5072023954769,52.8694986884212,24.5651273008185
105,25,24.5258683869848,50.867617471461,24.7146156517588
106,25,24.9391489242691,6.5433244634961,24.8572990318366
107,25,24.7379381760419,28.1231829369584,24.7252049428082
108,25,24.6961506472612,32.6049200587052,24.6818026255586
109,25,24.7594960331601,25.8111560132693,24.6777628622803
110,25,24.2789012588385,77.3549681906826,24.6241031871738
111,25,25.0601930681549,0,24.9550557563952
112,25,24.992427234121,0.829369532860473,24.8338919036808
113,25,24.773968904766,24.2590260687809,24.6872133236607
114,25,24.7105499506993,31.060730161963,24.6145427046786
115,25,24.4291908086897,61.2365253797406,24.5974274610054
116,25,24.6446166041503,38.1321625297297,24.8107414231022
117,25,25.0538215461384,0,24.8607251839364
118,25,24.4837008896884,55.390401282742,24.7236082655063
119,25,24.8494178390986,16.1673070422475,24.8848506699829
120,25,24.8536646092636,15.7118551118317,24.7679427042807
121,25,24.7117487004568,30.9323501015176,24.6314730567877
122,25,24.4871318683038,55.0225324743791,24.6099443699673
123,25,24.6765778518538,34.7044989995349,24.7764189544316
124,25,24.8200339417765,19.3188637893506,24.7984860068626
125,25,24.494413574936,54.2416650677995,24.6967887910077
126,25,24.8194802073092,19.3783163214552,24.8517241309593
127,25,24.8999717606113,10.7456142167126,24.7583722116067
128,25,24.2242373933285,83.2181345204544,24.6132094057145
129,25,24.886418673523,12.1992652188503,24.9834789765393
130,25,24.8026495630982,21.1835129999156,24.8647462339946
131,25,24.6804999627777,34.2840762049601,24.7692647983529
132,25,25.0064187811512,0,24.7748610131618
133,25,24.6707671714527,35.327947535519,24.6357325595637
134,25,24.6537216090515,37.1561150838505,24.6469785866908
135,25,24.6091636081837,41.9349932617273,24.6803119438774
136,25,24.8403708051649,17.1380581631982,24.7501798748
137,25,24.5409875465029,49.2469276757993,24.6346855863323
138,25,24.618919130391,40.8888084968696,24.7520267112321
139,25,24.9856266803642,1.55945962196328,24.8182979370329
140,25,24.636551189963,38.9978073200169,24.6820383722608
141,25,24.8645170234861,14.5485058751955,24.7207866070734
142,25,24.5863842028147,44.3782636411557,24.5843326328024
143,25,24.8798745552524,12.901462263455,24.6643969651388
144,25,24.4780311374143,55.9991801303984,24.5286815393722
145,25,24.8508963120918,16.0094392635073,24.6970530726003
146,25,24.7527193524756,26.5389322129942,24.5783736841204
147,25,24.4836516310762,55.3964686021886,24.5235780775329
148,25,24.5422552055591,49.1112838272857,24.692282496628
149,25,24.8987198157867,10.8804974541615,24.8230787498557
150,25,24.8751294175451,13.4105771960394,24.6901077378867
151,25,24.408382242554,63.4692234641519,24.5425373906852
152,25,24.7461772571143,27.2407638237893,24.7669388171129
153,25,24.7431594647187,27.5644459429413,24.7362967830168
154,25,24.6854467348796,33.7541603868795,24.6937660961804
155,25,24.6663844723317,35.7986176446019,24.6981449699896
156,25,24.6249054466377,40.2472745435097,24.7203736271437
157,25,24.7353408824853,28.4031093452484,24.7767486543437
158,25,24.7961473946305,21.8816358220935,24.7456595535267
159,25,24.6947330325313,32.7583453397677,24.6606692718356
160,25,24.6390662062218,38.7286411870841,24.6553665810869
161,25,24.8313492985145,18.1063135025623,24.6995055540405
162,25,24.4864443729511,55.0973826392711,24.5898727119327
163,25,24.6515869340929,37.3858912823885,24.7521087652315
164,25,24.7426246304328,27.6221311356072,24.7944324394765
165,25,24.8618196921079,14.8384849899731,24.7563253341876
166,25,24.4495952496095,59.049569450696,24.6177337617535
167,25,24.7457325381775,27.2888970448695,24.8079608834453
168,25,24.7720515679992,24.4662050230531,24.7758931814727
169,25,24.8423098258372,16.9310283198782,24.710027924723
170,25,24.4601584600684,57.9167771372227,24.5858183533624
171,25,24.7945219924685,22.0563390864058,24.7688344280066
172,25,24.7086316122445,31.2681017009149,24.6969242240396
173,25,24.8887137855031,11.9543160366861,24.6803431020423
174,25,24.2608184679623,79.2960993149756,24.5394663418786
175,25,24.8150815496977,19.8514533558358,24.8824030955004
176,25,24.6447038130044,38.1244830170173,24.8025606032814
177,25,24.8948081388911,11.3008274990415,24.8362752885059
178,25,24.6411588145841,38.5047274295223,24.6990189555067
179,25,24.8313018368827,18.1119220549462,24.7339646268773
180,25,24.6931616889757,32.9274687924762,24.6244178310416
181,25,24.3671602957962,67.8911470844561,24.6189918360661
182,25,24.9908838679129,0.9968535251628,24.8824048035518
183,25,24.8465225770146,16.4796028318307,24.7571692402558
184,25,24.7771855618568,23.9160121497318,24.6257568283575
185,25,24.7655372048128,25.1653194095393,24.5512104444607
186,25,24.8075672797731,20.6576159329983,24.4890819450077
187,25,24.5276890794021,50.6745710307018,24.3927773107515
188,25,24.8366155883714,17.5422473882074,24.5249299522493
189,25,24.3510219203136,69.6221836618764,24.4151099978671
190,25,25.0435183323005,0,24.6894331732294
191,25,24.4609689367485,57.8304231229985,24.5639513306079
192,25,24.4593302120593,58.0062270687349,24.7456314660013
193,25,25.0541516596808,0,24.9430294040442
194,25,24.8724301370105,13.7013058990794,24.8141954033577
195,25,24.7955766339578,21.943856105806,24.6673952027283
196,25,24.5878436045284,44.2232427483447,24.5771044642989
197,25,24.8763576554819,13.2801495674946,24.6589933536792
198,25,24.5887183130311,44.1294806800843,24.5231861098112
199,25,24.3141739170449,73.5744058512126,24.6017930374838
200,25,25.1345450269071,0,24.9122985742923
201,25,24.9660581968757,3.65986871491516,24.7894481959204
202,25,24.5437182143999,48.9558350293685,24.6424949459444
203,25,24.8643071848248,14.5727108874117,24.7564880397797
204,25,24.6995557340373,32.2423167530629,24.6243819392425
205,25,24.5235897258463,51.1146994033513,24.6123497687316
206,25,24.537801823517,49.5904967583815,24.7499478656818
207,25,24.9942725850756,0.634051074066411,24.8820062462558
208,25,24.7542454304102,26.3769639508752,24.749537250131
209,25,24.6867233289756,33.6187324552488,24.6929549176663
210,25,24.6294437240435,39.7619995635442,24.6958437048426
211,25,24.6044543239304,42.4421475950266,24.7478662142615
212,25,24.9226670806226,8.31386666063652,24.8220663021033
213,25,24.5556947262798,47.6716589409214,24.6864438962696
214,25,24.9720186388201,3.020961130104,24.7903670886295
215,25,24.5693005645557,46.2124772280035,24.6566497329971
216,25,24.8175820903278,19.5843241177706,24.7498831964981
217,25,24.4453519833942,59.5060202519203,24.6546071562066
218,25,24.555079821239,47.737761835448,24.8495696150944
219,25,24.9123095175276,9.42491877548268,24.9700604918086
220,25,24.7946894156762,22.0396829507164,24.8373269996024
221,25,24.9637777197564,3.90498165784114,24.7482045845714
222,25,24.8860569630095,12.24053622746,24.6040413931015
223,25,24.466050374422,57.2862535755093,24.4559328537644
224,25,24.6115926864197,41.6768908584163,24.6350360154647
225,25,24.7091450969203,31.2144313813581,24.7112653806506
226,25,24.8038983483188,21.0521725383161,24.7020307995694
227,25,24.8459922567976,16.5376193071247,24.6117691445255
228,25,24.4572300834452,58.2323768913029,24.4827100152155
229,25,24.5664507531687,46.5185111381118,24.6694359341222
230,25,24.9637594596773,3.90719316204212,24.7821538374945
231,25,24.8143417132351,19.932249878209,24.6479337789351
232,25,24.5389451758668,49.4685459813992,24.5422740360081
233,25,24.6988794099702,32.3156427590697,24.6633517537753
234,25,24.6402311112958,38.6057011273438,24.6656570684596
235,25,24.989459019675,1.1510418079295,24.7086349551669
236,25,24.2794369905384,77.3009054247376,24.5708552704299
237,25,24.4458388080646,59.4543783000272,24.8981785041545
238,25,24.9615874633781,4.14038716422309,25.1114833075397
239,25,24.9829153627304,1.85297357330589,24.9840603572931
240,25,24.6324769742737,39.4374923429565,24.8383034518508
241,25,25.1777983548633,0,24.8795001672002
242,25,24.747626856089,27.0876853713546,24.7430039454955
243,25,24.5580593746034,47.4188215090026,24.6917831585228
