tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,-0.337009408421462,100,1e-06
2,25,6.53065295629742,100,6.45406727293767
3,25,9.25954783884202,100,9.25092747565192
4,25,11.5110315424679,100,11.2480878249531
5,25,12.7247434803334,100,12.8520205314668
6,25,14.2868655558001,100,14.2134932642929
7,25,15.4826753017217,100,15.4075301706521
8,25,16.5374366363191,100,16.4776430934218
9,25,17.5586254014719,100,17.4516162351665
10,25,18.2188851857342,100,18.3484130787958
11,25,19.3500530358121,100,19.1816274062866
12,25,19.8884317031095,100,19.9613782319821
13,25,20.7051528424984,100,20.6954268565257
14,25,21.3450365364408,100,21.3898729735317
15,25,21.9103626131848,100,22.0496083021654
16,25,23.0105088255104,100,22.6786233027103
17,25,23.3136892903565,100,23.2802210669519
18,25,23.7790202442245,100,23.8571704537143
19,25,24.2688984440371,78.4252202526566,24.4118182426714
20,25,24.8686444717027,14.1025275821801,24.7850838159842
21,25,24.9257793218692,7.97482726237494,24.6635627276651
22,25,24.5241624533253,51.0482433978695,24.5158267418584
23,25,24.5951809519906,43.4315541923312,24.6469428513569
24,25,24.6636194318047,36.0915653257431,24.7338251798763
25,25,24.8978959328455,10.9654422425273,24.7619234679964
26,25,24.4974948131805,53.9084719345918,24.6234412346651
27,25,25.0173922176945,0,24.7748564006297
28,25,24.6728835333957,35.098077340641,24.6435372993002
29,25,24.4851757162591,55.2297715102056,24.6530155123675
30,25,24.8329327049235,17.9328829209065,24.8221112735589
31,25,24.6707362386015,35.3284696549732,24.7181780528412
32,25,24.8769500890076,13.2120651826441,24.7305223102379
33,25,24.3763024642375,66.9065345182324,24.5915575289378
34,25,24.7475172065992,27.0938120898761,24.8408605066261
35,25,24.9027793202721,10.4419741570956,24.8103934128075
36,25,24.602064847386,42.6936105225965,24.6686113866245
37,25,24.3309749470617,71.7680397780674,24.7352749266042
38,25,25.2108673524699,0,25.0289573238069
39,25,25.0480793348906,0,24.9059442989443
40,25,24.8060169746153,20.8198209113204,24.7597091744476
41,25,24.5995067760389,42.9680579624389,24.6611642546225
42,25,24.8498899744631,16.1144976178548,24.7324860816701
43,25,24.7504526185524,26.7791681646382,24.6095655164095
44,25,24.6387158374276,38.7629614226836,24.5566535327376
45,25,24.463554348993,57.5490650541342,24.5992354923644
46,25,24.965025522737,3.76633214962507,24.7879103293672
47,25,24.6912667091192,33.1269682012305,24.6581064060294
48,25,24.8071801671251,20.6952788819028,24.6526261448414
49,25,24.5107634321861,52.4859918484535,24.5602828714963
50,25,24.9117118349224,9.48432169214094,24.7042471185496
51,25,24.5276307471377,50.6770266649744,24.5719905776019
52,25,24.8685055830554,14.1182449627414,24.6996827781386
53,25,24.6260961445326,40.1166696179404,24.5666790397359
54,25,24.5091938250221,52.6544785697945,24.6145393445785
55,25,24.8809065587992,12.7883340570602,24.7667953276029
56,25,24.8341425429042,17.8037859684926,24.6349350327116
57,25,24.8281472434486,18.4467974422934,24.5129918252622
58,25,24.4351935726185,60.5910948101629,24.3968008121771
59,25,24.675843644698,34.7814277279183,24.6034572521064
60,25,24.5790880680782,45.1584938235063,24.6290794821658
61,25,24.6998914109204,32.2023749114922,24.7226818935054
62,25,24.7862896170711,22.9361955420481,24.7222432380844
63,25,24.6767065143439,34.6890034196954,24.6466944320336
64,25,24.5971265852223,43.2239812399017,24.6564589191863
65,25,25.0257827238051,0,24.7352299800248
66,25,24.791004621295,22.4305973553378,24.5994421238242
67,25,24.6255444018106,40.1762255614997,24.5126869874725
68,25,24.6135505110657,41.4626055801632,24.5645337108437
69,25,24.5152456858805,52.0058344461735,24.6328757543512
70,25,24.8699968196565,13.9588209640805,24.7805676354762
71,25,24.6989973555681,32.2985257208656,24.6485216003137
72,25,24.6975341783356,32.4554798033934,24.6367937646723
73,25,24.6395204515961,38.6774804582389,24.6334072878678
74,25,24.869293910432,14.0343109192191,24.6771652257762
75,25,24.841570824109,17.0076242267985,24.5392372471775
76,25,24.2322494062109,82.357361204558,24.4107357374211
77,25,24.8206802227177,19.2482283795387,24.7808075353249
78,25,24.4137678496955,62.8895972601571,24.6974234692382
79,25,24.9270925741052,7.8355757316622,24.9168184816333
80,25,24.5155313848091,51.9755201442548,24.7897772724848
81,25,24.832448133479,17.9862444379031,24.9247859389064
82,25,24.7257186646232,29.4329957393248,24.8203304850367
83,25,24.5726602504409,45.8485364702437,24.7881462912403
84,25,24.8352867013186,17.6818898262823,24.8834154272329
85,25,24.773869985403,24.2688481077581,24.7741106979979
86,25,24.723587467789,29.6616694006899,24.7029477583568
87,25,24.4923562089619,54.4612479203173,24.6751001122156
88,25,24.8574028353444,15.3100450100752,24.8360164322346
89,25,24.4409507826582,59.9745410790648,24.7120687489879
90,25,24.9001891942723,10.7212740399758,24.9079899714487
91,25,24.8108007760683,20.3081912845545,24.779755148164
92,25,24.7246695549037,29.5457825581017,24.6774090457259
93,25,24.7273939623124,29.2536157721174,24.6471410079886
94,25,24.7771876247908,23.9132711235326,24.6183720150663
95,25,24.4495911546447,59.0480135133552,24.5489054045631
96,25,24.6543792358858,37.0845435937164,24.7437247298651
97,25,24.605860334865,42.2882282511056,24.7853918345254
98,25,24.8975460410626,11.0049733499626,24.8571088852651
99,25,24.8174395529764,19.5964038381218,24.7216173768008
100,25,24.5761462088372,45.4751321759862,24.613675678066
101,25,24.5553639806362,47.7040660351909,24.7037832824059
102,25,24.8910662994951,11.7000341778195,24.8200182180429
103,25,24.7770104207948,23.9325374190908,24.6864725804314
104,25,24.4429216180408,59.7635824977759,24.6113244366339
105,25,24.7837556908482,23.2091806102553,24.8105783832257
106,25,24.8800353975818,12.8832024116692,24.7481345635613
107,25,24.7768891867427,23.9456448128295,24.6044373696885
108,25,24.9086413675061,9.81524442068241,24.5292498479494
109,25,24.2711369323712,78.1876036857505,24.3845294832134
110,25,24.900646863611,10.672732146294,24.7228692740409
111,25,24.5929601590787,43.6721405565143,24.6009665325656
112,25,24.8171932517791,19.6231796668498,24.6755070444779
113,25,24.7405734286729,27.840672897097,24.5792911001286
114,25,24.5330627909101,50.0962132091986,24.5358681880135
115,25,24.5918340267609,43.7930421029945,24.6649024979975
116,25,24.5918867251638,43.7874286077042,24.7539767745445
117,25,24.7862546429748,22.9415078259279,24.8397801791636
118,25,24.809278541536,20.4722148186839,24.7690481096688
119,25,24.6371053526079,38.9378072781136,24.671296697933
120,25,24.7896769317782,22.5745395604777,24.7120546065538
121,25,24.6984100265796,32.3629349344345,24.6364299830565
122,25,24.7583192025184,25.9377041946103,24.6284717146881
123,25,24.5373977991728,49.63154744559,24.5756599711734
124,25,24.7364911352295,28.2788306843754,24.6999983414094
125,25,24.6527431743626,37.2608242835394,24.6717769248606
126,25,24.8771916419602,13.1887588105575,24.7029810269086
127,25,24.4477722116326,59.2440042694613,24.5646318859822
128,25,24.6702149909073,35.387068156883,24.7569318054967
129,25,24.7325903195206,28.6973451958813,24.7858709294697
130,25,24.6874603698219,33.5375574643175,24.7550642535739
131,25,24.9086260820971,9.81756423277299,24.7580644950886
132,25,24.392970253666,65.1216604302938,24.6185427618845
133,25,24.6682827201522,35.5944555211504,24.8540210780789
134,25,24.9544736340205,4.90051122337474,24.8863528122114
135,25,24.6895570407932,33.3128201310285,24.748375546129
136,25,24.7899020406883,22.5508481049703,24.7440565262571
137,25,24.593363768619,43.6295975546173,24.6660736432261
138,25,24.4320613332886,60.9293220082742,24.7430217522615
139,25,24.8833125332649,12.5326842538414,24.9566292644807
140,25,24.8464911958512,16.4817836717512,24.8290136822004
141,25,24.6728742703055,35.1022133817099,24.6979917044657
142,25,24.7940127281759,22.1101445576349,24.7081306272648
143,25,24.4917181714519,54.5312551496938,24.6274533911035
144,25,24.8492812208569,16.182665930319,24.7865326963098
145,25,24.6833551399281,33.9782522925755,24.668974211166
146,25,24.6432664855713,38.2777902686229,24.6706070033139
147,25,24.947628054551,5.63504556417639,24.7117438731809
148,25,24.3461568039786,70.1428421162631,24.5738506331115
149,25,25.0074698649288,0,24.8476874154543
150,25,24.4614579480934,57.7768552336753,24.7231753240881
151,25,24.9737361345735,2.83507041049787,24.902211623026
152,25,24.7306649994018,28.9044521290943,24.773080471558
153,25,24.8072696551882,20.6886281404184,24.7355469553061
154,25,24.5101251927416,52.55738987375,24.6417027054131
155,25,24.8211051288418,19.2048378242203,24.7852349152462
156,25,24.5280461295655,50.6354323306057,24.6897159275905
157,25,24.9345046654048,7.04279877270805,24.8177111060776
158,25,24.6597797256296,36.5070547267017,24.6853163736465
159,25,24.6368790100862,38.9631884834638,24.7052745904656
160,25,24.7087270683039,31.257518409301,24.7523744201422
161,25,24.7070758950999,31.4346341442094,24.7422927928553
162,25,24.8463168802389,16.5010660522079,24.7305192800716
163,25,24.2878538746707,76.3962378609858,24.6059236218711
164,25,25.1001228438403,0,24.9265313060872
165,25,25.0468617356578,0,24.8048590898883
166,25,24.6360269555594,39.054728117375,24.6580011804224
167,25,24.8188804276902,19.4437274812043,24.6973082802238
168,25,24.5238499107684,51.0857674644189,24.5979537643813
169,25,25.0145269704114,0,24.7304360654239
170,25,24.6927955976089,32.9663859895087,24.5977588677625
171,25,24.751642947513,26.6550366202306,24.5912192911556
172,25,24.4009039788323,64.2718143816319,24.5441033006323
173,25,24.782154190197,23.3827855877124,24.7793398312851
174,25,24.7262580083347,29.3776715917334,24.7199606217006
175,25,24.6743340001102,34.9465472329309,24.6895967402403
176,25,24.673785914134,35.005360099045,24.7037037182634
177,25,24.7638795266948,25.3428508486462,24.7204047454838
178,25,24.8240740952053,18.8870055948309,24.6641737496485
179,25,24.5480891957468,48.4864026163891,24.5549924594303
180,25,24.9046129858574,10.2492686518255,24.6680996481728
181,25,24.5035451359997,53.2638045249815,24.534050219836
182,25,24.7245052900508,29.5658747194077,24.6817047257622
183,25,24.4831635616827,55.4498010109438,24.6646831832445
184,25,24.7644435759484,25.2825681152468,24.8330937904549
185,25,24.893905397259,11.3978099455441,24.7845346900871
186,25,24.5286072493522,50.5760462920535,24.6418801897669
187,25,24.8991017025546,10.8405605441542,24.7680548777292
188,25,24.7970637825886,21.784136955038,24.6353738982413
189,25,24.4398823350287,60.0918663021326,24.543781875476
190,25,24.4672367679537,57.1581560779996,24.7456902184024
191,25,24.9419211856725,6.24830241068511,24.9376674984829
192,25,24.4456828378029,59.4698706849173,24.8084724193579
193,25,25.1628207239651,0,24.9988658956009
194,25,24.9013783334735,10.5965656140576,24.8708878273434
195,25,24.7406304156763,27.836789078109,24.7244372270617
196,25,24.5040509507276,53.2099611005263,24.678871949616
197,25,24.92679482896,7.87072682890699,24.8296614563883
198,25,24.7189895166094,30.1578534671167,24.6983506118732
199,25,24.6805827083817,34.2770100926284,24.6703404218795
200,25,24.7132824693925,30.769990781388,24.6797748463743
201,25,24.5334273063096,50.0594840021412,24.6643168150372
202,25,24.8152411832013,19.8349896100044,24.7928270059565
203,25,24.8532854713717,15.754757089526,24.7010942106736
204,25,24.5195528758384,51.5475917663102,24.5660464269442
205,25,24.6889370305967,33.3811863785587,24.7009075139807
206,25,24.7993214711905,21.5424843958985,24.7119540864624
207,25,24.5032604433966,53.2950485106462,24.6262980515881
208,25,24.8821840086475,12.6555428806794,24.7758892331467
209,25,24.4223222484415,61.9757277492542,24.6443314823454
210,25,24.7898821616856,22.5549814133038,24.8558735706244
211,25,24.6240650689605,40.3388843801559,24.7894364480648
212,25,25.0271111042626,0,24.8408488227632
213,25,24.6027156685806,42.6286403952284,24.7044957041794
214,25,24.9178370217576,8.83191265145438,24.7704169450391
215,25,24.5977472044582,43.161553288346,24.634585189994
216,25,24.7784759548373,23.7784326621726,24.7050201637536
217,25,24.6662244561686,35.817426739802,24.6401834358842
218,25,24.5854406021305,44.4815264936687,24.6588428353832
219,25,24.843863996181,16.7656564917924,24.7475028632413
220,25,24.3700050030873,67.5870481934877,24.6301898031094
221,25,25.099402170931,0,24.8847884971788
222,25,24.6784410944949,34.5073273188117,24.7594443349806
223,25,24.877965118467,13.1084060064998,24.7640732713533
224,25,24.6422240998767,38.3916417337929,24.6249722106714
225,25,24.7238058737553,29.6420301520237,24.659444629782
226,25,24.5064850135704,52.9497183967229,24.6371244350215
227,25,24.5331429210695,50.0907042572008,24.7871861468836
228,25,24.8544246320223,15.6332846887653,24.9232725815531
229,25,25.0281378388884,0,24.8004397271378
230,25,24.7272868522207,29.2688226233565,24.6540433901482
231,25,24.6690604899588,35.5136256382527,24.619349294674
232,25,24.7250106700293,29.5129999671025,24.6379795572233
233,25,24.5757934553352,45.5165721195347,24.613568086451
234,25,24.6190049088413,40.8821836488501,24.7079190569101
235,25,25.0131396827434,0,24.7729799163979
236,25,24.7368100164672,28.2476204711592,24.6364671344277
237,25,24.5244404105735,51.0242854694378,24.594034858495
238,25,24.5565654099444,47.5789240370611,24.7295821460719
239,25,24.8959155526472,11.1836629593817,24.846800656369
240,25,24.8717120643486,13.7794968737553,24.7133486424504
241,25,24.5396055648132,49.3979310208197,24.5659230587485
242,25,24.577531696823,45.3303966858902,24.6840256460796
243,25,24.8208990519126,19.2292876067988,24.7842033350504
244,25,24.4358659203941,60.5241078155572,24.6859984561471
245,25,24.8266137649795,18.6164545687863,24.8879455612176
