tiempo,referencia,hc,f_pid,predicted_hc
0,25,1e-06,0,1e-06
1,25,-0.34980001201437,100,1e-06
2,25,5.91080794823459,100,6.45406727293767
3,25,9.24989040595929,100,9.25092747565192
4,25,11.1138623897588,100,11.2480878249531
5,25,12.7887684148172,100,12.8520205314668
6,25,14.3496069057393,100,14.2134932642929
7,25,15.684392564851,100,15.4075301706521
8,25,16.0116340875397,100,16.4776430934218
9,25,17.4684794795059,100,17.4516162351665
10,25,18.2901798212863,100,18.3484130787958
11,25,19.1050259706784,100,19.1816274062866
12,25,19.9622865764718,100,19.9613782319821
13,25,20.4295196088464,100,20.6954268565257
14,25,21.4561791403955,100,21.3898729735317
15,25,22.0122529850983,100,22.0496083021654
16,25,22.6151237514241,100,22.6786233027103
17,25,23.1014870213986,100,23.2802210669519
18,25,23.5796543966975,100,23.8571704537143
19,25,24.3789422174528,66.6232416411245,24.4118182426714
20,25,24.7150446939208,30.5763094814609,24.6962787394651
21,25,24.5460075383786,48.7055712276553,24.6921594996795
22,25,24.5786358814989,45.2062241486944,24.8101495827945
23,25,24.7815451934613,23.4442400910993,24.9079848200912
24,25,24.9603120814821,4.27151190746656,24.8416683982376
25,25,24.9442107826795,5.99837993867658,24.698622679931
26,25,24.5999904478188,42.9160161022536,24.5511053987041
27,25,24.424786577587,61.7066688255059,24.6202953308241
28,25,24.7608703196654,25.6617416151862,24.8414176416286
29,25,24.7630173830878,25.4314915652315,24.7981684655492
30,25,24.8302106244733,18.2250387267002,24.7389504763688
31,25,24.8804866303405,12.8329530746304,24.6250736902475
32,25,24.4400378725647,60.0710935922928,24.4786330823289
33,25,24.6811587304272,34.2109342789688,24.6784658281352
34,25,24.5389113205091,49.4669989956545,24.6992363938546
35,25,24.6755518849992,34.8123418425302,24.8242853152461
36,25,24.7097503548852,31.1445864778228,24.844769949193
37,25,24.937257295682,6.7444943898621,24.8319971011194
38,25,24.7531590364908,26.4890385922032,24.6919485304771
