tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
20070,1,41.0968966568508,0.01,41.9015186430207,42.7874044249319,43.5005752771253,44.4611533211747,0.01,0.01,8.67465029960413,8.67465029960413,41.127155,-0.030258647104275838
20080,1,40.3760384086138,2.16866257490103,41.0968966568508,41.9015186430207,42.7874044249319,43.5005752771253,0.01,0.01,0.01,8.67465029960413,40.26994,0.1060989860063799
20090,1,39.5144946678749,2.16866257490103,40.3760384086138,41.0968966568508,41.9015186430207,42.7874044249319,2.16866257490103,0.01,0.01,0.01,39.510963,0.003531227933493142
20100,1,38.5395858918923,2.16866257490103,39.5144946678749,40.3760384086138,41.0968966568508,41.9015186430207,2.16866257490103,2.16866257490103,0.01,0.01,38.657528,-0.11794203169168327
20110,1,37.7439119839583,0.01,38.5395858918923,39.5144946678749,40.3760384086138,41.0968966568508,2.16866257490103,2.16866257490103,2.16866257490103,0.01,37.69633,0.04758095978837673
20120,1,36.4708062119063,0.01,37.7439119839583,38.5395858918923,39.5144946678749,40.3760384086138,0.01,2.16866257490103,2.16866257490103,2.16866257490103,36.855305,-0.384498506111278
20130,1,35.8760293749165,0.01,36.4708062119063,37.7439119839583,38.5395858918923,39.5144946678749,0.01,0.01,2.16866257490103,2.16866257490103,35.613667,0.26236284049267056
20140,1,34.4807334992806,0.542165643725258,35.8760293749165,36.4708062119063,37.7439119839583,38.5395858918923,0.01,0.01,0.01,2.16866257490103,34.89998,-0.4192451384147091
20150,1,33.8460618430932,0.542165643725258,34.4807334992806,35.8760293749165,36.4708062119063,37.7439119839583,0.542165643725258,0.01,0.01,0.01,33.546158,0.2999040061791405
20160,1,32.5278349989858,0.542165643725258,33.8460618430932,34.4807334992806,35.8760293749165,36.4708062119063,0.542165643725258,0.542165643725258,0.01,0.01,32.78747,-0.2596367722544315
20170,1,31.4747365319134,0.01,32.5278349989858,33.8460618430932,34.4807334992806,35.8760293749165,0.542165643725258,0.542165643725258,0.542165643725258,0.01,31.501757,-0.02702013617741983
20180,1,30.5008857425394,0.01,31.4747365319134,32.5278349989858,33.8460618430932,34.4807334992806,0.01,0.542165643725258,0.542165643725258,0.542165643725258,30.343964,0.1569221194925241
