tiempo,referencia,hc,f_pid,predicted_hc,hc_dot,predicted_hc_dot,error,F_in,F_out,F_out_hat,F_in_hat,residual
128,25,22.0957100600058,32.1951062277811,22.0599934875325,0.013094704660350232,0.0029478342887747644,0.03571657247330151,96.58942681685137,94.99927583576633,94.92246407474404,96.61796760190647,0.07681176102228449
132,25,22.0319584896668,31.6444722990606,22.0514198834917,-0.015937892584750202,-0.002143401010199497,-0.019461393824901307,93.59948458389904,94.86212867393033,94.9040165010674,93.6719184147028,-0.041887827137074396
136,25,22.1040518404215,32.3391396382804,22.0684413373872,0.01802333768867559,0.004255363473874674,0.035610503034302354,97.37152823586256,95.01720665392297,94.94063756080381,97.3896008407804,0.07656909311916138
140,25,22.0406016189283,31.5771101596804,22.0573197250215,-0.015862555373300502,-0.002780403091424688,-0.016718106093200902,93.23370816706456,94.88073403859033,94.91671140267479,93.31780051837853,-0.035977364084459396
144,25,22.0943851058448,32.2685141340675,22.0716028038017,0.013445871729125258,0.003570769695049769,0.022782302043101055,96.98803174798651,94.99642750972367,94.94743778931722,97.00285970857944,0.04898972040645333
148,25,22.0960309317152,31.7028254123947,22.065057761767,0.00041145646760032406,-0.001636260508674603,0.030973169948200763,93.9163419893032,94.99996561829155,94.93335904176644,93.99190755354527,0.06660657652511759
152,25,22.0209884254178,31.6961106643966,22.0580951780561,-0.01876062657435007,-0.0017406459277253816,-0.03710675263829799,93.87988090767352,94.83850904843555,94.91837984666334,93.9173434081955,-0.07987079822778753
156,25,22.0588167602831,32.5118720840091,22.0814217724518,0.00945708371632481,0.005831648598925376,-0.022605012168700256,98.3094654161694,94.91993235732286,94.968555019909,98.32763940896419,-0.048622662586140564
160,25,22.0649795438119,32.1173761921459,22.0901747543228,0.0015406958822001826,0.002188245467749539,-0.02519521051089768,96.16735272335221,94.93319077799221,94.98737572105094,96.24857703425106,-0.05418494305872912
164,25,22.1074786997259,32.0623509525137,22.0965777106779,0.010624788978499389,0.001600739088774894,0.010900989048000298,95.86856567214936,95.02457177371922,95.00114102534714,95.92413358082729,0.02343074837207837
168,25,22.0517898150605,31.6175949223324,22.0864281500557,-0.013922221166350113,-0.002537390155549879,-0.03463833499520064,93.45354042826493,94.90481254605349,94.97932021216074,93.51726135054652,-0.07450766610725168
172,25,22.1193486326106,32.2257456605434,22.0986916568906,0.01688970438752513,0.00306587670872549,0.020656975719997916,96.75579893675065,95.05007861560594,95.00568522449691,96.77373632451535,0.044393391109025515
176,25,21.9945935350565,31.5122744054544,22.0846954072026,-0.031188774388525076,-0.0034990624220005984,-0.09010187214609999,92.88165002161738,94.78165413882569,94.9755944407246,92.95965230254666,-0.19394030189891964
180,25,22.2072271819082,32.8611155984697,22.1203856834547,0.0531584117129249,0.008922569063025243,0.08684149845349864,100.20585769969047,95.23870494609864,95.05230676912339,100.20543497787797,0.18639817697524563
184,25,22.0436675331819,30.5919320859184,22.0723735945985,-0.04088991218157467,-0.01200302221405014,-0.028706061416599482,87.88419122653691,94.88733290745242,94.94909566556993,88.03950125523251,-0.061762758117509975
188,25,22.0823643003092,32.3566213153961,22.0892178027283,0.009674191781825492,0.004211052032450091,-0.006853502419097879,97.46645374260079,94.97058182675265,94.9853182609783,97.41221161897083,-0.014736434225653738
192,25,22.0756483883919,31.9527261233604,22.0916965339582,-0.001678977979325147,0.0006196828074749305,-0.01604814556629819,95.27330284984696,94.95613902172508,94.99064747797898,95.34784037293092,-0.034508456253902864
196,25,22.1392399951228,32.0357362594475,22.0970169405337,0.015897901682724758,0.0013301016438749258,0.04222305458910114,95.72404788879994,95.09280705969266,95.00208522427832,95.76905007345901,0.09072183541434242
200,25,22.0357375650953,31.3647235367239,22.0774997512761,-0.02587560750687512,-0.004879297314399622,-0.04176218618080085,92.08044880441078,94.87026403258054,94.96012066209789,92.15035010550407,-0.08985662951735662
204,25,22.0848189696909,32.4855549994275,22.0993829725417,0.012270351148900183,0.005470805316400096,-0.014564002850800506,98.1665636468913,94.97586013160569,95.00717124920162,98.16226172807178,-0.031311117595933524
208,25,22.1357340535823,31.9703144189444,22.1024187929879,0.012728770972850079,0.0007589551115501081,0.033315260594399376,95.36880729486809,95.0852773743379,95.01369665329852,95.45148718296022,0.07158072103938196
212,25,22.091356116693,31.4352228856082,22.0854044372041,-0.011094484222325285,-0.004253588945950071,0.00595167948889852,92.46326026885252,94.98991560614299,94.97711902605721,92.52634732760568,0.012796580085776554
216,25,22.1465177337707,31.9219573557681,22.0863752562369,0.013790404269425238,0.00024270475819943016,0.06014247753380175,95.10622844182076,95.10843550339798,94.97920648118698,95.1190538609311,0.12922902221100685
220,25,22.1006016007352,31.3412971481859,22.0660819671521,-0.011479033258875226,-0.0050733222711993875,0.0345196335830984,91.95324351464943,95.0097907074363,94.93556230201446,92.01633270128067,0.07422840542183451
224,25,22.0751030947199,31.8444881822422,22.0644297928629,-0.006374626503824921,-0.0004130435723004311,0.010673301857000439,94.68557082957513,94.95496625206123,94.93200813613433,94.6943663631971,0.02295811592689745
228,25,22.1023513172296,32.1288729948313,22.073559967968,0.006812055627425373,0.0022825437762747924,0.02879134926160276,96.22978036193392,95.01355162106961,94.95164735228514,96.26571025783919,0.06190426878447397
232,25,22.0270362420617,31.8476451203664,22.072280564115,-0.018828768791975037,-0.00031985096324937956,-0.04524432205329987,94.70271300358955,94.85153131898437,94.94889556997198,94.7647730728437,-0.09736425098761003
236,25,22.1943819418159,32.6663060511835,22.1011484811556,0.04183642493855011,0.007216979260149969,0.0932334606603007,99.14804185792637,95.21115668492453,95.01096621102202,99.17359985966277,0.20019047390250932
240,25,22.0138937882055,30.8827136569047,22.0640366093808,-0.04512203840260032,-0.009277967943700283,-0.050142821175299446,89.4631351569925,94.8232304650036,94.9311622981916,89.59329038136605,-0.10793183318799038
244,25,22.1177080833553,32.8290094507469,22.0986047084587,0.02595357378744989,0.008642024769475398,0.019103374896598524,100.03152131755566,95.04655371010976,95.00549832195071,99.98921177273355,0.04105538815905163
248,25,22.0728717132871,31.7268408390473,22.0928191286164,-0.011209092517050046,-0.0014463949605749704,-0.019947415329301776,94.04674575602682,94.95016704223858,94.99306093315717,94.15927713919879,-0.04289389091859164
252,25,22.1316255646828,32.2185598548021,22.1047682012513,0.014688462848924999,0.002987268158724632,0.026857363431499692,96.71678001157541,95.0764528435083,95.01874632759952,96.74217734582817,0.057706515908790834
256,25,22.1107309593186,31.5994425094547,22.0939049254124,-0.005223651341049518,-0.002715818959725169,0.016826033906202298,93.35497282633902,95.03156111009133,94.99539521864013,93.42972798885141,0.03616589145120486
260,25,21.9979882738103,31.8343337133607,22.091588375791,-0.028185671377075394,-0.000579137405349428,-0.09360010198070157,94.63043206354858,94.788968357647,94.99041494656404,94.65659538446899,-0.20144658891705092
264,25,22.0123579916335,33.0543742241059,22.1344310082098,0.0035924294558000724,0.010710658104699178,-0.12207301657629799,101.25525203689502,94.81992274185079,95.08247868119732,101.27420651886266,-0.26255593934652666
268,25,22.2120428409726,32.9115585725895,22.1718357397913,0.04992121233477498,0.009351182895375842,0.040207101181298555,100.47976304916095,95.24903068977919,95.16278418629257,100.58236338018256,0.08624650348662044
272,25,22.1800802619152,30.7811840479476,22.1302300192051,-0.007990644764349852,-0.010401430146550261,0.04985024271010019,88.91182938035546,95.18047552153602,95.07345519642806,89.06220573473564,0.10702032510796755
276,25,22.1147204139528,31.1344765790848,22.1011845472574,-0.016339961990600393,-0.007261367986925116,0.01353586669539908,90.83020782443045,95.04013402888582,95.0110437335495,90.82279712681647,0.02909029533631724
280,25,22.1984843683009,31.8460751263758,22.098979267618,0.02094098858702509,-0.0005513199098503563,0.09950510068290086,94.69418793622059,95.21995572974569,95.00630346393282,94.68835824169753,0.21365226581286834
284,25,22.006730531766,30.9585669083534,22.0643206825302,-0.047938459133725075,-0.008664646271949294,-0.057590150764202264,89.87501831235896,94.80780160930684,94.93177341273802,89.94666595122875,-0.12397180343118919
288,25,22.1104051870069,33.0256717100278,22.1061799651146,0.02591866381022534,0.010464820646099326,0.004225221892301789,101.09939738545096,95.03086102547091,95.02178055735044,101.05978180458223,0.009080468120473029
292,25,22.1121764840469,31.9250276988484,22.1076929767258,0.0004428242599994192,0.00037825290280046886,0.004483507321097591,95.1229004047468,95.03466748017642,95.02503228599869,95.24329943780637,0.009635194177732842
296,25,22.1592733515459,31.9169069729699,22.1083734143259,0.01177421687475011,0.00017010940002482045,0.05089993721999875,95.07880486322655,95.13582112288803,95.02649463006762,95.12465914563053,0.10932649282041496
300,25,22.1439161959169,31.4226628367571,22.0907888520167,-0.003839288907249383,-0.004396140577299867,0.053127343900200685,92.39505920359106,95.10284917454736,94.98869601669452,92.4548623465533,0.11415315785284008
304,25,22.0905513923201,31.5980608259836,22.0797016294537,-0.01334120089919999,-0.002771805640749747,0.010849762866399715,93.34747028509095,94.98818548609049,94.96485592212917,93.36845683257434,0.023329563961311806
308,25,22.0486926344253,32.1811486439974,22.0904134485806,-0.010464689473700162,0.002677954781724168,-0.0417208141552976,96.5136371369059,94.89814760702377,94.98788891028897,96.53136061653058,-0.08974130326519969
312,25,22.0252867818906,32.6410349869784,22.1182005796964,-0.005851463133675239,0.006946782778950222,-0.09291379780579945,99.01081997929269,94.84776453280911,95.0476119078937,99.05905113464702,-0.1998473750845875
316,25,22.1743545090972,32.9031714763373,22.1553856367884,0.03726693180164986,0.009296264272999899,0.0189688723088004,100.43422111651152,95.16818938358105,95.1274752454356,100.50921182576722,0.040714138145446555
320,25,22.1570612353755,31.3156169225999,22.1336762826391,-0.00432331843042455,-0.0054273385373244665,0.023384952736400066,91.81379988971746,95.13107239450123,95.08085763682338,91.9435266646364,0.050214757677849775
324,25,22.1129509644407,31.5117230128927,22.1187541119541,-0.011027567733700394,-0.00373054267125017,-0.00580314751340083,92.87865596000735,95.03633176325312,95.04880123588299,92.89450780248634,-0.01246947262987419
328,25,22.1344235944287,31.9955064901781,22.1219775583452,0.005368157497000148,0.0008058615977750705,0.012446036083499479,95.50560024166707,95.08246275757269,95.05572688711872,95.5211934610922,0.026735870453961752
332,25,22.0472377584615,31.7760793861266,22.1172856103414,-0.02179645899180027,-0.00117298700094981,-0.07004785187990237,94.31411106666742,94.89501664334553,95.045645957923,94.36834346437202,-0.15062931457747197
336,25,22.1376739570311,32.7219335064656,22.1474168797212,0.022609049642400514,0.007532817344949372,-0.0097429226900978,99.45009894010816,95.089443764663,95.11036617931052,99.46885911104411,-0.020922414647515097
340,25,22.1738643318325,31.7631194738843,22.1422167638843,0.00904759370035002,-0.0013000289592248748,0.03164756794820178,94.24373874319174,95.16713750311833,95.09919977649463,94.34726788607021,0.0679377266236969
344,25,22.1321817304734,31.3857514993642,22.1227404449556,-0.010420650339775683,-0.004869079732174875,0.009441285517798548,92.19463064154759,95.07764746742345,95.05736589330408,92.24483402479952,0.02028157411936604
348,25,22.0432194044795,31.843434973596,22.1202389733689,-0.0222405814984743,-0.0006253678966752219,-0.07701956888939776,94.67985190662627,94.88636841383048,95.05199155863377,94.69082105071158,-0.1656231448032912
352,25,22.2058831415615,32.808350387847,22.1535318328437,0.040665934270499804,0.008323214868700468,0.05235130871779958,99.91934260600921,95.23582285285438,95.12349536937336,99.94131351765964,0.11232748348102461
356,25,22.1926635316578,31.0749111298044,22.1229309563281,-0.0033049024759250756,-0.007650219128899849,0.06973257532969868,90.50676743483787,95.20747072993166,95.0577751886692,90.63871347754385,0.1496955412624601
360,25,22.1700270325847,31.2272085018766,22.0975408152432,-0.005659124768275348,-0.006347535271225446,0.07248621734149907,91.33374216518992,95.158902569858,95.00321136938095,91.3429572643991,0.15569120047705098
364,25,22.1321417777194,31.4805517689025,22.0819239202564,-0.009471313716324481,-0.003904223746699742,0.050217857463000115,92.70939610514056,95.07756165085956,94.96963484123543,92.72068838136732,0.10792680962413215
368,25,22.1329243437907,31.8975231455818,22.0820642550694,0.0001956415178252513,3.5083703250116116e-05,0.050860088721300656,94.97355068050918,95.07924255045201,94.96993661577326,94.99014604261585,0.10930593467874417
372,25,22.0928257221555,31.8999247428162,22.082484982666,-0.010024655408800598,0.00010518189914954235,0.010340739489500095,94.98659135349196,94.99307510836067,94.97084133832094,95.03143148691026,0.02223377003973326
376,25,22.1775823371027,32.3407741326234,22.0991896651496,0.02118915373679986,0.004176170620899811,0.07839267195310029,97.38040354014505,95.17511574909594,95.00675572563948,97.41518045951982,0.16836002345645795
380,25,22.1952240675856,31.4427020412969,22.0826680354248,0.004410432620725047,-0.004130407431199856,0.1125560321607999,92.50387208424216,95.2129629755494,94.97123496789884,92.5918795716436,0.2417280076505648
384,25,22.0009461663838,31.2641180619502,22.0593442060396,-0.048569475300449305,-0.00583095734629957,-0.05839803965579904,91.53416107638957,94.7953408985752,94.92106716017294,91.56742840410524,-0.12572626159773392
388,25,22.0911888042363,33.3583057289494,22.1137097735259,0.022560659463124466,0.013591391871575098,-0.022520969289601567,102.9056001081952,94.98955589472125,95.03796234194517,102.88395309365558,-0.0484064472239254
392,25,22.0918420768334,32.4017418766109,22.1328400483472,0.00016331814927550425,0.004782568705325119,-0.040997971513800024,97.71145838999716,94.99096038262984,95.07906149090412,97.84351925351316,-0.0881011082742873
396,25,22.1118631234807,32.4056842933478,22.1513665873415,0.005005261661824356,0.00463163474857442,-0.03950346386080028,97.73286571287854,95.0339940905004,95.11884665794035,97.79943257382448,-0.08485256743995251
400,25,22.256359771224,32.2019048744783,22.1621076089351,0.03612416193582568,0.0026852553983998106,0.09425216228890321,96.62634346841718,95.34400262226143,95.14190504942944,96.69714645199171,0.20209757283198826
404,25,22.0504522440609,30.663049274635,22.1159322388761,-0.051476881790775586,-0.011543842514750047,-0.06547999481519895,88.27035756126803,94.90193423433705,95.04273796018681,88.37774191156714,-0.1408037258497643
408,25,22.1443143657344,32.8817345652802,22.1514531008325,0.023465530418374847,0.008880215489100785,-0.0071387350981027,100.31781868947145,95.103704192999,95.11903240393976,100.25853967114541,-0.015328210940751319
412,25,22.0718421180422,31.8861654080856,22.1507977475645,-0.0181180619230501,-0.00016383831700039764,-0.07895562952230151,94.91187816590478,94.9479525279289,95.11762533981812,95.02280661160604,-0.1696728118892139
416,25,22.1508874398994,32.6741790653115,22.1786651995881,0.019761330464300286,0.0069668630058998815,-0.027777759688699888,99.19079232464144,95.11781791331747,95.17743927342804,99.21703191792284,-0.059621360110568844
420,25,22.2271005124703,31.8374395746611,22.1757252202608,0.019053268142725344,-0.000734994831824487,0.051375292209499435,94.64729689040978,95.28131015275488,95.17113075632088,94.74504409129604,0.1101793964340061
424,25,22.1923200126708,31.0307784310135,22.1427690477884,-0.008695124949875677,-0.008239043118100753,0.04955096488239974,90.2671268804033,95.20673387154564,95.10038577856449,90.33477521278022,0.10634809298115044
428,25,22.0905464519345,31.414236485035,22.1239962569341,-0.025443390184074488,-0.004693197713574904,-0.0334498049995986,92.34930411374005,94.98817486439341,95.06006385210783,92.34889542641359,-0.07188898771441643
432,25,22.1150723107272,32.5163260314039,22.1462808714188,0.006131464698174938,0.005571153621175107,-0.031208560691599274,98.33365035052317,95.04089018096313,95.10792689820269,98.3311511885241,-0.06703671723956006
436,25,22.2175284375401,32.2642373790066,22.1594443252779,0.02561403170322496,0.003290863464775029,0.05808411226220045,96.96480896800584,95.26079155085513,95.13618814067672,97.04183989342427,0.12460341017840904
440,25,22.0674001791086,31.1762542867607,22.1322511397146,-0.03753206460787517,-0.006798296390824632,-0.0648509606060017,91.05706077711058,94.93839795096528,95.07779655489868,91.14834940107941,-0.13939860393340098
444,25,22.1546672834745,32.7968530814,22.1646093652483,0.02181677609147492,0.008089556383424679,-0.009942081773800737,99.85691223200199,95.12593305402153,95.14727491652305,99.8333655448501,-0.021341862501515152
448,25,22.1631288333613,31.8719516928012,22.1631991557767,0.0021153874716999255,-0.00035255236790021627,-7.032241540017026e-05,94.8346976919105,95.14409708188053,95.14424802531141,94.94004224426106,-0.00015094343088151163
452,25,22.1581716775455,31.7919114026111,22.1584384437258,-0.0012392889539496466,-0.0011901780127248074,-0.0002667661802995269,94.40007891617826,95.1334561995966,95.1340288621952,94.44487541408056,-0.0005726625986000045
456,25,22.2353460877501,31.8557548818067,22.1560581629024,0.019293602551149647,-0.0005950702058497015,0.07928792484769787,94.74674900821036,95.2989817416724,95.12891903041012,94.78440888403554,0.17006271126228967
460,25,22.2156004930507,31.0387559741673,22.1236510614817,-0.004936398674849407,-0.008101775355175533,0.09194943156900237,90.31044493972844,95.25665829401979,95.05932224942978,90.37919510367055,0.19733604459000276
464,25,22.0798573979865,31.2609336346446,22.0994801986804,-0.03393577376604995,-0.006042715700324663,-0.019622800693898768,91.51686963612018,94.96519090197702,95.00738024078886,91.52243793151275,-0.04218933881183773
468,25,22.1577926496526,32.7272588089523,22.1298681972266,0.019483812916524457,0.007596999636549917,0.02792445242599939,99.47901533261098,95.13264254068618,95.07267798339774,99.4630681668064,0.059964557288438414
472,25,22.0930813036501,31.9023946515874,22.1300569334301,-0.016177836500625098,4.718405087533739e-05,-0.03697562978000235,95.00000295811957,94.99362457184267,95.07308339968584,95.1003519348161,-0.07945882784316893
476,25,22.0765734052262,32.6071219059304,22.1558094597392,-0.004126974605974887,0.006438131577274575,-0.0792360545130002,98.82667194920204,94.95812843343928,95.12838511482607,98.85561623624112,-0.17025668138678896
480,25,22.144658769959,32.7951107585004,22.1883663226904,0.017021341183200533,0.008139215737799965,-0.043707552731397925,99.84745141865714,95.10444375055779,95.19825267903603,99.92071716844808,-0.0938089284782393
484,25,22.1897426057122,32.0758989994439,22.1940942128399,0.01127095893829999,0.001431972537375259,-0.004351607127698998,95.94213156698036,95.20120507547041,95.21053952204346,96.04170893515627,-0.009334446573049604
488,25,22.2573942146075,31.6031223653806,22.182052361007,0.01691290222382502,-0.0030104629582252684,0.07534185360050216,93.37495444401664,95.34621832212628,95.18470682175986,93.43875039006568,0.16151150036641582
492,25,22.1328476029285,30.8881366688099,22.1436577084089,-0.03113665291975032,-0.009598663149525066,-0.010810105480398846,89.49258211163773,95.07907771752569,95.10229410176778,89.54991965125683,-0.02321638424209027
496,25,22.1509196606727,32.2342222472444,22.1550053169546,0.004518014436049711,0.002836902136425401,-0.004085656281901606,96.8018268025371,95.11788709267971,95.12665876177265,96.76893841501523,-0.008771669092936918
500,25,22.1029897876553,32.0511913895594,22.1600690543253,-0.011982468254349676,0.0012659343426753011,-0.057079266670001516,95.80796924530752,95.01492393896898,95.13752919238418,95.87062929321114,-0.12260525341520179
504,25,22.209616393727,32.5759632160693,22.1842531977424,0.026656651517924956,0.006046035854274656,0.025363195984599685,98.65748026325626,95.24382803773204,95.18942867526843,98.69642798238598,0.05439936246361299
508,25,22.0970613264689,31.4432972123887,22.1667045927932,-0.028138766814524985,-0.00438715123730038,-0.06964326632429874,92.50710386327061,95.00218063883796,95.15177196126872,92.6100364442741,-0.14959132243076567
512,25,22.2919268357338,32.6609533126264,22.1936192212578,0.048716377316225135,0.006728657116150671,0.09830761447599912,99.11897648756131,95.4201550705465,95.2095206823842,99.11495439938977,0.21063438816230473
516,25,22.1354651590614,30.5819473869279,22.1443044099775,-0.03911541916810002,-0.012328702820075144,-0.008839250916100383,87.82997431101849,95.0846998468954,95.10368281438575,87.97179567349572,-0.018982967490345004
520,25,22.2112264175833,32.2701920566293,22.1568237134664,0.018940314630475186,0.0031298258722252115,0.054402704116899514,96.99714286749709,95.24728019227655,95.13056249442364,96.94263914955117,0.11671769785290564
524,25,22.2069377141769,31.4684346681232,22.1404311273089,-0.0010721758516005764,-0.004098146539375236,0.06650658686799815,92.64360024790896,95.23808423326795,95.09536511000769,92.72530004618359,0.1427191232602638
528,25,22.11494180052,31.5249279559207,22.1259736006426,-0.022998978414224602,-0.0036143816665754613,-0.011031800122598412,92.95035880064937,95.04060974270826,95.06431177859665,92.97607354865058,-0.023702035888391038
532,25,22.1888690540239,32.522097216335,22.1484897129448,0.018481813375974987,0.005629028075550657,0.04037934107909891,98.36498788469903,95.19933114675041,95.1126697510011,98.3698663661186,0.08666139574930298
536,25,22.1579654350062,31.7400867815689,22.1423336253788,-0.007725904754424917,-0.0015390218915003473,0.015631809627400628,94.1186712239191,95.13301345974602,95.09945073194473,94.20927915479565,0.03356272780129643
540,25,22.1583671766017,32.0821091924137,22.1484978766698,0.0001004353988749429,0.0015410628227501277,0.009869299931899889,95.97585291480637,95.13387587456228,95.11268727981724,96.00441269426095,0.0211885947450412
544,25,22.1373702164183,32.0884979319048,22.1549619390491,-0.005249240045849923,0.0016160155948252708,-0.017591722630800888,96.01054377024305,95.08879142365718,95.12656563615216,96.06207260278057,-0.037774212494980475
548,25,22.1693471611725,32.3243862358196,22.1700032360959,0.007994236188549664,0.003760324261699921,-0.000656074923401917,97.29141726050044,95.1574434757085,95.15885149981729,97.33791704674694,-0.001408024108783934
552,25,22.1464815943613,31.9922084418361,22.172715715812,-0.005716391702799584,0.0006781199290246676,-0.026234121450698922,95.48769183917001,95.10835790284399,95.16467262120271,95.55770783451882,-0.056314718358720484
556,25,22.1955660378371,32.2480962231711,22.1846329790168,0.01227111086894972,0.002979315801200144,0.01093305882029938,96.87716249181908,95.21369646387511,95.19024346509907,96.91843825468438,0.023452998776036793
560,25,22.2284152114529,31.7324062101719,22.1775520090873,0.008212293403950355,-0.0017702424823751173,0.05086320236560127,94.0769657212334,95.28412798293422,95.17505067272019,94.148689404463,0.10907731021403322
