tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
90920,39,34.9087734692759,1.27367323442079,35.9816437834168,37.2705724373931,38.1334159691107,38.7220746981795,1.27367323442079,0.01,0.01,0.01,35.09833,-0.18955798214011566
90930,39,34.1984362374255,1.27367323442079,34.9087734692759,35.9816437834168,37.2705724373931,38.1334159691107,1.27367323442079,1.27367323442079,0.01,0.01,33.961643,0.23679301843135647
90940,39,38.0919510926136,65.8856099111545,34.1984362374255,34.9087734692759,35.9816437834168,37.2705724373931,1.27367323442079,1.27367323442079,1.27367323442079,0.01,35.416195,2.675756176842114
90950,39,41.7002965551371,65.8856099111545,38.0919510926136,34.1984362374255,34.9087734692759,35.9816437834168,65.8856099111545,1.27367323442079,1.27367323442079,1.27367323442079,38.842148,2.858148727988663
90960,39,44.6220574168527,65.8856099111545,41.7002965551371,38.0919510926136,34.1984362374255,34.9087734692759,65.8856099111545,65.8856099111545,1.27367323442079,1.27367323442079,42.32949,2.2925667552316042
90970,39,43.8990529374426,0.01,44.6220574168527,41.7002965551371,38.0919510926136,34.1984362374255,65.8856099111545,65.8856099111545,65.8856099111545,1.27367323442079,43.525978,0.37307484906369126
90980,39,43.0196023185409,0.01,43.8990529374426,44.6220574168527,41.7002965551371,38.0919510926136,0.01,65.8856099111545,65.8856099111545,65.8856099111545,43.13813,-0.1185278694473837
90990,39,42.43916860288,0.01,43.0196023185409,43.8990529374426,44.6220574168527,41.7002965551371,0.01,0.01,65.8856099111545,65.8856099111545,42.269585,0.16958394711828362
91000,39,42.2388705348539,16.4714024777886,42.43916860288,43.0196023185409,43.8990529374426,44.6220574168527,0.01,0.01,0.01,65.8856099111545,41.71332,0.5255488490628863
91010,39,42.1595171238674,16.4714024777886,42.2388705348539,42.43916860288,43.0196023185409,43.8990529374426,16.4714024777886,0.01,0.01,0.01,41.458004,0.7015131260646683
91020,39,41.8203113979922,16.4714024777886,42.1595171238674,42.2388705348539,42.43916860288,43.0196023185409,16.4714024777886,16.4714024777886,0.01,0.01,41.36174,0.45857128568751193
91030,39,41.0049973845625,0.01,41.8203113979922,42.1595171238674,42.2388705348539,42.43916860288,16.4714024777886,16.4714024777886,16.4714024777886,0.01,40.97576,0.02923597098828168
91040,39,40.3420202595481,0.01,41.0049973845625,41.8203113979922,42.1595171238674,42.2388705348539,0.01,16.4714024777886,16.4714024777886,16.4714024777886,40.196083,0.14593719070044386
91050,39,39.2723263124252,0.01,40.3420202595481,41.0049973845625,41.8203113979922,42.1595171238674,0.01,0.01,16.4714024777886,16.4714024777886,39.488537,-0.21621052229159687
91060,39,38.3476177116422,4.11785061944715,39.2723263124252,40.3420202595481,41.0049973845625,41.8203113979922,0.01,0.01,0.01,16.4714024777886,38.4559,-0.10828057326990859
91070,39,37.5109433912085,4.11785061944715,38.3476177116422,39.2723263124252,40.3420202595481,41.0049973845625,4.11785061944715,0.01,0.01,0.01,37.46026,0.05068490732178077
91080,39,36.5761806493903,4.11785061944715,37.5109433912085,38.3476177116422,39.2723263124252,40.3420202595481,4.11785061944715,4.11785061944715,0.01,0.01,36.587845,-0.011664199242510165
91090,39,35.9573546679934,13.4401480391876,36.5761806493903,37.5109433912085,38.3476177116422,39.2723263124252,4.11785061944715,4.11785061944715,4.11785061944715,0.01,35.622826,0.334529045434806
91100,39,35.6580414302273,13.4401480391876,35.9573546679934,36.5761806493903,37.5109433912085,38.3476177116422,13.4401480391876,4.11785061944715,4.11785061944715,4.11785061944715,35.03113,0.6269096858425343
91110,39,35.3017441136517,13.4401480391876,35.6580414302273,35.9573546679934,36.5761806493903,37.5109433912085,13.4401480391876,13.4401480391876,4.11785061944715,4.11785061944715,34.691914,0.6098305089153726
91120,39,36.8579356529271,36.1225054629382,35.3017441136517,35.6580414302273,35.9573546679934,36.5761806493903,13.4401480391876,13.4401480391876,13.4401480391876,4.11785061944715,35.321144,1.5367915489231905
91130,39,38.1840527149176,36.1225054629382,36.8579356529271,35.3017441136517,35.6580414302273,35.9573546679934,36.1225054629382,13.4401480391876,13.4401480391876,13.4401480391876,36.506687,1.6773655506109577
91140,39,39.6491154824742,36.1225054629382,38.1840527149176,36.8579356529271,35.3017441136517,35.6580414302273,36.1225054629382,36.1225054629382,13.4401480391876,13.4401480391876,37.85085,1.798266330862873
91150,39,38.6910723571617,0.01,39.6491154824742,38.1840527149176,36.8579356529271,35.3017441136517,36.1225054629382,36.1225054629382,36.1225054629382,13.4401480391876,38.492214,0.19885815428084186
91160,39,37.9561583536525,0.01,38.6910723571617,39.6491154824742,38.1840527149176,36.8579356529271,0.01,36.1225054629382,36.1225054629382,36.1225054629382,37.853527,0.10263128456070092
91170,39,36.6626229101552,0.01,37.9561583536525,38.6910723571617,39.6491154824742,38.1840527149176,0.01,0.01,36.1225054629382,36.1225054629382,37.062134,-0.3995108789073001
91180,39,37.0494353597834,22.6909633866248,36.6626229101552,37.9561583536525,38.6910723571617,39.6491154824742,0.01,0.01,0.01,36.1225054629382,36.08914,0.9602935140802771
91190,39,37.5720049327697,22.6909633866248,37.0494353597834,36.6626229101552,37.9561583536525,38.6910723571617,22.6909633866248,0.01,0.01,0.01,36.31559,1.256415027984545
91200,15,37.9540488985244,22.6909633866248,37.5720049327697,37.0494353597834,36.6626229101552,37.9561583536525,22.6909633866248,22.6909633866248,0.01,0.01,36.809536,1.1445129182997889
