tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
190,40,40.5319465109934,0.01,41.3578416480688,39.3691525188669,37.1717732528135,34.721368874064,93.1093201158138,93.1093201158138,93.1093201158138,13.7813597683725,40.594566,-0.06261983422144368
200,40,39.6715109794169,0.01,40.5319465109934,41.3578416480688,39.3691525188669,37.1717732528135,0.01,93.1093201158138,93.1093201158138,93.1093201158138,39.714268,-0.04275675129598966
210,40,38.7887261977452,0.01,39.6715109794169,40.5319465109934,41.3578416480688,39.3691525188669,0.01,0.01,93.1093201158138,93.1093201158138,38.84073,-0.052002562020426524
220,40,39.2330739836481,49.4401462268919,38.7887261977452,39.6715109794169,40.5319465109934,41.3578416480688,0.01,0.01,0.01,93.1093201158138,39.28178,-0.04870625927182459
230,40,39.6708065833374,49.4401462268919,39.2330739836481,38.7887261977452,39.6715109794169,40.5319465109934,49.4401462268919,0.01,0.01,0.01,39.702896,-0.032089534826660326
240,40,40.0959783406116,49.4401462268919,39.6708065833374,39.2330739836481,38.7887261977452,39.6715109794169,49.4401462268919,49.4401462268919,0.01,0.01,40.130707,-0.03472844649777329
250,40,39.2309046370527,0.01,40.0959783406116,39.6708065833374,39.2330739836481,38.7887261977452,49.4401462268919,49.4401462268919,49.4401462268919,0.01,39.217148,0.01375680990426531
260,40,38.3362905239336,0.01,39.2309046370527,40.0959783406116,39.6708065833374,39.2330739836481,0.01,49.4401462268919,49.4401462268919,49.4401462268919,38.390842,-0.05455191381054192
270,40,37.4168116937567,0.01,38.3362905239336,39.2309046370527,40.0959783406116,39.6708065833374,0.01,0.01,49.4401462268919,49.4401462268919,37.47883,-0.06201673641908201
280,40,38.6272019381871,67.9535673443033,37.4168116937567,38.3362905239336,39.2309046370527,40.0959783406116,0.01,0.01,0.01,49.4401462268919,38.641617,-0.014414883101963483
290,40,39.7744877427145,67.9535673443033,38.6272019381871,37.4168116937567,38.3362905239336,39.2309046370527,67.9535673443033,0.01,0.01,0.01,39.78005,-0.00556062764682963
300,40,40.8574544316145,67.9535673443033,39.7744877427145,38.6272019381871,37.4168116937567,38.3362905239336,67.9535673443033,67.9535673443033,0.01,0.01,40.900734,-0.04327951613940684
310,40,40.0149367375971,0.01,40.8574544316145,39.7744877427145,38.6272019381871,37.4168116937567,67.9535673443033,67.9535673443033,67.9535673443033,0.01,40.068726,-0.053788848340403206
320,40,39.1411891663737,0.01,40.0149367375971,40.8574544316145,39.7744877427145,38.6272019381871,0.01,67.9535673443033,67.9535673443033,67.9535673443033,39.188576,-0.04738657825520676
330,40,38.2441333475236,0.01,39.1411891663737,40.0149367375971,40.8574544316145,39.7744877427145,0.01,0.01,67.9535673443033,67.9535673443033,38.300766,-0.05663264368733678
340,40,38.911134725946,54.8407448970836,38.2441333475236,39.1411891663737,40.0149367375971,40.8574544316145,0.01,0.01,0.01,67.9535673443033,38.95501,-0.04387473450321977
350,40,39.5598343977428,54.8407448970836,38.911134725946,38.2441333475236,39.1411891663737,40.0149367375971,54.8407448970836,0.01,0.01,0.01,39.56754,-0.007704817345093318
360,40,40.1844262903019,54.8407448970836,39.5598343977428,38.911134725946,38.2441333475236,39.1411891663737,54.8407448970836,54.8407448970836,0.01,0.01,40.205093,-0.020667093487162447
370,40,39.32262822234,0.01,40.1844262903019,39.5598343977428,38.911134725946,38.2441333475236,54.8407448970836,54.8407448970836,54.8407448970836,0.01,39.36248,-0.0398519412342182
380,40,38.4304988126017,0.01,39.32262822234,40.1844262903019,39.5598343977428,38.911134725946,0.01,54.8407448970836,54.8407448970836,54.8407448970836,38.484047,-0.05354812343345827
390,40,37.5136934707373,0.01,38.4304988126017,39.32262822234,40.1844262903019,39.5598343977428,0.01,0.01,54.8407448970836,54.8407448970836,37.575474,-0.061780314663089086
400,8,38.6904887874743,67.2349108184881,37.5136934707373,38.4304988126017,39.32262822234,40.1844262903019,0.01,0.01,0.01,54.8407448970836,38.70188,-0.011392621217105159
410,8,39.8076927246737,67.2349108184881,38.6904887874743,37.5136934707373,38.4304988126017,39.32262822234,67.2349108184881,0.01,0.01,0.01,39.810932,-0.0032394347501281118
420,8,40.86358473455,67.2349108184881,39.8076927246737,38.6904887874743,37.5136934707373,38.4304988126017,67.2349108184881,67.2349108184881,0.01,0.01,40.9081,-0.044515393623825616
430,8,40.0210875106995,0.01,40.86358473455,39.8076927246737,38.6904887874743,37.5136934707373,67.2349108184881,67.2349108184881,67.2349108184881,0.01,40.071243,-0.05015577543331062
440,8,39.147500362648,0.01,40.0210875106995,40.86358473455,39.8076927246737,38.6904887874743,0.01,67.2349108184881,67.2349108184881,67.2349108184881,39.194862,-0.0473620030746531
450,8,38.2506166802246,0.01,39.147500362648,40.0210875106995,40.86358473455,39.8076927246737,0.01,0.01,67.2349108184881,67.2349108184881,38.307182,-0.05656563178711593
460,8,37.4263165698735,16.808727704622,38.2506166802246,39.147500362648,40.0210875106995,40.86358473455,0.01,0.01,0.01,67.2349108184881,37.49373,-0.06741206782181308
470,8,36.5821702239369,16.808727704622,37.4263165698735,38.2506166802246,39.147500362648,40.0210875106995,16.808727704622,0.01,0.01,0.01,36.6167,-0.03452899481310112
480,8,35.716303208265,16.808727704622,36.5821702239369,37.4263165698735,38.2506166802246,39.147500362648,16.808727704622,16.808727704622,0.01,0.01,35.759308,-0.04300465306312162
490,8,34.7173374676497,0.01,35.716303208265,36.5821702239369,37.4263165698735,38.2506166802246,16.808727704622,16.808727704622,16.808727704622,0.01,34.74656,-0.02922167541670717
500,8,33.684119690188,0.01,34.7173374676497,35.716303208265,36.5821702239369,37.4263165698735,0.01,16.808727704622,16.808727704622,16.808727704622,33.75364,-0.06951953100340802
510,8,32.6139495533442,0.01,33.684119690188,34.7173374676497,35.716303208265,36.5821702239369,0.01,0.01,16.808727704622,16.808727704622,32.67082,-0.05686877551322311
520,8,31.5030573862216,4.2021819261555,32.6139495533442,33.684119690188,34.7173374676497,35.716303208265,0.01,0.01,0.01,16.808727704622,31.567514,-0.06445703333406527
530,8,30.3470035818031,4.2021819261555,31.5030573862216,32.6139495533442,33.684119690188,34.7173374676497,4.2021819261555,0.01,0.01,0.01,30.367512,-0.020508167464477367
540,8,29.1405011411737,4.2021819261555,30.3470035818031,31.5030573862216,32.6139495533442,33.684119690188,4.2021819261555,4.2021819261555,0.01,0.01,29.158998,-0.018497348206182096
550,8,27.877173222749,0.01,29.1405011411737,30.3470035818031,31.5030573862216,32.6139495533442,4.2021819261555,4.2021819261555,4.2021819261555,0.01,27.95382,-0.07664605215334319
560,8,26.5492141358463,0.01,27.877173222749,29.1405011411737,30.3470035818031,31.5030573862216,0.01,4.2021819261555,4.2021819261555,4.2021819261555,26.579645,-0.030431021014052817
570,8,25.1469023956392,0.01,26.5492141358463,27.877173222749,29.1405011411737,30.3470035818031,0.01,0.01,4.2021819261555,4.2021819261555,25.187973,-0.0410706268217389
580,8,23.6578787532967,1.05054548153888,25.1469023956392,26.5492141358463,27.877173222749,29.1405011411737,0.01,0.01,0.01,4.2021819261555,23.73046,-0.07258045996013607
590,8,22.0660343970065,1.05054548153888,23.6578787532967,25.1469023956392,26.5492141358463,27.877173222749,1.05054548153888,0.01,0.01,0.01,22.148386,-0.08235160458041335
600,8,20.349717848578,1.05054548153888,22.0660343970065,23.6578787532967,25.1469023956392,26.5492141358463,1.05054548153888,1.05054548153888,0.01,0.01,20.417292,-0.06757379265735253
610,8,18.4786713924179,0.01,20.349717848578,22.0660343970065,23.6578787532967,25.1469023956392,1.05054548153888,1.05054548153888,1.05054548153888,0.01,18.509588,-0.030916849159247306
620,8,16.4083940104794,0.01,18.4786713924179,20.349717848578,22.0660343970065,23.6578787532967,0.01,1.05054548153888,1.05054548153888,1.05054548153888,16.385979,0.022415311748932965
630,8,14.0686864029361,0.01,16.4083940104794,18.4786713924179,20.349717848578,22.0660343970065,0.01,0.01,1.05054548153888,1.05054548153888,14.051917,0.016769326825260222
640,8,11.3368547190955,0.262636370384719,14.0686864029361,16.4083940104794,18.4786713924179,20.349717848578,0.01,0.01,0.01,1.05054548153888,11.400259,-0.0634042988488357
650,8,7.95976896875928,0.262636370384719,11.3368547190955,14.0686864029361,16.4083940104794,18.4786713924179,0.262636370384719,0.01,0.01,0.01,7.9980826,-0.03831366902758493
660,8,3.22402238116345,0.262636370384719,7.95976896875928,11.3368547190955,14.0686864029361,16.4083940104794,0.262636370384719,0.262636370384719,0.01,0.01,3.478978,-0.2549555374614281
670,8,19.3843335783831,99.8686818148076,3.22402238116345,7.95976896875928,11.3368547190955,14.0686864029361,0.262636370384719,0.262636370384719,0.262636370384719,0.01,19.362846,0.0214872038713807
680,8,25.5804316823617,99.8686818148076,19.3843335783831,3.22402238116345,7.95976896875928,11.3368547190955,99.8686818148076,0.262636370384719,0.262636370384719,0.262636370384719,25.656385,-0.07595373939123107
690,8,29.9405276255108,99.8686818148076,25.5804316823617,19.3843335783831,3.22402238116345,7.95976896875928,99.8686818148076,99.8686818148076,0.262636370384719,0.262636370384719,30.025509,-0.08498125510443444
700,8,28.7416732182079,0.01,29.9405276255108,25.5804316823617,19.3843335783831,3.22402238116345,99.8686818148076,99.8686818148076,99.8686818148076,0.262636370384719,28.802309,-0.06063581804698259
710,8,27.4585380736145,0.01,28.7416732182079,29.9405276255108,25.5804316823617,19.3843335783831,0.01,99.8686818148076,99.8686818148076,99.8686818148076,27.481895,-0.023357373162845363
720,8,26.1078900123,0.01,27.4585380736145,28.7416732182079,29.9405276255108,25.5804316823617,0.01,0.01,99.8686818148076,99.8686818148076,26.140833,-0.03294288870097617
730,8,25.4842244417073,24.9671704537019,26.1078900123,27.4585380736145,28.7416732182079,29.9405276255108,0.01,0.01,0.01,99.8686818148076,25.489607,-0.00538241559250352
740,8,24.8582608298906,24.9671704537019,25.4842244417073,26.1078900123,27.4585380736145,28.7416732182079,24.9671704537019,0.01,0.01,0.01,24.90458,-0.04631833270705599
750,8,24.2262795857666,24.9671704537019,24.8582608298906,25.4842244417073,26.1078900123,27.4585380736145,24.9671704537019,24.9671704537019,0.01,0.01,24.292242,-0.0659624644042971
760,8,22.6797369757871,0.01,24.2262795857666,24.8582608298906,25.4842244417073,26.1078900123,24.9671704537019,24.9671704537019,24.9671704537019,0.01,22.675215,0.004522208331046329
770,8,21.0133697513384,0.01,22.6797369757871,24.2262795857666,24.8582608298906,25.4842244417073,0.01,24.9671704537019,24.9671704537019,24.9671704537019,21.026768,-0.013397979374492053
780,8,19.2049742365494,0.01,21.0133697513384,22.6797369757871,24.2262795857666,24.8582608298906,0.01,0.01,24.9671704537019,24.9671704537019,19.20644,-0.0014657353744276236
790,8,17.2163438041467,6.24179261342548,19.2049742365494,21.0133697513384,22.6797369757871,24.2262795857666,0.01,0.01,0.01,24.9671704537019,17.208452,0.007891579415254313
800,23,14.9889486179129,6.24179261342548,17.2163438041467,19.2049742365494,21.0133697513384,22.6797369757871,6.24179261342548,0.01,0.01,0.01,15.043138,-0.05418893244110379
810,23,12.4248784655183,6.24179261342548,14.9889486179129,17.2163438041467,19.2049742365494,21.0133697513384,6.24179261342548,6.24179261342548,0.01,0.01,12.401473,0.02340542016917979
820,23,21.533104922346,96.8791036932873,12.4248784655183,14.9889486179129,17.2163438041467,19.2049742365494,6.24179261342548,6.24179261342548,6.24179261342548,0.01,21.56441,-0.031304333635446824
830,23,26.7958339176708,96.8791036932873,21.533104922346,12.4248784655183,14.9889486179129,17.2163438041467,96.8791036932873,6.24179261342548,6.24179261342548,6.24179261342548,26.890991,-0.09515729326669842
840,23,30.7130680907796,96.8791036932873,26.7958339176708,21.533104922346,12.4248784655183,14.9889486179129,96.8791036932873,96.8791036932873,6.24179261342548,6.24179261342548,30.85922,-0.14615241398114165
850,23,29.5472540541733,0.01,30.7130680907796,26.7958339176708,21.533104922346,12.4248784655183,96.8791036932873,96.8791036932873,96.8791036932873,6.24179261342548,29.563513,-0.016258747950722352
860,23,28.3035901848708,0.01,29.5472540541733,30.7130680907796,26.7958339176708,21.533104922346,0.01,96.8791036932873,96.8791036932873,96.8791036932873,28.327154,-0.023563974675099075
870,23,26.9980728540937,0.01,28.3035901848708,29.5472540541733,30.7130680907796,26.7958339176708,0.01,0.01,96.8791036932873,96.8791036932873,27.026703,-0.02863002676567561
880,23,26.3308989368782,24.2197759233218,26.9980728540937,28.3035901848708,29.5472540541733,30.7130680907796,0.01,0.01,0.01,96.8791036932873,26.361921,-0.03102237354660531
890,23,25.6581821033445,24.2197759233218,26.3308989368782,26.9980728540937,28.3035901848708,29.5472540541733,24.2197759233218,0.01,0.01,0.01,25.724045,-0.0658626964601865
900,23,24.9764321055031,24.2197759233218,25.6581821033445,26.3308989368782,26.9980728540937,28.3035901848708,24.2197759233218,24.2197759233218,0.01,0.01,25.023796,-0.047363976039868305
910,23,23.4803207812427,0.01,24.9764321055031,25.6581821033445,26.3308989368782,26.9980728540937,24.2197759233218,24.2197759233218,24.2197759233218,0.01,23.464245,0.01607593871340285
920,23,21.8753869749892,0.01,23.4803207812427,24.9764321055031,25.6581821033445,26.3308989368782,0.01,24.2197759233218,24.2197759233218,24.2197759233218,21.890877,-0.0154897950303301
930,23,20.1430144745669,0.01,21.8753869749892,23.4803207812427,24.9764321055031,25.6581821033445,0.01,0.01,24.2197759233218,24.2197759233218,20.148373,-0.005358175579583957
940,23,23.4821360721119,66.8659727183647,20.1430144745669,21.8753869749892,23.4803207812427,24.9764321055031,0.01,0.01,0.01,24.2197759233218,22.981617,0.5005190982349461
950,23,26.1572985449963,66.8659727183647,23.4821360721119,20.1430144745669,21.8753869749892,23.4803207812427,66.8659727183647,0.01,0.01,0.01,25.806213,0.35108516609005136
960,23,28.4066581204057,66.8659727183647,26.1572985449963,23.4821360721119,20.1430144745669,21.8753869749892,66.8659727183647,66.8659727183647,0.01,0.01,28.053333,0.35332483793499847
970,23,27.1240984957925,0.01,28.4066581204057,26.1572985449963,23.4821360721119,20.1430144745669,66.8659727183647,66.8659727183647,66.8659727183647,0.01,27.130764,-0.006665511775860722
980,23,25.754838001286,0.01,27.1240984957925,28.4066581204057,26.1572985449963,23.4821360721119,0.01,66.8659727183647,66.8659727183647,66.8659727183647,25.787539,-0.03270052715638272
990,23,24.3045195964402,0.01,25.754838001286,27.1240984957925,28.4066581204057,26.1572985449963,0.01,0.01,66.8659727183647,66.8659727183647,24.34889,-0.044370708125228475
1000,23,22.9613650980164,16.7164931795912,24.3045195964402,25.754838001286,27.1240984957925,28.4066581204057,0.01,0.01,0.01,66.8659727183647,23.048805,-0.08744013880000523
1010,23,21.5409318235329,16.7164931795912,22.9613650980164,24.3045195964402,25.754838001286,27.1240984957925,16.7164931795912,0.01,0.01,0.01,21.730341,-0.18940913410870053
1020,23,20.0287889707012,16.7164931795912,21.5409318235329,22.9613650980164,24.3045195964402,25.754838001286,16.7164931795912,16.7164931795912,0.01,0.01,20.217178,-0.1883893740253626
1030,23,22.3504609724074,54.8920388211028,20.0287889707012,21.5409318235329,22.9613650980164,24.3045195964402,16.7164931795912,16.7164931795912,16.7164931795912,0.01,21.928299,0.4221620222120883
1040,23,24.3033034475385,54.8920388211028,22.3504609724074,20.0287889707012,21.5409318235329,22.9613650980164,54.8920388211028,16.7164931795912,16.7164931795912,16.7164931795912,23.855026,0.44827720242131264
1050,23,25.9910243840213,54.8920388211028,24.3033034475385,22.3504609724074,20.0287889707012,21.5409318235329,54.8920388211028,54.8920388211028,16.7164931795912,16.7164931795912,25.562227,0.4287971348757935
1060,23,24.5710569331365,0.01,25.9910243840213,24.3033034475385,22.3504609724074,20.0287889707012,54.8920388211028,54.8920388211028,54.8920388211028,16.7164931795912,24.52348,0.0475774714665782
1070,23,23.0436811388044,0.01,24.5710569331365,25.9910243840213,24.3033034475385,22.3504609724074,0.01,54.8920388211028,54.8920388211028,54.8920388211028,23.066162,-0.0224809705706015
1080,23,21.4057437049523,0.01,23.0436811388044,24.5710569331365,25.9910243840213,24.3033034475385,0.01,0.01,54.8920388211028,54.8920388211028,21.420605,-0.014861000858246598
1090,23,22.8495907198953,47.4375601333869,21.4057437049523,23.0436811388044,24.5710569331365,25.9910243840213,0.01,0.01,0.01,54.8920388211028,22.795618,0.05397266264432332
1100,23,24.1367764506417,47.4375601333869,22.8495907198953,21.4057437049523,23.0436811388044,24.5710569331365,47.4375601333869,0.01,0.01,0.01,23.81307,0.32370615340049014
1110,23,25.2913085963509,47.4375601333869,24.1367764506417,22.8495907198953,21.4057437049523,23.0436811388044,47.4375601333869,47.4375601333869,0.01,0.01,25.023024,0.26828499100421865
1120,23,23.825115653937,0.01,25.2913085963509,24.1367764506417,22.8495907198953,21.4057437049523,47.4375601333869,47.4375601333869,47.4375601333869,0.01,23.911411,-0.08629563146338981
1130,23,22.2454300517965,0.01,23.825115653937,25.2913085963509,24.1367764506417,22.8495907198953,0.01,47.4375601333869,47.4375601333869,47.4375601333869,22.26082,-0.015390336997445075
1140,23,20.543984209885,0.01,22.2454300517965,23.825115653937,25.2913085963509,24.1367764506417,0.01,0.01,47.4375601333869,47.4375601333869,20.55305,-0.009064877639413993
1150,23,23.557354984549,64.0567138520052,20.543984209885,22.2454300517965,23.825115653937,25.2913085963509,0.01,0.01,0.01,47.4375601333869,23.106106,0.4512491801056413
1160,23,26.0171661753207,64.0567138520052,23.557354984549,20.543984209885,22.2454300517965,23.825115653937,64.0567138520052,0.01,0.01,0.01,25.597944,0.41922191567714506
1170,23,28.1069639556888,64.0567138520052,26.0171661753207,23.557354984549,20.543984209885,22.2454300517965,64.0567138520052,64.0567138520052,0.01,0.01,27.752129,0.3548353546145826
1180,23,26.8081668769444,0.01,28.1069639556888,26.0171661753207,23.557354984549,20.543984209885,64.0567138520052,64.0567138520052,64.0567138520052,0.01,26.815098,-0.006930931893489145
1190,23,25.420912098911,0.01,26.8081668769444,28.1069639556888,26.0171661753207,23.557354984549,0.01,64.0567138520052,64.0567138520052,64.0567138520052,25.456596,-0.03568427560071896
1200,2,23.9495534856362,0.01,25.420912098911,26.8081668769444,28.1069639556888,26.0171661753207,0.01,0.01,64.0567138520052,64.0567138520052,23.988459,-0.03890514778665022
1210,2,22.5236797161562,16.0141784630013,23.9495534856362,25.420912098911,26.8081668769444,28.1069639556888,0.01,0.01,0.01,64.0567138520052,22.636162,-0.11248208804301996
1220,2,21.0062246776803,16.0141784630013,22.5236797161562,23.9495534856362,25.420912098911,26.8081668769444,16.0141784630013,0.01,0.01,0.01,21.22405,-0.21782584417028517
1230,2,19.3785478754288,16.0141784630013,21.0062246776803,22.5236797161562,23.9495534856362,25.420912098911,16.0141784630013,16.0141784630013,0.01,0.01,19.579447,-0.2008989171737383
1240,2,17.4096020683184,0.01,19.3785478754288,21.0062246776803,22.5236797161562,23.9495534856362,16.0141784630013,16.0141784630013,16.0141784630013,0.01,17.428389,-0.018786527262655284
1250,2,15.2076339887244,0.01,17.4096020683184,19.3785478754288,21.0062246776803,22.5236797161562,0.01,16.0141784630013,16.0141784630013,16.0141784630013,15.181301,0.026332871781040268
1260,2,12.6806562055176,0.01,15.2076339887244,17.4096020683184,19.3785478754288,21.0062246776803,0.01,0.01,16.0141784630013,16.0141784630013,12.695727,-0.01507114281003652
1270,2,9.65334023153146,4.00354461575032,12.6806562055176,15.2076339887244,17.4096020683184,19.3785478754288,0.01,0.01,0.01,16.0141784630013,9.732824,-0.07948409403006274
1280,2,5.71027619341082,4.00354461575032,9.65334023153146,12.6806562055176,15.2076339887244,17.4096020683184,4.00354461575032,0.01,0.01,0.01,5.7010264,0.009249753744072109
1290,2,0.0074778794366927,4.00354461575032,5.71027619341082,9.65334023153146,12.6806562055176,15.2076339887244,4.00354461575032,4.00354461575032,0.01,0.01,0.15381071,-0.14633283027819682
1300,2,9.66420235668296,40.1642369496173,0.0074778794366927,5.71027619341082,9.65334023153146,12.6806562055176,4.00354461575032,4.00354461575032,4.00354461575032,0.01,10.024501,-0.36029849017983295
1310,2,12.8443303750619,40.1642369496173,9.66420235668296,0.0074778794366927,5.71027619341082,9.65334023153146,40.1642369496173,4.00354461575032,4.00354461575032,4.00354461575032,12.762066,0.08226448761072724
1320,2,15.0031479281004,40.1642369496173,12.8443303750619,9.66420235668296,0.0074778794366927,5.71027619341082,40.1642369496173,40.1642369496173,4.00354461575032,4.00354461575032,14.773338,0.22980961022930657
1330,2,12.466334546278,0.01,15.0031479281004,12.8443303750619,9.66420235668296,0.0074778794366927,40.1642369496173,40.1642369496173,40.1642369496173,4.00354461575032,12.486075,-0.019740855028151927
1340,2,9.3879592989498,0.01,12.466334546278,15.0031479281004,12.8443303750619,9.66420235668296,0.01,40.1642369496173,40.1642369496173,40.1642369496173,9.410567,-0.02260798468057068
1350,2,5.33827916412611,0.01,9.3879592989498,12.466334546278,15.0031479281004,12.8443303750619,0.01,0.01,40.1642369496173,40.1642369496173,5.366533,-0.028253638455677077
1360,2,1e-06,10.0410592374043,5.33827916412611,9.3879592989498,12.466334546278,15.0031479281004,0.01,0.01,0.01,40.1642369496173,0.17052639,-0.170525385307312
1370,2,1e-06,10.0410592374043,1e-06,5.33827916412611,9.3879592989498,12.466334546278,10.0410592374043,0.01,0.01,0.01,0.0,1e-06
1380,2,1e-06,10.0410592374043,1e-06,1e-06,5.33827916412611,9.3879592989498,10.0410592374043,10.0410592374043,0.01,0.01,0.0,1e-06
1390,2,8.89611281496754,37.2653517439723,1e-06,1e-06,1e-06,5.33827916412611,10.0410592374043,10.0410592374043,10.0410592374043,0.01,9.187962,-0.2918487634016014
1400,2,11.7957893017499,37.2653517439723,8.89611281496754,1e-06,1e-06,1e-06,37.2653517439723,10.0410592374043,10.0410592374043,10.0410592374043,11.763889,0.03189998900576008
1410,2,13.7466926885857,37.2653517439723,11.7957893017499,8.89611281496754,1e-06,1e-06,37.2653517439723,37.2653517439723,10.0410592374043,10.0410592374043,13.588192,0.15850070250171555
1420,2,10.9767090891801,0.01,13.7466926885857,11.7957893017499,8.89611281496754,1e-06,37.2653517439723,37.2653517439723,37.2653517439723,10.0410592374043,10.891347,0.08536215772257982
1430,2,7.49231615506308,0.01,10.9767090891801,13.7466926885857,11.7957893017499,8.89611281496754,0.01,37.2653517439723,37.2653517439723,37.2653517439723,7.538648,-0.04633197344644113
1440,2,2.48362215336603,0.01,7.49231615506308,10.9767090891801,13.7466926885857,11.7957893017499,0.01,0.01,37.2653517439723,37.2653517439723,2.437019,0.046603043640077946
1450,2,1e-06,9.31633793599308,2.48362215336603,7.49231615506308,10.9767090891801,13.7466926885857,0.01,0.01,0.01,37.2653517439723,0.0,1e-06
1460,2,1e-06,9.31633793599308,1e-06,2.48362215336603,7.49231615506308,10.9767090891801,9.31633793599308,0.01,0.01,0.01,0.0,1e-06
1470,2,1e-06,9.31633793599308,1e-06,1e-06,2.48362215336603,7.49231615506308,9.31633793599308,9.31633793599308,0.01,0.01,0.0,1e-06
1480,2,8.98776243875316,37.5988322130561,1e-06,1e-06,1e-06,2.48362215336603,9.31633793599308,9.31633793599308,9.31633793599308,0.01,9.273837,-0.28607465078541416
1490,2,11.9212757105637,37.5988322130561,8.98776243875316,1e-06,1e-06,1e-06,37.5988322130561,9.31633793599308,9.31633793599308,9.31633793599308,11.88195,0.039325332145731196
1500,2,13.8973306472064,37.5988322130561,11.9212757105637,8.98776243875316,1e-06,1e-06,37.5988322130561,37.5988322130561,9.31633793599308,9.31633793599308,13.728956,0.16837442467222097
1510,2,11.1573518368258,0.01,13.8973306472064,11.9212757105637,8.98776243875316,1e-06,37.5988322130561,37.5988322130561,37.5988322130561,9.31633793599308,11.080152,0.07720027890343673
1520,2,7.72759514431346,0.01,11.1573518368258,13.8973306472064,11.9212757105637,8.98776243875316,0.01,37.5988322130561,37.5988322130561,37.5988322130561,7.763905,-0.03630990405690149
1530,2,2.85941990389785,0.01,7.72759514431346,11.1573518368258,13.8973306472064,11.9212757105637,0.01,0.01,37.5988322130561,37.5988322130561,2.9293232,-0.06990329251328298
1540,2,1e-06,9.39970805326403,2.85941990389785,7.72759514431346,11.1573518368258,13.8973306472064,0.01,0.01,0.01,37.5988322130561,0.0,1e-06
1550,2,1e-06,9.39970805326403,1e-06,2.85941990389785,7.72759514431346,11.1573518368258,9.39970805326403,0.01,0.01,0.01,0.0,1e-06
1560,2,1e-06,9.39970805326403,1e-06,1e-06,2.85941990389785,7.72759514431346,9.39970805326403,9.39970805326403,0.01,0.01,0.0,1e-06
1570,2,8.96803802095392,37.5267808447919,1e-06,1e-06,1e-06,2.85941990389785,9.39970805326403,9.39970805326403,9.39970805326403,0.01,9.256112,-0.2880740777399282
1580,2,11.8942776074915,37.5267808447919,8.96803802095392,1e-06,1e-06,1e-06,37.5267808447919,9.39970805326403,9.39970805326403,9.39970805326403,11.856479,0.03779891639042532
