tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
104040,42,37.9617864595007,0.01,39.0204294964894,40.2386202423728,41.1111991155357,39.9608842219049,0.01,0.01,81.524001119074,81.524001119074,38.23108,-0.26929264206179937
104050,42,39.4178716980064,84.8296410224072,37.9617864595007,39.0204294964894,40.2386202423728,41.1111991155357,0.01,0.01,0.01,81.524001119074,39.89681,-0.4789369262611771
104060,42,40.6761515535772,84.8296410224072,39.4178716980064,37.9617864595007,39.0204294964894,40.2386202423728,84.8296410224072,0.01,0.01,0.01,41.336594,-0.6604420743524884
104070,42,42.1400045570251,84.8296410224072,40.6761515535772,39.4178716980064,37.9617864595007,39.0204294964894,84.8296410224072,84.8296410224072,0.01,0.01,42.52968,-0.38967378770146155
104080,42,40.9257548120372,0.01,42.1400045570251,40.6761515535772,39.4178716980064,37.9617864595007,84.8296410224072,84.8296410224072,84.8296410224072,0.01,41.429462,-0.5037076208241302
104090,42,39.8040438350271,0.01,40.9257548120372,42.1400045570251,40.6761515535772,39.4178716980064,0.01,84.8296410224072,84.8296410224072,84.8296410224072,40.191807,-0.3877629581857889
104100,42,38.66094403488,0.01,39.8040438350271,40.9257548120372,42.1400045570251,40.6761515535772,0.01,0.01,84.8296410224072,84.8296410224072,39.02376,-0.3628177143875746
104110,42,39.5224257625069,70.670125650315,38.66094403488,39.8040438350271,40.9257548120372,42.1400045570251,0.01,0.01,0.01,84.8296410224072,40.037075,-0.5146492802177107
104120,42,40.6672344674296,70.670125650315,39.5224257625069,38.66094403488,39.8040438350271,40.9257548120372,70.670125650315,0.01,0.01,0.01,40.797337,-0.13010211093953927
104130,42,41.4758915877344,70.670125650315,40.6672344674296,39.5224257625069,38.66094403488,39.8040438350271,70.670125650315,70.670125650315,0.01,0.01,41.86489,-0.38899946451169143
104140,42,40.2548733094592,0.01,41.4758915877344,40.6672344674296,39.5224257625069,38.66094403488,70.670125650315,70.670125650315,70.670125650315,0.01,40.73711,-0.4822368284802536
104150,42,39.1158611117059,0.01,40.2548733094592,41.4758915877344,40.6672344674296,39.5224257625069,0.01,70.670125650315,70.670125650315,70.670125650315,39.502594,-0.38673288243472825
104160,42,38.099191739175,0.01,39.1158611117059,40.2548733094592,41.4758915877344,40.6672344674296,0.01,0.01,70.670125650315,70.670125650315,38.317665,-0.21847336092265834
104170,42,39.134920745991,79.1907392631997,38.099191739175,39.1158611117059,40.2548733094592,41.4758915877344,0.01,0.01,0.01,70.670125650315,39.797993,-0.6630719603078248
104180,42,40.2450746134016,79.1907392631997,39.134920745991,38.099191739175,39.1158611117059,40.2548733094592,79.1907392631997,0.01,0.01,0.01,40.798542,-0.5534674093034795
104190,42,41.726681205948,79.1907392631997,40.2450746134016,39.134920745991,38.099191739175,39.1158611117059,79.1907392631997,79.1907392631997,0.01,0.01,41.835213,-0.1085315015715338
104200,42,40.4820710307602,0.01,41.726681205948,40.2450746134016,39.134920745991,38.099191739175,79.1907392631997,79.1907392631997,79.1907392631997,0.01,40.969578,-0.4875067585464379
104210,42,39.2167662218697,0.01,40.4820710307602,41.726681205948,40.2450746134016,39.134920745991,0.01,79.1907392631997,79.1907392631997,79.1907392631997,39.73991,-0.5231439038627244
104220,42,38.1614607101054,0.01,39.2167662218697,40.4820710307602,41.726681205948,40.2450746134016,0.01,0.01,79.1907392631997,79.1907392631997,38.44021,-0.2787477249531918
104230,42,39.2889960566806,79.99700680064,38.1614607101054,39.2167662218697,40.4820710307602,41.726681205948,0.01,0.01,0.01,79.1907392631997,39.900936,-0.6119400700283819
104240,42,40.7674101223805,79.99700680064,39.2889960566806,38.1614607101054,39.2167662218697,40.4820710307602,79.99700680064,0.01,0.01,0.01,40.97992,-0.21250931121325323
104250,42,41.9374556566133,79.99700680064,40.7674101223805,39.2889960566806,38.1614607101054,39.2167662218697,79.99700680064,79.99700680064,0.01,0.01,42.34398,-0.4065232252226352
104260,42,40.9179758554723,0.01,41.9374556566133,40.7674101223805,39.2889960566806,38.1614607101054,79.99700680064,79.99700680064,79.99700680064,0.01,41.23624,-0.3182645314905912
104270,42,39.8940550271681,0.01,40.9179758554723,41.9374556566133,40.7674101223805,39.2889960566806,0.01,79.99700680064,79.99700680064,79.99700680064,40.14722,-0.25316558440416514
104280,42,38.5044430122305,0.01,39.8940550271681,40.9179758554723,41.9374556566133,40.7674101223805,0.01,0.01,79.99700680064,79.99700680064,39.100506,-0.5960628166269188
104290,42,39.3715691614392,72.8526160635132,38.5044430122305,39.8940550271681,40.9179758554723,41.9374556566133,0.01,0.01,0.01,79.99700680064,40.06,-0.6884322118518185
104300,42,40.4619569231621,72.8526160635132,39.3715691614392,38.5044430122305,39.8940550271681,40.9179758554723,72.8526160635132,0.01,0.01,0.01,40.731922,-0.26996522649610455
104310,42,41.3902230539937,72.8526160635132,40.4619569231621,39.3715691614392,38.5044430122305,39.8940550271681,72.8526160635132,72.8526160635132,0.01,0.01,41.763683,-0.37346026509809604
104320,42,40.3451555640019,0.01,41.3902230539937,40.4619569231621,39.3715691614392,38.5044430122305,72.8526160635132,72.8526160635132,72.8526160635132,0.01,40.6872,-0.3420430749141161
104330,42,39.0496407608942,0.01,40.3451555640019,41.3902230539937,40.4619569231621,39.3715691614392,0.01,72.8526160635132,72.8526160635132,72.8526160635132,39.56618,-0.5165404219671288
104340,42,37.8347109385455,0.01,39.0496407608942,40.3451555640019,41.3902230539937,40.4619569231621,0.01,0.01,72.8526160635132,72.8526160635132,38.272568,-0.437856810477939
104350,42,39.3326629684127,85.4438607174709,37.8347109385455,39.0496407608942,40.3451555640019,41.3902230539937,0.01,0.01,0.01,72.8526160635132,39.85988,-0.527215571626364
104360,42,41.0477412139171,85.4438607174709,39.3326629684127,37.8347109385455,39.0496407608942,40.3451555640019,85.4438607174709,0.01,0.01,0.01,41.28411,-0.23636980903211935
104370,42,42.1737216082973,85.4438607174709,41.0477412139171,39.3326629684127,37.8347109385455,39.0496407608942,85.4438607174709,85.4438607174709,0.01,0.01,42.88103,-0.7073094280796539
104380,42,41.2377395162682,0.01,42.1737216082973,41.0477412139171,39.3326629684127,37.8347109385455,85.4438607174709,85.4438607174709,85.4438607174709,0.01,41.51831,-0.2805710306068008
104390,42,40.0182263273098,0.01,41.2377395162682,42.1737216082973,41.0477412139171,39.3326629684127,0.01,85.4438607174709,85.4438607174709,85.4438607174709,40.457985,-0.4397585970066089
104400,32,38.6386170024746,0.01,40.0182263273098,41.2377395162682,42.1737216082973,41.0477412139171,0.01,0.01,85.4438607174709,85.4438607174709,39.258774,-0.620156801236341
104410,32,39.6014094696077,71.3591550046001,38.6386170024746,40.0182263273098,41.2377395162682,42.1737216082973,0.01,0.01,0.01,85.4438607174709,40.133663,-0.532253707882532
104420,32,40.5123158169207,71.3591550046001,39.6014094696077,38.6386170024746,40.0182263273098,41.2377395162682,71.3591550046001,0.01,0.01,0.01,40.886806,-0.374490671116412
104430,32,41.485439591335,71.3591550046001,40.5123158169207,39.6014094696077,38.6386170024746,40.0182263273098,71.3591550046001,71.3591550046001,0.01,0.01,41.781017,-0.29557771213179507
104440,32,40.4819122247072,0.01,41.485439591335,40.5123158169207,39.6014094696077,38.6386170024746,71.3591550046001,71.3591550046001,71.3591550046001,0.01,40.74939,-0.26747742373029837
104450,32,39.48764253966,0.01,40.4819122247072,41.485439591335,40.5123158169207,39.6014094696077,0.01,71.3591550046001,71.3591550046001,71.3591550046001,39.69794,-0.21029828675601436
104460,32,38.1885602510627,0.01,39.48764253966,40.4819122247072,41.485439591335,40.5123158169207,0.01,0.01,71.3591550046001,71.3591550046001,38.678875,-0.4903147184197252
104470,32,36.8665419159995,17.83978875115,38.1885602510627,39.48764253966,40.4819122247072,41.485439591335,0.01,0.01,0.01,71.3591550046001,37.466606,-0.6000642241372205
104480,32,36.144342567782,17.83978875115,36.8665419159995,38.1885602510627,39.48764253966,40.4819122247072,17.83978875115,0.01,0.01,0.01,36.092686,0.05165686831910676
104490,32,34.6132458888654,17.83978875115,36.144342567782,36.8665419159995,38.1885602510627,39.48764253966,17.83978875115,17.83978875115,0.01,0.01,35.324123,-0.7108774937029594
104500,32,33.2299092981599,0.01,34.6132458888654,36.144342567782,36.8665419159995,38.1885602510627,17.83978875115,17.83978875115,17.83978875115,0.01,33.606525,-0.376616122982675
104510,32,31.861850309081,0.01,33.2299092981599,34.6132458888654,36.144342567782,36.8665419159995,0.01,17.83978875115,17.83978875115,17.83978875115,32.240894,-0.37904400854595366
104520,32,30.3575226182705,0.01,31.861850309081,33.2299092981599,34.6132458888654,36.144342567782,0.01,0.01,17.83978875115,17.83978875115,30.805246,-0.44772373487891315
104530,32,29.1451507130865,17.5454758437021,30.3575226182705,31.861850309081,33.2299092981599,34.6132458888654,0.01,0.01,0.01,17.83978875115,29.397898,-0.252747007250413
104540,32,27.3243546238897,17.5454758437021,29.1451507130865,30.3575226182705,31.861850309081,33.2299092981599,17.5454758437021,0.01,0.01,0.01,28.161917,-0.8375621088983856
104550,32,25.5148541367199,17.5454758437021,27.3243546238897,29.1451507130865,30.3575226182705,31.861850309081,17.5454758437021,17.5454758437021,0.01,0.01,26.220495,-0.7056410872791226
104560,32,28.9819852404222,91.227262078149,25.5148541367199,27.3243546238897,29.1451507130865,30.3575226182705,17.5454758437021,17.5454758437021,17.5454758437021,0.01,29.8569,-0.8749140210524082
104570,32,31.9054618029892,91.227262078149,28.9819852404222,25.5148541367199,27.3243546238897,29.1451507130865,91.227262078149,17.5454758437021,17.5454758437021,17.5454758437021,32.095284,-0.18982170531158005
104580,32,34.5102798218893,91.227262078149,31.9054618029892,28.9819852404222,25.5148541367199,27.3243546238897,91.227262078149,91.227262078149,17.5454758437021,17.5454758437021,34.68274,-0.17245943592320145
104590,32,32.7817566984463,0.01,34.5102798218893,31.9054618029892,28.9819852404222,25.5148541367199,91.227262078149,91.227262078149,91.227262078149,17.5454758437021,33.558388,-0.7766310579013549
104600,32,31.4815842427845,0.01,32.7817566984463,34.5102798218893,31.9054618029892,28.9819852404222,0.01,91.227262078149,91.227262078149,91.227262078149,31.797213,-0.31562835792350796
104610,32,29.8185206487534,0.01,31.4815842427845,32.7817566984463,34.5102798218893,31.9054618029892,0.01,0.01,91.227262078149,91.227262078149,30.392347,-0.5738266870620308
104620,32,30.0587778059567,47.4697941820774,29.8185206487534,31.4815842427845,32.7817566984463,34.5102798218893,0.01,0.01,0.01,91.227262078149,30.715288,-0.6565103562747439
104630,32,30.3359546739768,47.4697941820774,30.0587778059567,29.8185206487534,31.4815842427845,32.7817566984463,47.4697941820774,0.01,0.01,0.01,30.779034,-0.4430789869118712
104640,32,30.796912090885,47.4697941820774,30.3359546739768,30.0587778059567,29.8185206487534,31.4815842427845,47.4697941820774,47.4697941820774,0.01,0.01,31.03513,-0.23821745623413904
104650,32,29.312809684303,0.01,30.796912090885,30.3359546739768,30.0587778059567,29.8185206487534,47.4697941820774,47.4697941820774,47.4697941820774,0.01,29.638168,-0.325358650657936
104660,32,27.6725149046127,0.01,29.312809684303,30.796912090885,30.3359546739768,30.0587778059567,0.01,47.4697941820774,47.4697941820774,47.4697941820774,28.13257,-0.460055362110932
104670,32,25.8968979174095,0.01,27.6725149046127,29.312809684303,30.796912090885,30.3359546739768,0.01,0.01,47.4697941820774,47.4697941820774,26.426294,-0.5293964093727261
104680,32,29.6174176171154,99.99,25.8968979174095,27.6725149046127,29.312809684303,30.796912090885,0.01,0.01,0.01,47.4697941820774,30.54787,-0.9304530188709279
104690,32,32.6802669287431,99.99,29.6174176171154,25.8968979174095,27.6725149046127,29.312809684303,99.99,0.01,0.01,0.01,33.100315,-0.42004816525103905
104700,32,35.5236333843514,99.99,32.6802669287431,29.6174176171154,25.8968979174095,27.6725149046127,99.99,99.99,0.01,0.01,35.752117,-0.22848377263102293
104710,32,34.0795289063902,0.01,35.5236333843514,32.6802669287431,29.6174176171154,25.8968979174095,99.99,99.99,99.99,0.01,34.59641,-0.5168799376039388
104720,32,32.7621207055857,0.01,34.0795289063902,35.5236333843514,32.6802669287431,29.6174176171154,0.01,99.99,99.99,99.99,33.13467,-0.37254955198265804
104730,32,30.9922175562554,0.01,32.7621207055857,34.0795289063902,35.5236333843514,32.6802669287431,0.01,0.01,99.99,99.99,31.745724,-0.7535061681098334
