tiempo,referencia,hc,f_pid,predicted_hc,hc_dot,predicted_hc_dot,error,F_in,F_out,F_out_hat,residual
930,25,26.7088885266989,59.6356657549273,26.7793955925305,1.45386471242468,0.23564191080936656,-0.07050706583159894,245.5916650492552,104.4465793422066,104.58434936134128,-0.13777001913467757
960,25,22.1148861422656,0.0,22.3632443641393,-0.9188004768866598,-0.14720504094637324,-0.24835822187370127,-78.23,95.04049014488587,95.57266982454215,-0.5321796796562808
990,25,22.0963805918762,30.9428461242015,22.0758981453422,-0.0037011100778798324,-0.009578207293236692,0.02048244653400033,89.78965445441413,95.00071728206237,94.95667617216793,0.04404110989443666
1020,25,22.0180819557836,31.1413181521282,21.8750938184961,-0.015659727218520204,-0.006693477561536672,0.14298813728749948,90.8673575660561,94.83225014812352,94.52382243176164,0.3084277163618765
1050,25,21.9270681314936,31.9810710242211,21.9219907662872,-0.018202764858000365,0.001563231593036581,0.005077365206400231,95.42721566152058,94.63604814554856,94.62509069345448,0.010957452094075393
1080,25,21.9122665733166,32.9571942897309,22.2246116985747,-0.0029603116353996485,0.010087364409583443,-0.3123451252581013,100.72756499323877,94.60410138835621,95.27597558185282,-0.6718741934966062
1110,25,22.542491386688,33.1159410011795,22.5320446269645,0.12604496267427975,0.010247764279659915,0.010446759723500065,101.58955963640467,95.95492486680156,95.93268832270027,0.022236544101289724
1140,25,21.1725860354888,26.3567798777716,20.9732094121883,-0.2739810702398401,-0.05196117382587329,0.19937662330049832,64.88731473629979,92.99364412656271,92.55476023669868,0.43888388986403015
1170,25,23.4365823525792,41.0490147693823,23.5056629102898,0.4527992634180805,0.08441511660338333,-0.06908055771059907,144.66615019774588,97.8393263778686,97.98341355707454,-0.14408717920593972
1200,25,18.9133301003615,16.7676542685879,19.0981825533616,-0.9046504504435404,-0.14691601189760667,-0.18485245300010078,12.818362678432294,87.89219584721424,88.32066567142417,-0.42846982420992674
1230,25,27.5629745056507,65.2795346736224,27.5555521748175,1.7299288810578404,0.2819123207151967,0.007422330833200874,276.23787327776955,106.10341330646929,106.08912624791654,0.014287058552753251
1260,25,23.2927189699312,0.0,23.2953707461976,-0.8540511071438999,-0.14200604762066327,-0.002651776266400674,-78.23,97.53857511890605,97.54412713534838,-0.005552016442322838
1290,25,19.4397294728657,18.3105890474876,19.3368730622794,-0.7705978994131002,-0.13194992279727344,0.1028564105863019,21.196498527857656,89.10691785034486,88.87087101371829,0.23604683662657067
1320,25,26.6397994719633,59.6339014035153,26.5682820418016,1.44001399981952,0.24104696598407335,0.07151743016170187,245.5820846210881,104.31140359283124,104.17129185677702,0.140111736054223
1350,25,22.333154731213,0.0,22.1085309898931,-0.8613289481500601,-0.14865836839694993,0.22462374131989904,-78.23,95.508351908883,95.02683327612785,0.4815186327551544
1380,25,21.3040575038555,28.6019155077403,21.1949472215811,-0.20581944547150002,-0.03045279227706672,0.10911028227440056,77.07840120702981,93.2819199711847,93.04273825756738,0.23918171361732732
1410,25,23.4364131162476,39.6389832711496,23.330414336224,0.42647112247842,0.07118223715476332,0.10599878002360086,137.0096791623423,97.83897312673487,97.61746814062587,0.2215049861089966
1440,25,18.9400449026153,16.7694693282441,18.8861036700607,-0.8992736427264603,-0.14814368887211002,0.053941232554599594,12.828218452365448,87.95424716412673,87.82891104883767,0.12533611528905908
1470,25,27.3342608791633,64.9930184194509,27.3904744375755,1.6788431953096001,0.28347902558382665,-0.05621355841219966,274.6820900176184,105.66228080045907,105.77087349657529,-0.10859269611621869
1500,25,23.1585203734465,0.0,23.0983458606587,-0.8351481011433599,-0.1430709525638933,0.06017451278779973,-78.23,97.25719002348372,97.13075252743319,0.1264374960505279
1530,25,19.5903754045654,19.7498689947861,19.5703551576051,-0.71362899377622,-0.11759969010178667,0.020020246960299914,29.011788641688526,89.45151340687228,89.40579454950543,0.04571885736685033
1560,25,26.3725553820791,58.0182237860359,26.3707144183883,1.3564359955027399,0.22667864202610666,0.0018409636907996685,236.8089551581749,103.78687126864098,103.78324873010882,0.0036225385321557724
1590,25,21.8919863961157,0.0,21.8687276900597,-0.8961137971926796,-0.15006622427761998,0.023258706056001444,-78.23,94.56031239782217,94.51006718604908,0.05024521177308827
1620,25,22.2586753726088,33.3334459016587,22.2702312601148,0.07333779529861957,0.013383452335170057,-0.011555887506002449,102.77061124600671,95.34896239476005,95.37371002445829,-0.024747629698239848
1650,25,21.6020490191439,29.4007066287704,21.5789911293872,-0.1313252706929795,-0.023041337690919997,0.02305788975669998,81.41583699422326,93.93204708607234,93.88190246661249,0.050144619459857154
1680,25,22.9959163532926,36.4430242696821,22.8369684452889,0.27877346682973964,0.04193257719672327,0.15894790800370018,119.65562178437379,96.91515030476855,96.57963047850423,0.3355198262643171
1710,25,19.8591373549414,21.4937971109369,19.8379588380904,-0.6273557996702401,-0.09996698690661662,0.021178516850998363,38.48131831238736,90.06301951253589,90.01498343865248,0.04803607388340936
1740,25,26.0775048878558,55.1357518682532,25.9284867840748,1.24367350658288,0.20301759819947993,0.14901810378099967,221.15713264461488,103.20466566084048,102.90936521465541,0.2953004461850668
1770,25,21.4173184954086,0.0,21.3295536459435,-0.9320372784894395,-0.15329777127104335,0.08776484946510266,-78.23,93.52955349658482,93.3377219687684,0.19183152781641866
1800,25,23.0610473742633,38.4242591367428,23.1289929405289,0.3287457757709397,0.05998130981951336,-0.06794556626559967,130.41372711251336,97.05229899306012,97.19516811807406,-0.1428691250139451
1830,25,20.1338597834662,20.795266911026,19.9439599321433,-0.58543751815942,-0.10616776694618663,0.18989985132289888,34.688299326871174,90.68382567351273,90.25515367512446,0.42867199838826764
1860,25,25.6459142408479,52.1893538223247,25.3617628849876,1.1024108914763402,0.1805934317614766,0.2841513558603026,205.15819125522307,102.3470681591823,101.77849682507677,0.5685713341055276
1890,25,20.6488692486415,0.0,20.63311817509,-0.9994089984412803,-0.15762149032991993,0.015751073551498962,-78.23,91.83631534572287,91.8012820347204,0.035033311002464984
1920,25,24.5358454301391,46.6658773083196,24.5806759985144,0.7773952362995203,0.13158526078081334,-0.04483056837529986,175.1657137841754,100.10754868865924,100.19896249764673,-0.09141380898749674
1950,25,19.5701499247922,4.97805776175837,19.6608803543706,-0.9931391010693801,-0.16399318813812666,-0.09073042957840016,-51.199146353652054,89.40532575242271,89.61233498547273,-0.20700923305001595
1980,25,26.545417653536,58.2351420566041,26.4655434864511,1.3950535457487596,0.2268221044026833,0.07987416708489903,237.98682136736022,104.12645784152376,103.96968351560172,0.15677432592204354
2010,25,21.5858052901388,0.0,21.9836795471433,-0.9919224726794397,-0.14939546464359335,-0.3978742570044993,-78.23,93.89672419475549,94.75813530943584,-0.8614111146803509
2040,25,23.5886224132676,36.6172382632618,23.2087208594941,0.40056342462576,0.04083471041169335,0.3799015537735002,120.60160376951156,98.15616970841371,97.36254466481088,0.7936250436028303
2070,25,18.1159939359019,15.1370246177045,18.1753532188828,-1.09452569547314,-0.16777892135370998,-0.059359282980899764,3.964043674135425,86.01959566723684,86.1604073090923,-0.14081164185546413
2100,25,28.500740751246,73.8309650374522,28.7014152008499,2.0769493630688194,0.3508687327322367,-0.2006744496039019,322.67214015336543,107.89327785119885,108.27245125348118,-0.3791734022823334
2130,25,24.6550515004093,0.0,24.6538990051947,-0.7691378501673398,-0.13491720652184008,0.0011524952146011458,-78.23,100.35043757023846,100.34809211274346,0.0023454574949965945
2160,25,19.6924565537644,3.69957265811079,19.7363057540351,-0.9925189893289798,-0.16391977503865326,-0.043849200270699384,-58.14132046645841,89.68426670208886,89.78406117475244,-0.0997944726635751
2190,25,26.3010006514389,56.9234034608771,26.2393922639852,1.3217088195349,0.21676955033166992,0.06160838745370256,230.86408079256262,103.64597696088535,103.5245138013717,0.12146315951365239
2220,25,21.6359518756181,0.0,21.7089105592881,-0.9330097551641601,-0.15101605682323663,-0.07295868366999869,-78.23,94.00572797165154,94.16409313198383,-0.15836516033229486
2250,25,22.7969464865274,36.0794161339964,22.8457519943321,0.23219892218185975,0.03789471450146671,-0.048805507804701165,117.68122960760046,96.4949651040812,96.5982019094982,-0.10323680541699787
2280,25,20.6342528878653,23.6277489319938,20.4961898458708,-0.4325387197324197,-0.07831873828204342,0.1380630419945028,50.06867670072633,91.80380629340236,91.49616284318068,0.3076434502216756
2310,25,24.6686879550713,46.8226377776444,24.5256901769853,0.8068870134411995,0.13431667770381672,0.14299777808599856,176.01692313260907,100.37818512998697,100.08682955922623,0.2913555707607429
2340,25,19.5019870588103,3.55332168185994,19.5921642605732,-1.0333401792521997,-0.16445086388040336,-0.09017720176289856,-58.93546326750053,89.24949048844717,89.45559735680035,-0.2061068683531886
2370,25,26.7080078931523,58.9661887942593,26.5752352512798,1.4412041668683997,0.23276903302355337,0.13277264187249926,241.95640515282798,104.44485744502448,104.18492234722476,0.2599350977997261
2400,25,22.2743991438442,0.0,22.1166464624709,-0.8867217498616199,-0.14861962629362999,0.15775268137329945,-78.23,95.3826342231552,95.0442726279817,0.3383615951734953
2430,25,21.1825562805252,29.2320691822708,21.3799801387841,-0.21836857266379966,-0.02455554412289338,-0.1974238582588974,80.50013565973042,93.0155370661185,93.44798952253358,-0.4324524564150778
2460,25,23.842246242931,40.9420838913672,23.7899102407937,0.5319379924811599,0.08033100340032,0.05233600213730227,144.08551553012387,98.68244427795825,98.5740760919511,0.10836818600715503
2490,25,18.5355633177142,12.4169090445652,18.6611101827036,-1.0613365850433603,-0.17096000193633668,-0.12554686498939915,-10.806183888010978,87.01000791458871,87.30418290995688,-0.2941749953681665
2520,25,28.3026150367484,69.3310834175147,28.102898076043,1.95341034380684,0.3147262631113134,0.19971696070539835,298.2377829571048,107.51760844778482,107.1375886981834,0.3800197496014306
2550,25,23.8035856584844,0.0,23.9467726099764,-0.8998058756527996,-0.13853751553555338,-0.14318695149199812,-78.23,98.60240423566034,98.89852368254272,-0.296119446882372
2580,25,18.7736589283337,12.8315438127544,18.8461346534663,-1.0059853460301404,-0.17002126521700328,-0.07247572513260181,-8.554717096743616,87.56706129984163,87.73592483705781,-0.16886353721618264
2610,25,27.6029893690025,66.777507993621,27.7127474745403,1.7658660881337602,0.29555376070246664,-0.10975810553780008,284.371868405362,106.18040379529452,106.39129758004593,-0.21089378475140563
2640,25,23.2446345259926,0.0,23.4830673535662,-0.8716709686019805,-0.1409893373658034,-0.2384328275736003,-78.23,97.43784597782307,97.93630741694689,-0.49846143912381535
2670,25,19.6652862472645,18.8262947087297,19.7192571911827,-0.7158696557456196,-0.12546033874611667,-0.053970943918198344,23.996780268402276,89.62237523356724,89.74527428294566,-0.12289904937841811
2700,25,26.2004968100678,57.2148049980883,26.2911325421915,1.30704211256066,0.21906251170029342,-0.09063573212370102,232.44639113961944,103.44775656891267,103.62653120304722,-0.1787746341345553
2730,25,21.6618663026048,0.0,21.7718561988042,-0.9077261014926001,-0.15064254477957667,-0.10998989619940147,-78.23,94.06200872981475,94.30051012825966,-0.23850139844491025
2760,25,22.8770744434783,35.801483904563,22.8273928550604,0.24304162817470001,0.03518455520853993,0.04968158841790071,116.17205760177707,96.66439924656594,96.55938033164658,0.10501891491935567
2790,25,20.168076557016,22.7683765936957,20.2187132130465,-0.5417995772924599,-0.08695598806713001,-0.05063665603049827,45.40228490376764,90.7608499192328,90.87471662382714,-0.11386670459434356
2820,25,25.6997018966894,51.8223789260035,25.4560435587341,1.10632506793468,0.17457767818958664,0.24365833795530278,203.165517568199,102.45433915389624,101.96749874792431,0.48684040597193246
2850,25,20.5412110314942,0.0,20.7490491243272,-1.0316981730390402,-0.15689981448022994,-0.2078380928330006,-78.23,91.59659629412396,92.05882193164113,-0.4622256375171787
2880,25,25.0526497131903,47.8205116872247,24.9212656508271,0.9022877363392198,0.13907388421666328,0.13138406236319966,181.43537846163008,101.1563491073065,100.89075239888436,0.26559670842213734
2910,25,20.0231171792714,0.0,20.0859637837392,-1.00590650678378,-0.16117672890292997,-0.06284660446780066,-78.23,90.4340869113082,90.57589856182467,-0.14181165051647326
2940,25,25.3943466320639,53.3770682523145,25.7043667917462,1.0742458905585004,0.1872801002669,-0.3100201596822991,211.60748061006768,101.84385624681231,102.46363725890598,-0.619781012093668
2970,25,20.817985438583,0.0,21.0546686685046,-0.9152722386961798,-0.15498993744138664,-0.2366832299215993,-78.23,92.21162251188915,92.73432587292346,-0.522703361034317
3000,25,24.2886435245478,44.8521061711969,24.4616228906501,0.69413161719296,0.11356514073818337,-0.17297936610230025,165.31693650959915,99.6019735979401,99.95601805849901,-0.35404446055891015
3030,25,19.7810577605729,7.62929819922537,19.510917687504,-0.9015171527949803,-0.16502350677153668,0.2701400730688981,-36.80291077820625,89.88579606403458,89.2699233507381,0.6158727132964827
3060,25,26.0064439622928,55.9731555178557,25.9085036494948,1.24507724034398,0.21325286539969332,0.09794031279799853,225.70423446195645,103.0639539236639,102.86970134818425,0.19425257547965202
3090,25,21.3023640884217,0.0,21.3055345009896,-0.9408159747742196,-0.1534323049501733,-0.0031704125679006268,-78.23,93.2782125041412,93.28515350405792,-0.006940999916722035
3120,25,23.5526285360127,39.6571451516772,23.4152460029415,0.45005288951820005,0.07032371673172998,0.13738253307120019,137.10829817360718,98.08125287243239,97.79478043305808,0.28647243937430744
3150,25,18.5703890582249,15.5230589512637,18.5698335516847,-0.9964478955575601,-0.16151374837522675,0.0005555065402020887,6.060210105361875,87.09170939611025,87.0904067746136,0.001302621496648726
3180,25,27.8193753283512,68.9575773505376,27.9888330694188,1.8497972540252596,0.31396665059113665,-0.1694577410675997,296.20964501341916,106.59577720787354,106.9199407645225,-0.3241635566489549
3210,25,23.8425494310629,0.0,23.8115913234237,-0.79536517945766,-0.13924139153317003,0.030958107639200705,-78.23,98.68307171990543,98.6189839111294,0.06408780877602283
3240,25,18.7004349976468,12.4136573518505,18.6744744718311,-1.0284228866832201,-0.17123722838641994,0.025960525815698077,-10.823840579451797,87.39612315327464,87.3354390761278,0.06068407714684554
3270,25,27.848723626062,67.5628346502376,27.7763641836845,1.8296577256830404,0.30339632372844666,0.07235944237750047,288.6361921507902,106.65198946853093,106.51334221719479,0.1386472513361383
3300,25,23.5254641730915,0.0,23.5589849917859,-0.8646518905941001,-0.14057930639662003,-0.03352081869439871,-78.23,98.02467567536554,98.09448721453974,-0.06981153917419647
3330,25,18.6068964855251,15.8143967435936,18.8332115581239,-0.9837135375132803,-0.15752578112206664,-0.22631507259880124,7.642174317713241,87.1772739240191,87.70583871651598,-0.5285647924968799
3360,25,28.0199093401158,68.5660351927428,28.0447921384693,1.8826025709181402,0.30705268601151336,-0.024882798353502267,294.0835710965934,106.97928141703511,107.02677181287012,-0.04749039583501258
3390,25,24.2657077661688,0.0,23.8777122848965,-0.7508403147894,-0.13890266178576002,0.38799548127229855,-78.23,99.5549354347429,98.75581352134918,0.7991219133937193
3420,25,18.7039151367269,7.87528420783967,18.7585003635679,-1.11235852588838,-0.17064039737761996,-0.05458522684100231,-35.4672067514306,87.40425495647678,87.53170167629077,-0.1274467198139888
3450,25,27.70248739323,67.5255101586037,27.8110690822831,1.7997144513006205,0.30175229062384,-0.10858168905309995,288.43352016121804,106.37160114941005,106.57986245699018,-0.2082613075801305
3480,25,23.5109848992915,0.0,23.6001900674368,-0.8383004987877001,-0.14036263382821007,-0.08920516814529833,-78.23,97.99450529139227,98.18023422218528,-0.18572893079300457
3510,25,18.9552483485429,15.9696869550982,18.9358131891092,-0.9111473101497204,-0.1554792292775866,0.01943515943369789,8.485400166183226,87.98954115119075,87.9444209475157,0.04512020367505443
3540,25,27.2960059434469,64.8299614618774,27.3842303265468,1.6681515189808003,0.2816139045812533,-0.08822438309989877,273.79669073799425,105.58831649934484,105.75881670063784,-0.17050020129299526
3570,25,23.0642219275252,0.0,23.0908230889064,-0.8463568031843401,-0.14311357458801327,-0.026601161381201166,-78.23,97.0589788087032,97.1149342521921,-0.05595544348889803
3600,25,20.0247820139927,20.7612198272922,19.8793114935759,-0.6078879827065002,-0.10705038651101664,0.1454705204167972,34.50342366219664,90.43784643279292,90.10875369026732,0.32909274252560294
3630,25,25.3252414227414,53.359212899928,25.5749576639121,1.0600918817497402,0.18985487234454002,-0.24971624117070235,211.51052604660902,101.7051888558019,102.20538422986668,-0.5001953740647878
3660,25,20.9772970165362,0.0,20.8959308669221,-0.8695888812410402,-0.1559675598996667,0.08136614961409805,-78.23,92.56377909502082,92.38408778898138,0.1796913060394445
3690,25,23.7778075551352,43.1434894976495,23.9475000917822,0.5601021077198005,0.1017189741620033,-0.16969253664699835,156.03914797223678,98.54899901485757,98.90002589604262,-0.35102688118504943
3720,25,19.0591683757317,13.1080139711754,18.8622437776807,-0.9437278358807,-0.16950854380338332,0.1969245980510017,-7.053484136517582,88.2304078760503,87.77341387775341,0.4569939982968805
3750,25,27.1419224029585,63.7154191702774,27.1275789460422,1.6165508054453597,0.27551117227871663,0.014343456916300568,267.7447260946062,105.28987638014503,105.26205188858498,0.027824491560053843
3780,25,22.6877060189058,0.0,22.7833125253684,-0.8908432768105399,-0.1448088806891266,-0.09560650646260171,-78.23,96.26349082573601,96.46610585818641,-0.20261503245039592
3810,25,20.7651297046758,24.7993529472354,20.7665911025303,-0.3845152628459999,-0.06722404742793676,-0.001461397854498614,56.43048650348821,92.09448796540201,92.09772859816357,-0.0032406327615603914
3840,25,24.0505779291127,45.4189839173519,24.3911953802392,0.6570896448873796,0.12082014259029669,-0.34061745112650144,168.3950826712208,99.11264630074359,99.81202254741639,-0.6993762466727986
3870,25,19.4370635735741,10.1825517102662,19.4228672691095,-0.9227028711077196,-0.1656109370376567,0.014196304464601184,-22.938744213254544,89.10080772894968,89.06826337787712,0.03254435107255915
3900,25,26.6818503202892,59.6624931734183,26.6209276641578,1.44895734934302,0.23993534650161005,0.06092265613139958,245.73733793166133,104.39369875813978,104.27444960752388,0.11924915061590013
3930,25,22.1127228654289,0.0,22.1721358070439,-0.9138254909720601,-0.14829306190379665,-0.0594129416150011,-78.23,95.03584160367882,95.16342813699926,-0.12758653332043934
3960,25,21.5187153944763,30.9660472682755,21.9079682834681,-0.11880149419052018,-0.008805584119193336,-0.3892528889918019,89.91563666673595,93.7506924905252,94.59482220697745,-0.8441297164522581
3990,25,23.3043827727342,37.3367773942414,23.3311791864793,0.3571334756515803,0.04744036343370664,-0.026796413745099557,124.5087012507308,97.56299322829801,97.6190682436596,-0.056075015361585656
4020,25,19.2231525929316,18.1854947624257,19.3501186730929,-0.8162460359605198,-0.13270201711288,-0.1269660801612993,20.51723655997155,88.60916013586076,88.90130373804777,-0.29214360218701074
4050,25,26.6967703358509,61.9566884408082,27.0414783003443,1.4947235485838597,0.25637865424171324,-0.3447079644933986,258.1948182335885,104.42288222766751,105.09487269631025,-0.6719904686427327
4080,25,22.9076726825312,0.0,22.6793259962031,-0.7578195306639401,-0.14540507680470657,0.2283466863280985,-78.23,96.7290222834442,96.24571104795154,0.48331123549264987
4110,25,20.3373649483308,22.4402104798532,19.9496979003781,-0.5140615468400795,-0.09098760319416664,0.3876670479527,43.62034290560287,91.14097170149394,90.26813615109056,0.87283555040338
4140,25,24.9639731255594,50.0067609291524,24.8837313729698,0.9253216354457194,0.16446778241972335,0.08024175258959687,193.3067118452975,100.97716343655776,100.81474726087654,0.1624161756812157
4170,25,19.9862322334688,0.386388228374916,20.0403832226988,-0.9955481784181195,-0.16144493834236673,-0.05415098922999917,-76.1319119199242,90.35075338363346,90.47306941322545,-0.1223160295919854
4200,25,25.7481575147487,53.7726592960471,25.7605450870535,1.15238505625598,0.1906720621451567,-0.012387572304799477,213.7555399775357,102.55088016574881,102.57554607990635,-0.024665914157537827
4230,25,21.0176917689245,0.0,21.1236488815359,-0.9460931491648402,-0.15456320685058672,-0.1059571126113994,-78.23,92.65285855620309,92.88611175054609,-0.23325319434300695
4260,25,24.1958954195154,42.7102557782845,24.0123815062521,0.6356407301181797,0.09629108749054005,0.18351391326329747,153.68668887608482,99.41162270236862,99.03391112733952,0.377711575029096
4290,25,18.975614777323,8.62402162569727,18.9441461841272,-1.04405612843848,-0.16894117740416342,0.03146859319580031,-31.401562572463824,88.03679855418638,87.96376946473059,0.07302908945578679
4320,25,27.2441871923451,64.6115315132113,27.345602729083,1.65371448300442,0.28004855149852675,-0.10141553673790327,272.61061611673733,105.48804443162703,105.68419983913324,-0.19615540750621108
4350,25,23.3663837393736,0.0,23.0445906019127,-0.7755606905942998,-0.14336707090567677,0.3217931374609009,-78.23,97.6926894741008,97.01766369206533,0.6750257820354761
4380,25,18.9049271839585,17.5205343952179,18.7802275730317,-0.8922913110830202,-0.14214543429603335,0.12469961092680037,16.906501766033188,87.87266906847354,87.58237921444082,0.29028985403272145
4410,25,27.2722531237024,65.3696559520454,27.4095038147165,1.6734651879487799,0.2876425413894934,-0.1372506910141027,276.7272318196065,105.54236534246716,105.80760897519822,-0.2652436327310568
4440,25,23.3809719416581,0.0,23.1212192113373,-0.7782562364088598,-0.14294282011264,0.25975273032079826,-78.23,97.72318067805506,97.1788329404988,0.5443477375562651
4470,25,18.6629151127534,17.3640759257173,18.8194850628243,-0.9436113657809401,-0.14339113828376676,-0.15656995007089947,16.056932276644943,87.30840490242025,87.67387090204649,-0.36546599962623816
4500,25,27.9915801023395,67.9652354157196,27.9255115403969,1.8657329979172204,0.30353421591908675,0.06606856194260047,290.8212283073574,106.9251875961785,106.79892522004623,0.1262623761322743
4530,25,23.6495288472376,0.0,23.7361565243413,-0.86841025102038,-0.13964516720185335,-0.08662767710369934,-78.23,98.28280890081439,98.4626481923156,-0.17983929150121014
4560,25,18.4185221589746,14.4838031133766,18.6058065392493,-1.0462013376526003,-0.17101166616973332,-0.18728438027470062,0.4170509056349374,86.73486442343953,87.17472057137778,-0.4398561479382437
4590,25,28.3961399414781,70.5863498449979,28.3092827888315,1.9955235565007001,0.3234492083194066,0.08685715264660132,305.05387965833853,107.6951058399177,107.53027262278178,0.16483321713592147
4620,25,24.2724968475567,0.0,24.1910909338993,-0.8247286187842804,-0.1372730618310733,0.0814059136573988,-78.23,99.56886124513595,99.40175232114703,0.16710892398891986
4650,25,19.1377992068104,7.80247130995452,19.1551430042546,-1.02693952814926,-0.16786493098815664,-0.01734379744420167,-35.86258078694696,88.41222298419143,88.45227608571793,-0.04005310152649599
