tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
200,40,39.7810049786985,0.01,40.3656961766128,41.6399838087638,39.5083458550738,37.1630501612261,0.01,93.8548727171849,93.8548727171849,93.8548727171849,39.62466,0.15634448675513823
210,40,38.8121390132965,0.01,39.7810049786985,40.3656961766128,41.6399838087638,39.5083458550738,0.01,0.01,93.8548727171849,93.8548727171849,38.90104,-0.0889001102386544
220,40,39.0708629492986,49.1241071270719,38.8121390132965,39.7810049786985,40.3656961766128,41.6399838087638,0.01,0.01,0.01,93.8548727171849,39.32633,-0.25546532828929003
230,40,39.7895700552735,49.1241071270719,39.0708629492986,38.8121390132965,39.7810049786985,40.3656961766128,49.1241071270719,0.01,0.01,0.01,39.563465,0.22610493686529765
240,40,40.2764849113659,49.1241071270719,39.7895700552735,39.0708629492986,38.8121390132965,39.7810049786985,49.1241071270719,49.1241071270719,0.01,0.01,40.19352,0.082965319080742
250,40,39.4257295948216,0.01,40.2764849113659,39.7895700552735,39.0708629492986,38.8121390132965,49.1241071270719,49.1241071270719,49.1241071270719,0.01,39.399117,0.02661307870831564
260,40,38.3776313054025,0.01,39.4257295948216,40.2764849113659,39.7895700552735,39.0708629492986,0.01,49.1241071270719,49.1241071270719,49.1241071270719,38.587357,-0.20972526198031005
270,40,37.613837129836,0.01,38.3776313054025,39.4257295948216,40.2764849113659,39.7895700552735,0.01,0.01,49.1241071270719,49.1241071270719,37.54405,0.06978882050982804
280,40,38.5262723260283,63.6475639444319,37.613837129836,38.3776313054025,39.4257295948216,40.2764849113659,0.01,0.01,0.01,49.1241071270719,38.58868,-0.062407941305686165
290,40,39.4366063033478,63.6475639444319,38.5262723260283,37.613837129836,38.3776313054025,39.4257295948216,63.6475639444319,0.01,0.01,0.01,39.551315,-0.11470900426938613
300,40,40.4085364324614,63.6475639444319,39.4366063033478,38.5262723260283,37.613837129836,38.3776313054025,63.6475639444319,63.6475639444319,0.01,0.01,40.421562,-0.013025762362815385
310,40,39.7413839078615,0.01,40.4085364324614,39.4366063033478,38.5262723260283,37.613837129836,63.6475639444319,63.6475639444319,63.6475639444319,0.01,39.597263,0.14412057167985637
320,40,38.7945840743358,0.01,39.7413839078615,40.4085364324614,39.4366063033478,38.5262723260283,0.01,63.6475639444319,63.6475639444319,63.6475639444319,38.875652,-0.08106823889661996
330,40,37.5981976411133,0.01,38.7945840743358,39.7413839078615,40.4085364324614,39.4366063033478,0.01,0.01,63.6475639444319,63.6475639444319,37.958458,-0.3602603056640419
340,40,38.8243707008777,67.6194780213071,37.5981976411133,38.7945840743358,39.7413839078615,40.4085364324614,0.01,0.01,0.01,63.6475639444319,38.92832,-0.10395113750120544
350,40,40.0913143920768,67.6194780213071,38.8243707008777,37.5981976411133,38.7945840743358,39.7413839078615,67.6194780213071,0.01,0.01,0.01,39.950325,0.14098937986976523
360,40,41.0611236394206,67.6194780213071,40.0913143920768,38.8243707008777,37.5981976411133,38.7945840743358,67.6194780213071,67.6194780213071,0.01,0.01,41.176914,-0.11579057566729034
370,40,40.4816674801147,0.01,41.0611236394206,40.0913143920768,38.8243707008777,37.5981976411133,67.6194780213071,67.6194780213071,67.6194780213071,0.01,40.28034,0.201329192761186
380,40,39.4094908770617,0.01,40.4816674801147,41.0611236394206,40.0913143920768,38.8243707008777,0.01,67.6194780213071,67.6194780213071,67.6194780213071,39.61594,-0.206449216932441
390,40,38.2850158826295,0.01,39.4094908770617,40.4816674801147,41.0611236394206,40.0913143920768,0.01,0.01,67.6194780213071,67.6194780213071,38.61018,-0.32516401849354537
400,11,39.2410721665243,53.88398999603,38.2850158826295,39.4094908770617,40.4816674801147,41.0611236394206,0.01,0.01,0.01,67.6194780213071,39.063572,0.1775002365926568
410,11,39.6793569678884,53.88398999603,39.2410721665243,38.2850158826295,39.4094908770617,40.4816674801147,53.88398999603,0.01,0.01,0.01,39.813778,-0.13442095569558177
420,11,40.4510823312939,53.88398999603,39.6793569678884,39.2410721665243,38.2850158826295,39.4094908770617,53.88398999603,53.88398999603,0.01,0.01,40.315514,0.135568720454053
430,11,39.4522241145489,0.01,40.4510823312939,39.6793569678884,39.2410721665243,38.2850158826295,53.88398999603,53.88398999603,53.88398999603,0.01,39.5915,-0.1392752140643836
440,11,38.6869312085189,0.01,39.4522241145489,40.4510823312939,39.6793569678884,39.2410721665243,0.01,53.88398999603,53.88398999603,53.88398999603,38.643246,0.043685511497415064
450,11,37.6299913670123,0.01,38.6869312085189,39.4522241145489,40.4510823312939,39.6793569678884,0.01,0.01,53.88398999603,53.88398999603,37.81552,-0.18552987322207315
460,11,36.6475486983406,13.4709974990075,37.6299913670123,38.6869312085189,39.4522241145489,40.4510823312939,0.01,0.01,0.01,53.88398999603,36.788956,-0.14140699013596247
470,11,35.7754570747999,13.4709974990075,36.6475486983406,37.6299913670123,38.6869312085189,39.4522241145489,13.4709974990075,0.01,0.01,0.01,35.77461,0.0008484627393556821
480,11,34.9447257662449,13.4709974990075,35.7754570747999,36.6475486983406,37.6299913670123,38.6869312085189,13.4709974990075,13.4709974990075,0.01,0.01,34.87204,0.07268597132302546
490,11,33.6504191114046,0.01,34.9447257662449,35.7754570747999,36.6475486983406,37.6299913670123,13.4709974990075,13.4709974990075,13.4709974990075,0.01,33.97596,-0.32554066642742896
500,11,32.8977342825699,0.01,33.6504191114046,34.9447257662449,35.7754570747999,36.6475486983406,0.01,13.4709974990075,13.4709974990075,13.4709974990075,32.674175,0.22355902011872786
510,11,31.6229014170844,0.01,32.8977342825699,33.6504191114046,34.9447257662449,35.7754570747999,0.01,0.01,13.4709974990075,13.4709974990075,31.796734,-0.17383243911677226
520,11,30.2557156551068,3.36774937475187,31.6229014170844,32.8977342825699,33.6504191114046,34.9447257662449,0.01,0.01,0.01,13.4709974990075,30.525803,-0.27008695719788633
530,11,29.329800343094,3.36774937475187,30.2557156551068,31.6229014170844,32.8977342825699,33.6504191114046,3.36774937475187,0.01,0.01,0.01,29.074251,0.25554916816724216
540,11,27.9615277155886,3.36774937475187,29.329800343094,30.2557156551068,31.6229014170844,32.8977342825699,3.36774937475187,3.36774937475187,0.01,0.01,28.090996,-0.12946807298562035
550,11,26.5384462557662,0.01,27.9615277155886,29.329800343094,30.2557156551068,31.6229014170844,3.36774937475187,3.36774937475187,3.36774937475187,0.01,26.722681,-0.1842347897660268
560,11,25.3289080238266,0.01,26.5384462557662,27.9615277155886,29.329800343094,30.2557156551068,0.01,3.36774937475187,3.36774937475187,3.36774937475187,25.192448,0.13646036147308394
570,11,23.8700948673396,0.01,25.3289080238266,26.5384462557662,27.9615277155886,29.329800343094,0.01,0.01,3.36774937475187,3.36774937475187,23.838669,0.031426044097411676
580,11,22.2432638947892,0.841937343687969,23.8700948673396,25.3289080238266,26.5384462557662,27.9615277155886,0.01,0.01,0.01,3.36774937475187,22.338306,-0.0950425322127515
590,11,20.6301457794893,0.841937343687969,22.2432638947892,23.8700948673396,25.3289080238266,26.5384462557662,0.841937343687969,0.01,0.01,0.01,20.613974,0.016172161935589457
600,11,18.8179897544472,0.841937343687969,20.6301457794893,22.2432638947892,23.8700948673396,25.3289080238266,0.841937343687969,0.841937343687969,0.01,0.01,18.813032,0.00495760417864588
610,11,16.3874575285684,0.01,18.8179897544472,20.6301457794893,22.2432638947892,23.8700948673396,0.841937343687969,0.841937343687969,0.841937343687969,0.01,16.804674,-0.4172166199911693
620,11,14.065916395114,0.01,16.3874575285684,18.8179897544472,20.6301457794893,22.2432638947892,0.01,0.841937343687969,0.841937343687969,0.841937343687969,14.081,-0.015083932949965018
630,11,11.3630831897352,0.01,14.065916395114,16.3874575285684,18.8179897544472,20.6301457794893,0.01,0.01,0.841937343687969,0.841937343687969,11.376368,-0.013284379234526966
640,11,8.05560579207311,0.210484335921992,11.3630831897352,14.065916395114,16.3874575285684,18.8179897544472,0.01,0.01,0.01,0.841937343687969,8.028804,0.02680196669469126
650,11,3.75754481304261,0.210484335921992,8.05560579207311,11.3630831897352,14.065916395114,16.3874575285684,0.210484335921992,0.01,0.01,0.01,3.6273422,0.13020258892151615
660,11,-0.01345662463388,0.210484335921992,3.75754481304261,8.05560579207311,11.3630831897352,14.065916395114,0.210484335921992,0.210484335921992,0.01,0.01,0.0,-0.01345662463388
670,11,19.1187093119798,99.894757832039,-0.01345662463388,3.75754481304261,8.05560579207311,11.3630831897352,0.210484335921992,0.210484335921992,0.210484335921992,0.01,19.198103,-0.0793936390700054
680,11,25.5032795626753,99.894757832039,19.1187093119798,-0.01345662463388,3.75754481304261,8.05560579207311,99.894757832039,0.210484335921992,0.210484335921992,0.210484335921992,25.564384,-0.061104897773919475
690,11,29.8992230790755,99.894757832039,25.5032795626753,19.1187093119798,-0.01345662463388,3.75754481304261,99.894757832039,99.894757832039,0.210484335921992,0.210484335921992,30.005505,-0.10628152907879596
700,11,28.5623420979545,0.01,29.8992230790755,25.5032795626753,19.1187093119798,-0.01345662463388,99.894757832039,99.894757832039,99.894757832039,0.210484335921992,28.757296,-0.19495351056600896
710,11,27.250965286442,0.01,28.5623420979545,29.8992230790755,25.5032795626753,19.1187093119798,0.01,99.894757832039,99.894757832039,99.894757832039,27.315495,-0.06452925091151585
720,11,26.0093627495704,0.01,27.250965286442,28.5623420979545,29.8992230790755,25.5032795626753,0.01,0.01,99.894757832039,99.894757832039,25.926323,0.08303981255868109
730,11,25.2547097358587,24.9736894580098,26.0093627495704,27.250965286442,28.5623420979545,29.8992230790755,0.01,0.01,0.01,99.894757832039,25.374714,-0.12000416184637785
740,11,24.7961136251468,24.9736894580098,25.2547097358587,26.0093627495704,27.250965286442,28.5623420979545,24.9736894580098,0.01,0.01,0.01,24.646914,0.14920009670441559
750,11,24.3871808735833,24.9736894580098,24.7961136251468,25.2547097358587,26.0093627495704,27.250965286442,24.9736894580098,24.9736894580098,0.01,0.01,24.242275,0.1449056355461913
760,11,22.3262361589311,0.01,24.3871808735833,24.7961136251468,25.2547097358587,26.0093627495704,24.9736894580098,24.9736894580098,24.9736894580098,0.01,22.874586,-0.5483499464155805
770,11,21.0892271396288,0.01,22.3262361589311,24.3871808735833,24.7961136251468,25.2547097358587,0.01,24.9736894580098,24.9736894580098,24.9736894580098,20.773518,0.3157095309862221
780,11,18.8916699828453,0.01,21.0892271396288,22.3262361589311,24.3871808735833,24.7961136251468,0.01,0.01,24.9736894580098,24.9736894580098,19.16801,-0.27634072882462135
790,11,17.0494038381065,6.24342236450244,18.8916699828453,21.0892271396288,22.3262361589311,24.3871808735833,0.01,0.01,0.01,24.9736894580098,16.826641,0.22276275534282775
800,4,14.9982620551117,6.24342236450244,17.0494038381065,18.8916699828453,21.0892271396288,22.3262361589311,6.24342236450244,0.01,0.01,0.01,14.886021,0.1122413947113099
810,4,12.3706678771675,6.24342236450244,14.9982620551117,17.0494038381065,18.8916699828453,21.0892271396288,6.24342236450244,6.24342236450244,0.01,0.01,12.493275,-0.12260681155320263
820,4,8.86598467074918,0.01,12.3706678771675,14.9982620551117,17.0494038381065,18.8916699828453,6.24342236450244,6.24342236450244,6.24342236450244,0.01,9.321118,-0.45513368404818344
830,4,4.97316686073258,0.01,8.86598467074918,12.3706678771675,14.9982620551117,17.0494038381065,0.01,6.24342236450244,6.24342236450244,6.24342236450244,4.579493,0.39367381492569553
840,4,0.0840390676762622,0.01,4.97316686073258,8.86598467074918,12.3706678771675,14.9982620551117,0.01,0.01,6.24342236450244,6.24342236450244,0.0,0.0840390676762622
850,4,17.4969574084029,85.2159954995486,0.0840390676762622,4.97316686073258,8.86598467074918,12.3706678771675,0.01,0.01,0.01,6.24342236450244,17.002348,0.49460946223590696
860,4,23.2856887430779,85.2159954995486,17.4969574084029,0.0840390676762622,4.97316686073258,8.86598467074918,85.2159954995486,0.01,0.01,0.01,23.233873,0.051815375768327954
870,4,27.1453459137294,85.2159954995486,23.2856887430779,17.4969574084029,0.0840390676762622,4.97316686073258,85.2159954995486,85.2159954995486,0.01,0.01,27.217516,-0.07217003170516989
880,4,25.958336607235,0.01,27.1453459137294,23.2856887430779,17.4969574084029,0.0840390676762622,85.2159954995486,85.2159954995486,85.2159954995486,0.01,25.893557,0.06478001238636821
890,4,24.3992345875792,0.01,25.958336607235,27.1453459137294,23.2856887430779,17.4969574084029,0.01,85.2159954995486,85.2159954995486,85.2159954995486,24.521202,-0.12196749982314259
900,4,22.7815705255375,0.01,24.3992345875792,25.958336607235,27.1453459137294,23.2856887430779,0.01,0.01,85.2159954995486,85.2159954995486,22.91536,-0.13378897153281244
910,4,22.236684947598,21.3039988748872,22.7815705255375,24.3992345875792,25.958336607235,27.1453459137294,0.01,0.01,0.01,85.2159954995486,21.832712,0.40397277413608634
920,4,20.934309777503,21.3039988748872,22.236684947598,22.7815705255375,24.3992345875792,25.958336607235,21.3039988748872,0.01,0.01,0.01,21.372152,-0.43784255098821134
930,4,19.6520819799433,21.3039988748872,20.934309777503,22.236684947598,22.7815705255375,24.3992345875792,21.3039988748872,21.3039988748872,0.01,0.01,19.844746,-0.1926636560430275
940,4,17.9047157002698,0.01,19.6520819799433,20.934309777503,22.236684947598,22.7815705255375,21.3039988748872,21.3039988748872,21.3039988748872,0.01,17.703714,0.2010013295422617
950,4,15.739172857401,0.01,17.9047157002698,19.6520819799433,20.934309777503,22.236684947598,0.01,21.3039988748872,21.3039988748872,21.3039988748872,15.711828,0.02734462558947648
960,4,13.531129682522,0.01,15.739172857401,17.9047157002698,19.6520819799433,20.934309777503,0.01,0.01,21.3039988748872,21.3039988748872,13.299948,0.23118194387453883
970,4,10.3571242946369,5.32599971872179,13.531129682522,15.739172857401,17.9047157002698,19.6520819799433,0.01,0.01,0.01,21.3039988748872,10.772499,-0.4153747898357558
980,4,6.34328660046303,5.32599971872179,10.3571242946369,13.531129682522,15.739172857401,17.9047157002698,5.32599971872179,0.01,0.01,0.01,6.5082984,-0.1650117966011786
990,4,1.54330272401199,5.32599971872179,6.34328660046303,10.3571242946369,13.531129682522,15.739172857401,5.32599971872179,5.32599971872179,0.01,0.01,0.47726572,1.06603700841293
1000,4,11.9440654426205,49.5125374867415,1.54330272401199,6.34328660046303,10.3571242946369,13.531129682522,5.32599971872179,5.32599971872179,5.32599971872179,0.01,12.409884,-0.4658190101993238
1010,4,15.86684967065,49.5125374867415,11.9440654426205,1.54330272401199,6.34328660046303,10.3571242946369,49.5125374867415,5.32599971872179,5.32599971872179,5.32599971872179,15.668381,0.19846893334531224
1020,4,18.7508144787018,49.5125374867415,15.86684967065,11.9440654426205,1.54330272401199,6.34328660046303,49.5125374867415,49.5125374867415,5.32599971872179,5.32599971872179,18.253626,0.49718860895082173
1030,4,16.2418275815268,0.01,18.7508144787018,15.86684967065,11.9440654426205,1.54330272401199,49.5125374867415,49.5125374867415,49.5125374867415,5.32599971872179,16.879808,-0.6379808443765214
1040,4,14.2076209366555,0.01,16.2418275815268,18.7508144787018,15.86684967065,11.9440654426205,0.01,49.5125374867415,49.5125374867415,49.5125374867415,13.924396,0.28322537543723847
1050,4,11.4688362093256,0.01,14.2076209366555,16.2418275815268,18.7508144787018,15.86684967065,0.01,0.01,49.5125374867415,49.5125374867415,11.50763,-0.03879413887996641
1060,4,8.01601299205913,12.3781343716854,11.4688362093256,14.2076209366555,16.2418275815268,18.7508144787018,0.01,0.01,0.01,49.5125374867415,8.466266,-0.45025268634663185
1070,4,2.81125185917968,12.3781343716854,8.01601299205913,11.4688362093256,14.2076209366555,16.2418275815268,12.3781343716854,0.01,0.01,0.01,2.8088686,0.002383212557975689
1080,4,-0.470556526011123,12.3781343716854,2.81125185917968,8.01601299205913,11.4688362093256,14.2076209366555,12.3781343716854,12.3781343716854,0.01,0.01,0.21788514,-0.6884416626154322
1090,4,17.7628269093916,89.1279602557733,-0.470556526011123,2.81125185917968,8.01601299205913,11.4688362093256,12.3781343716854,12.3781343716854,12.3781343716854,0.01,17.835716,-0.07288933816699483
1100,4,23.6300717649784,89.1279602557733,17.7628269093916,-0.470556526011123,2.81125185917968,8.01601299205913,89.1279602557733,12.3781343716854,12.3781343716854,12.3781343716854,23.67852,-0.048448437658318966
1110,4,27.9609641247562,89.1279602557733,23.6300717649784,17.7628269093916,-0.470556526011123,2.81125185917968,89.1279602557733,89.1279602557733,12.3781343716854,12.3781343716854,27.659557,0.301406782226902
1120,4,26.646171585265,0.01,27.9609641247562,23.6300717649784,17.7628269093916,-0.470556526011123,89.1279602557733,89.1279602557733,89.1279602557733,12.3781343716854,26.648579,-0.0024070585338265005
1130,4,25.3924875719529,0.01,26.646171585265,27.9609641247562,23.6300717649784,17.7628269093916,0.01,89.1279602557733,89.1279602557733,89.1279602557733,25.288176,0.10431198906715622
1140,4,23.7588386558089,0.01,25.3924875719529,26.646171585265,27.9609641247562,23.6300717649784,0.01,0.01,89.1279602557733,89.1279602557733,23.920443,-0.1616039253678565
1150,4,23.0079415579268,22.2819900639433,23.7588386558089,25.3924875719529,26.646171585265,27.9609641247562,0.01,0.01,0.01,89.1279602557733,22.920567,0.08737499908890811
1160,4,21.9934599514383,22.2819900639433,23.0079415579268,23.7588386558089,25.3924875719529,26.646171585265,22.2819900639433,0.01,0.01,0.01,22.166042,-0.17258237644255914
1170,4,21.1545205564803,22.2819900639433,21.9934599514383,23.0079415579268,23.7588386558089,25.3924875719529,22.2819900639433,22.2819900639433,0.01,0.01,21.082773,0.07174734786213577
1180,4,19.2556224200709,0.01,21.1545205564803,21.9934599514383,23.0079415579268,23.7588386558089,22.2819900639433,22.2819900639433,22.2819900639433,0.01,19.430788,-0.17516562009023318
1190,4,17.2767840933208,0.01,19.2556224200709,21.1545205564803,21.9934599514383,23.0079415579268,0.01,22.2819900639433,22.2819900639433,22.2819900639433,17.276869,-8.472686963045817e-05
1200,26,15.3429473133724,0.01,17.2767840933208,19.2556224200709,21.1545205564803,21.9934599514383,0.01,0.01,22.2819900639433,22.2819900639433,15.031285,0.31166202742269355
1210,26,12.8478722005954,5.57049751598583,15.3429473133724,17.2767840933208,19.2556224200709,21.1545205564803,0.01,0.01,0.01,22.2819900639433,12.913826,-0.06595378817413078
1220,26,9.53088879348063,5.57049751598583,12.8478722005954,15.3429473133724,17.2767840933208,19.2556224200709,5.57049751598583,0.01,0.01,0.01,9.809259,-0.2783706211922219
1230,26,5.85905219723757,5.57049751598583,9.53088879348063,12.8478722005954,15.3429473133724,17.2767840933208,5.57049751598583,5.57049751598583,0.01,0.01,5.3822694,0.4767828147607638
1240,26,19.1618299659717,97.2147512420071,5.85905219723757,9.53088879348063,12.8478722005954,15.3429473133724,5.57049751598583,5.57049751598583,5.57049751598583,0.01,19.56351,-0.4016809288036889
1250,26,25.4115426965343,97.2147512420071,19.1618299659717,5.85905219723757,9.53088879348063,12.8478722005954,97.2147512420071,5.57049751598583,5.57049751598583,5.57049751598583,25.103613,0.30792979675402776
1260,26,29.7680954010423,97.2147512420071,25.4115426965343,19.1618299659717,5.85905219723757,9.53088879348063,97.2147512420071,97.2147512420071,5.57049751598583,5.57049751598583,29.752598,0.01549759220440805
1270,26,28.5975185666154,0.01,29.7680954010423,25.4115426965343,19.1618299659717,5.85905219723757,97.2147512420071,97.2147512420071,97.2147512420071,5.57049751598583,28.563293,0.03422510958414904
1280,26,27.2350743230826,0.01,28.5975185666154,29.7680954010423,25.4115426965343,19.1618299659717,0.01,97.2147512420071,97.2147512420071,97.2147512420071,27.324945,-0.08987112674650177
1290,26,25.6876142090599,0.01,27.2350743230826,28.5975185666154,29.7680954010423,25.4115426965343,0.01,0.01,97.2147512420071,97.2147512420071,25.918047,-0.23043274223404708
1300,26,25.6470939300763,30.2829245732018,25.6876142090599,27.2350743230826,28.5975185666154,29.7680954010423,0.01,0.01,0.01,97.2147512420071,25.372087,0.27500645143860325
1310,26,25.1920167250202,30.2829245732018,25.6470939300763,25.6876142090599,27.2350743230826,28.5975185666154,30.2829245732018,0.01,0.01,0.01,25.531044,-0.3390272813274571
1320,26,25.1724241935522,30.2829245732018,25.1920167250202,25.6470939300763,25.6876142090599,27.2350743230826,30.2829245732018,30.2829245732018,0.01,0.01,25.070147,0.1022776328832542
1330,26,23.830780577844,1.88948217382726,25.1724241935522,25.1920167250202,25.6470939300763,25.6876142090599,30.2829245732018,30.2829245732018,30.2829245732018,0.01,23.761671,0.06910951155981948
1340,26,22.1747427925215,1.88948217382726,23.830780577844,25.1724241935522,25.1920167250202,25.6470939300763,1.88948217382726,30.2829245732018,30.2829245732018,30.2829245732018,22.332645,-0.15790262373826636
1350,26,20.4361572890404,1.88948217382726,22.1747427925215,23.830780577844,25.1724241935522,25.1920167250202,1.88948217382726,1.88948217382726,30.2829245732018,30.2829245732018,20.559065,-0.12290757607190628
1360,26,26.2707771601244,99.0552589130864,20.4361572890404,22.1747427925215,23.830780577844,25.1724241935522,1.88948217382726,1.88948217382726,1.88948217382726,30.2829245732018,26.528515,-0.2577377019361471
1370,26,29.9375547788264,99.0552589130864,26.2707771601244,20.4361572890404,22.1747427925215,23.830780577844,99.0552589130864,1.88948217382726,1.88948217382726,1.88948217382726,30.571007,-0.6334519960759444
1380,26,33.4428490888497,99.0552589130864,29.9375547788264,26.2707771601244,20.4361572890404,22.1747427925215,99.0552589130864,99.0552589130864,1.88948217382726,1.88948217382726,33.36288,0.07996838206258872
1390,26,32.6268878678587,0.01,33.4428490888497,29.9375547788264,26.2707771601244,20.4361572890404,99.0552589130864,99.0552589130864,99.0552589130864,1.88948217382726,32.356552,0.27033574383526116
1400,26,31.3918737556397,0.01,32.6268878678587,33.4428490888497,29.9375547788264,26.2707771601244,0.01,99.0552589130864,99.0552589130864,99.0552589130864,31.521238,-0.12936457138666668
1410,26,30.4815132856214,0.01,31.3918737556397,32.6268878678587,33.4428490888497,29.9375547788264,0.01,0.01,99.0552589130864,99.0552589130864,30.28675,0.1947624921643687
1420,26,29.8443185122584,24.7638147282716,30.4815132856214,31.3918737556397,32.6268878678587,33.4428490888497,0.01,0.01,0.01,99.0552589130864,29.87078,-0.02646243256581826
1430,26,28.9775273374064,24.7638147282716,29.8443185122584,30.4815132856214,31.3918737556397,32.6268878678587,24.7638147282716,0.01,0.01,0.01,29.28631,-0.3087828585164516
1440,26,28.6358128475876,24.7638147282716,28.9775273374064,29.8443185122584,30.4815132856214,31.3918737556397,24.7638147282716,24.7638147282716,0.01,0.01,28.419558,0.21625527617646867
1450,26,27.2518496676841,0.01,28.6358128475876,28.9775273374064,29.8443185122584,30.4815132856214,24.7638147282716,24.7638147282716,24.7638147282716,0.01,27.361864,-0.11001442228171854
1460,26,25.8083850210757,0.01,27.2518496676841,28.6358128475876,28.9775273374064,29.8443185122584,0.01,24.7638147282716,24.7638147282716,24.7638147282716,25.939346,-0.13096129240086185
1470,26,24.6152870146741,0.01,25.8083850210757,27.2518496676841,28.6358128475876,28.9775273374064,0.01,0.01,24.7638147282716,24.7638147282716,24.42484,0.1904460875500753
1480,26,24.7973013015784,35.149430229253,24.6152870146741,25.8083850210757,27.2518496676841,28.6358128475876,0.01,0.01,0.01,24.7638147282716,24.814081,-0.01677989043820105
1490,26,24.7805556352776,35.149430229253,24.7973013015784,24.6152870146741,25.8083850210757,27.2518496676841,35.149430229253,0.01,0.01,0.01,25.025558,-0.24500283640208664
1500,26,25.0083874460221,35.149430229253,24.7805556352776,24.7973013015784,24.6152870146741,25.8083850210757,35.149430229253,35.149430229253,0.01,0.01,24.999012,0.009375452613895163
1510,26,23.4110103240833,2.95566622490287,25.0083874460221,24.7805556352776,24.7973013015784,24.6152870146741,35.149430229253,35.149430229253,35.149430229253,0.01,23.60643,-0.19541972962763765
1520,26,22.0391191771699,2.95566622490287,23.4110103240833,25.0083874460221,24.7805556352776,24.7973013015784,2.95566622490287,35.149430229253,35.149430229253,35.149430229253,21.876062,0.16305678398142476
1530,26,19.9926456805158,2.95566622490287,22.0391191771699,23.4110103240833,25.0083874460221,24.7805556352776,2.95566622490287,2.95566622490287,35.149430229253,35.149430229253,20.406582,-0.41393619814630966
1540,26,25.9581853061858,98.5221668875486,19.9926456805158,22.0391191771699,23.4110103240833,25.0083874460221,2.95566622490287,2.95566622490287,2.95566622490287,35.149430229253,26.251461,-0.2932757228669338
1550,26,30.39102626374,98.5221668875486,25.9581853061858,19.9926456805158,22.0391191771699,23.4110103240833,98.5221668875486,2.95566622490287,2.95566622490287,2.95566622490287,30.270418,0.12060809662574101
