tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
1700,0,0.329175745555166,2.78264147308457,0.119310013218336,0.295541131494681,0.436606645355045,0.212331264208851,2.78264147308457,0.01,0.01,0.01,0.0,0.329175745555166
1710,0,-0.370895543030486,2.78264147308457,0.329175745555166,0.119310013218336,0.295541131494681,0.436606645355045,2.78264147308457,2.78264147308457,0.01,0.01,0.0,-0.370895543030486
1720,0,-0.262344926416998,5.79866956574684,-0.370895543030486,0.329175745555166,0.119310013218336,0.295541131494681,2.78264147308457,2.78264147308457,2.78264147308457,0.01,0.0,-0.262344926416998
1730,0,0.273581253306344,5.79866956574684,-0.262344926416998,-0.370895543030486,0.329175745555166,0.119310013218336,5.79866956574684,2.78264147308457,2.78264147308457,2.78264147308457,0.0,0.273581253306344
1740,0,0.335332230138173,5.79866956574684,0.273581253306344,-0.262344926416998,-0.370895543030486,0.329175745555166,5.79866956574684,5.79866956574684,2.78264147308457,2.78264147308457,0.0,0.335332230138173
1750,0,-0.129922070452659,0.01,0.335332230138173,0.273581253306344,-0.262344926416998,-0.370895543030486,5.79866956574684,5.79866956574684,5.79866956574684,2.78264147308457,0.0,-0.129922070452659
1760,0,0.342504726418712,0.01,-0.129922070452659,0.335332230138173,0.273581253306344,-0.262344926416998,0.01,5.79866956574684,5.79866956574684,5.79866956574684,0.0,0.342504726418712
1770,0,-0.231739068685263,0.01,0.342504726418712,-0.129922070452659,0.335332230138173,0.273581253306344,0.01,0.01,5.79866956574684,5.79866956574684,0.0,-0.231739068685263
1780,0,-0.146242603541649,5.65485171425311,-0.231739068685263,0.342504726418712,-0.129922070452659,0.335332230138173,0.01,0.01,0.01,5.79866956574684,0.0,-0.146242603541649
1790,0,-0.469416323559839,5.65485171425311,-0.146242603541649,-0.231739068685263,0.342504726418712,-0.129922070452659,5.65485171425311,0.01,0.01,0.01,0.0,-0.469416323559839
1800,0,0.127839761547931,5.65485171425311,-0.469416323559839,-0.146242603541649,-0.231739068685263,0.342504726418712,5.65485171425311,5.65485171425311,0.01,0.01,0.0,0.127839761547931
1810,0,0.173293267738453,0.01,0.127839761547931,-0.469416323559839,-0.146242603541649,-0.231739068685263,5.65485171425311,5.65485171425311,5.65485171425311,0.01,0.0,0.173293267738453
1820,0,-0.0904509916054081,0.01,0.173293267738453,0.127839761547931,-0.469416323559839,-0.146242603541649,0.01,5.65485171425311,5.65485171425311,5.65485171425311,0.0,-0.0904509916054081
1830,0,-0.0918824623025896,0.01,-0.0904509916054081,0.173293267738453,0.127839761547931,-0.469416323559839,0.01,0.01,5.65485171425311,5.65485171425311,0.0,-0.0918824623025896
1840,0,0.334376125648763,2.61926635221537,-0.0918824623025896,-0.0904509916054081,0.173293267738453,0.127839761547931,0.01,0.01,0.01,5.65485171425311,0.0,0.334376125648763
1850,0,0.254951676522318,2.61926635221537,0.334376125648763,-0.0918824623025896,-0.0904509916054081,0.173293267738453,2.61926635221537,0.01,0.01,0.01,0.0,0.254951676522318
1860,0,-0.372062001055415,2.61926635221537,0.254951676522318,0.334376125648763,-0.0918824623025896,-0.0904509916054081,2.61926635221537,2.61926635221537,0.01,0.01,0.0,-0.372062001055415
