tiempo,referencia,hc,f_pid
106358,45,25.766834456517,66.634116570163
106359,45,25.7702887658566,66.634116570163
106360,45,25.7737131540351,66.634116570163
106361,45,25.7771078635358,66.634116570163
106362,45,25.7804731346449,66.634116570163
106363,45,25.7838092054754,66.634116570163
106364,45,25.7871163119896,66.634116570163
106365,45,25.790394688023,66.634116570163
106366,45,25.7936445653058,66.634116570163
106367,45,25.7968661734864,66.634116570163
106368,45,25.8000597401523,66.634116570163
106369,45,25.8032254908527,66.634116570163
106370,45,25.8063636491196,66.634116570163
106371,45,25.8094744364892,66.634116570163
106372,45,25.8125580725223,66.634116570163
106373,45,25.8156147748259,66.634116570163
106374,45,25.8186447590725,66.634116570163
106375,45,25.8216482390212,66.634116570163
106376,45,25.824625426537,66.634116570163
106377,45,25.8275765316107,66.634116570163
106378,45,25.830501762378,66.634116570163
106379,45,25.8334013251392,66.634116570163
106380,45,25.8362754243774,66.634116570163
106381,45,25.8394670809683,66.6829417149185
106382,45,25.8426489863031,66.6829417149185
106383,45,25.8458032501699,66.6829417149185
106384,45,25.8489300939477,66.6829417149185
106385,45,25.8520297370461,66.6829417149185
106386,45,25.8551023969253,66.6829417149185
106387,45,25.8581482891165,66.6829417149185
106388,45,25.8611676272421,66.6829417149185
106389,45,25.8641606230355,66.6829417149185
106390,45,25.8671274863604,66.6829417149185
106391,45,25.8700684252306,66.6829417149185
106392,45,25.8729836458285,66.6829417149185
106393,45,25.8758733525244,66.6829417149185
106394,45,25.8787377478949,66.6829417149185
106395,45,25.8815770327412,66.6829417149185
106396,45,25.8843914061074,66.6829417149185
106397,45,25.8871810652984,66.6829417149185
106398,45,25.8899462058974,66.6829417149185
106399,45,25.8926870217837,66.6829417149185
106400,33,25.8954037051495,66.6829417149185
106401,33,25.8980964465176,66.6829417149185
106402,33,25.9007654347575,66.6829417149185
106403,33,25.9034108571028,66.6829417149185
106404,33,25.9060328991669,66.6829417149185
106405,33,25.9086317449598,66.6829417149185
106406,33,25.9112075769039,66.6829417149185
106407,33,25.91376057585,66.6829417149185
106408,33,25.9162909210925,66.6829417149185
106409,33,25.9187987903856,66.6829417149185
106410,33,25.921284359958,66.6829417149185
106411,33,25.9235772562974,66.6585291425408
106412,33,25.9258405630164,66.6585291425408
106413,33,25.9280834511396,66.6585291425408
106414,33,25.9303060796038,66.6585291425408
106415,33,25.9325086060033,66.6585291425408
106416,33,25.9346911866028,66.6585291425408
106417,33,25.9368539763506,66.6585291425408
106418,33,25.9389971288907,66.6585291425408
106419,33,25.9411207965759,66.6585291425408
106420,33,25.9432251304797,66.6585291425408
106421,33,25.945310280409,66.6585291425408
106422,33,25.9473763949158,66.6585291425408
106423,33,25.9494236213093,66.6585291425408
106424,33,25.9514521056677,66.6585291425408
106425,33,25.9534619928502,66.6585291425408
106426,33,25.9554534265079,66.6585291425408
106427,33,25.957426549096,66.6585291425408
106428,33,25.9593815018845,66.6585291425408
106429,33,25.9613184249697,66.6585291425408
106430,33,25.9632374572851,66.6585291425408
106431,33,25.9651387366123,66.6585291425408
106432,33,25.9670223995922,66.6585291425408
106433,33,25.9688885817349,66.6585291425408
106434,33,25.9707374174311,66.6585291425408
106435,33,25.9725690399621,66.6585291425408
106436,33,25.9743835815102,66.6585291425408
106437,33,25.9761811731689,66.6585291425408
106438,33,25.9779619449531,66.6585291425408
106439,33,25.979726025809,66.6585291425408
106440,33,25.9814735436241,66.6585291425408
106441,33,25.9832895973097,66.6707354287296
106442,33,25.985093154997,66.6707354287296
106443,33,25.9868798577349,66.6707354287296
106444,33,25.9886498346752,66.6707354287296
106445,33,25.9904032139093,66.6707354287296
106446,33,25.9921401224784,66.6707354287296
106447,33,25.993860686383,66.6707354287296
106448,33,25.9955650305926,66.6707354287296
106449,33,25.997253279055,66.6707354287296
106450,33,25.9989255547058,66.6707354287296
106451,33,26.0005819794776,66.6707354287296
106452,33,26.0022226743093,66.6707354287296
106453,33,26.0038477591551,66.6707354287296
106454,33,26.0054573529934,66.6707354287296
106455,33,26.0070515738358,66.6707354287296
106456,33,26.0086305387359,66.6707354287296
106457,33,26.0101943637978,66.6707354287296
106458,33,26.0117431641849,66.6707354287296
106459,33,26.0132770541284,66.6707354287296
106460,33,26.0147961469357,66.6707354287296
106461,33,26.0163005549986,66.6707354287296
106462,33,26.0177903898016,66.6707354287296
106463,33,26.0192657619302,66.6707354287296
106464,33,26.0207267810789,66.6707354287296
106465,33,26.0221735560591,66.6707354287296
106466,33,26.0236061948069,66.6707354287296
106467,33,26.0250248043914,66.6707354287296
106468,33,26.0264294910218,66.6707354287296
106469,33,26.0278203600557,66.6707354287296
106470,33,26.029197516006,66.6707354287296
106471,33,26.0305186958104,66.6646322856352
106472,33,26.0318244638769,66.6646322856352
106473,33,26.0331171578001,66.6646322856352
106474,33,26.0343968761857,66.6646322856352
106475,33,26.0356637168545,66.6646322856352
106476,33,26.0369177768497,66.6646322856352
106477,33,26.0381591524428,66.6646322856352
106478,33,26.0393879391414,66.6646322856352
106479,33,26.040604231695,66.6646322856352
106480,33,26.0418081241022,66.6646322856352
106481,33,26.042999709617,66.6646322856352
106482,33,26.0441790807554,66.6646322856352
106483,33,26.0453463293014,66.6646322856352
106484,33,26.0465015463142,66.6646322856352
106485,33,26.0476448221337,66.6646322856352
106486,33,26.0487762463871,66.6646322856352
106487,33,26.0498959079948,66.6646322856352
106488,33,26.0510038951771,66.6646322856352
106489,33,26.0521002954594,66.6646322856352
106490,33,26.0531851956788,66.6646322856352
106491,33,26.05425868199,66.6646322856352
106492,33,26.0553208398707,66.6646322856352
106493,33,26.0563717541279,66.6646322856352
106494,33,26.0574115089035,66.6646322856352
106495,33,26.0584401876799,66.6646322856352
106496,33,26.0594578732857,66.6646322856352
106497,33,26.0604646479012,66.6646322856352
106498,33,26.0614605930641,66.6646322856352
106499,33,26.0624457896751,66.6646322856352
106500,33,26.0634203180027,66.6646322856352
106501,33,26.064405398509,66.6676838571824
106502,33,26.0653809213849,66.6676838571824
106503,33,26.0663458494936,66.6676838571824
106504,33,26.0673002618935,66.6676838571824
106505,33,26.0682442370269,66.6676838571824
106506,33,26.0691778527249,66.6676838571824
106507,33,26.0701011862133,66.6676838571824
106508,33,26.0710143141172,66.6676838571824
106509,33,26.071917312466,66.6676838571824
106510,33,26.0728102566989,66.6676838571824
106511,33,26.0736932216693,66.6676838571824
106512,33,26.0745662816502,66.6676838571824
106513,33,26.0754295103389,66.6676838571824
106514,33,26.0762829808616,66.6676838571824
106515,33,26.0771267657786,66.6676838571824
106516,33,26.0779609370887,66.6676838571824
106517,33,26.0787855662341,66.6676838571824
106518,33,26.0796007241049,66.6676838571824
106519,33,26.0804064810438,66.6676838571824
106520,33,26.0812029068508,66.6676838571824
106521,33,26.0819900707873,66.6676838571824
106522,33,26.0827680415811,66.6676838571824
106523,33,26.0835368874302,66.6676838571824
106524,33,26.084296676008,66.6676838571824
106525,33,26.0850474744669,66.6676838571824
106526,33,26.0857893494431,66.6676838571824
106527,33,26.0865223670605,66.6676838571824
106528,33,26.0872465929353,66.6676838571824
106529,33,26.0879620921801,66.6676838571824
106530,33,26.0886689294076,66.6676838571824
106531,33,26.0893566139762,66.6661580714088
106532,33,26.0900352884886,66.6661580714088
106533,33,26.0907055730295,66.6661580714088
106534,33,26.0913675296374,66.6661580714088
106535,33,26.0920212198761,66.6661580714088
106536,33,26.0926667048392,66.6661580714088
106537,33,26.0933040451537,66.6661580714088
106538,33,26.0939333009837,66.6661580714088
106539,33,26.0945545320346,66.6661580714088
106540,33,26.0951677975562,66.6661580714088
106541,33,26.0957731563471,66.6661580714088
106542,33,26.0963706667578,66.6661580714088
106543,33,26.0969603866946,66.6661580714088
106544,33,26.0975423736234,66.6661580714088
106545,33,26.0981166845728,66.6661580714088
106546,33,26.098683376138,66.6661580714088
106547,33,26.0992425044842,66.6661580714088
106548,33,26.0997941253502,66.6661580714088
106549,33,26.1003382940517,66.6661580714088
106550,33,26.1008750654846,66.6661580714088
106551,33,26.1014044941287,66.6661580714088
106552,33,26.1019266340508,66.6661580714088
106553,33,26.1024415389083,66.6661580714088
106554,33,26.1029492619522,66.6661580714088
