tiempo,referencia,hc,f_pid
1,40,0.0041,0.0
26,40,39.9839,100.0
51,40,37.778,0.0940821250000451
76,40,43.2839,39.7178801260206
101,40,41.2877,0.0
126,40,41.3972,0.0
151,40,39.2797,0.0
176,40,37.0149,12.9575703616449
201,40,34.57,53.6691022427915
226,40,31.8729,97.4149081677146
251,40,34.0847,100.0
276,40,40.3169,100.0
301,40,45.317,0.0
326,40,49.4351,0.0
351,40,47.7747,0.0
376,40,45.9835,0.0
401,39,44.1214,0.0
426,39,42.1153,0.0
451,39,40.0225,0.0
476,39,37.778,0.0
501,39,35.4056,21.7814260493309
526,39,32.8242,64.1266116017522
551,39,30.9756,100.0
576,39,34.5684,100.0
601,39,40.892,79.1096032034783
626,39,45.7967,0.0
651,39,48.516,0.0
676,39,46.7907,0.0
701,39,44.9751,0.0
726,39,43.0017,0.0
751,39,40.9792,0.0
776,39,38.8322,0.0
801,27,36.5052,3.34255606061116
826,27,33.9702,0.0
851,27,31.2702,0.0
876,27,28.255,0.0
901,27,24.8508,0.0
926,27,20.8953,38.4431592885337
951,27,15.9461,100.0
976,27,18.7554,100.0
1001,27,31.4785,100.0
1026,27,38.6854,0.0
1051,27,44.0343,0.0
1076,27,42.0898,0.0
1101,27,39.9713,0.0
1126,27,37.7577,0.0
1151,27,35.3866,0.0
1176,27,32.7378,0.0
1201,24,29.9423,0.0
1226,24,26.7494,0.0
1251,24,23.1095,0.0
1276,24,18.7213,15.5558162564202
1301,24,13.1497,93.9222712103489
1326,24,5.3694,100.0
1351,24,27.0773,100.0
1376,24,35.8604,0.0
1401,24,41.8439,0.0
1426,24,39.754,0.0
1451,24,37.5033,0.0
1476,24,35.1052,0.0
1501,24,32.4887,0.0
1526,24,29.6099,0.0
1551,24,26.3766,0.0
1576,24,22.6759,0.0
1601,47,18.2413,23.5317711083767
1626,47,12.4447,100.0
1651,47,10.3903,100.0
1676,47,28.8361,100.0
1701,47,36.9435,100.0
1726,47,42.6858,100.0
1751,47,47.2273,77.2777479978501
1776,47,51.0551,0.0
1801,47,53.1835,0.0
1826,47,51.6204,0.0
1851,47,50.0202,0.0
1876,47,48.3331,0.0
1901,47,46.5629,0.0
1926,47,44.7416,8.00892200104389
1951,47,42.7898,40.1684078538344
1976,47,40.7147,75.1846531718039
2001,38,40.9293,100.0
2026,38,43.9342,0.0
2051,38,48.2825,0.0
2076,38,46.5304,0.0
2101,38,44.7189,0.0
2126,38,42.7369,0.0
2151,38,40.68,0.0
2176,38,38.5045,0.0
2201,38,36.1646,0.0
2226,38,33.6192,32.6844201780405
2251,38,30.8911,77.7960742020847
2276,38,30.5401,100.0
2301,38,35.7569,100.0
2326,38,41.7433,39.8123342650413
2351,38,46.4788,0.0
2376,38,46.5177,0.0
2401,23,44.6924,0.0
2426,23,42.7202,0.0
2451,23,40.6636,0.0
2476,23,38.4846,0.0
2501,23,36.1631,0.0
2526,23,33.6126,0.0
2551,23,30.8703,0.0
2576,23,27.7986,0.0
2601,23,24.3095,0.0
2626,23,20.2686,0.0
2651,23,15.1638,48.4486017403678
2676,23,7.7373,100.0
2701,23,17.839,100.0
2726,23,31.0891,91.8896701959135
