tiempo,referencia,hc,f_pid
1,40,-0.0079,0.0
26,40,40.0056,100.0
51,40,37.7868,0.0940821250000451
76,40,43.2856,39.7178801260206
101,40,41.2951,0.0
126,40,41.3906,0.0
151,40,39.2774,0.0
176,40,37.0094,12.9575703616449
201,40,34.5598,53.6691022427915
226,40,31.8701,97.4149081677146
251,40,34.0886,100.0
276,40,40.303,100.0
301,40,45.2881,0.0
326,40,49.4209,0.0
351,40,47.7774,0.0
376,40,45.9793,0.0
401,39,44.1122,0.0
426,39,42.1271,0.0
451,39,40.0049,0.0
476,39,37.7981,0.0
501,39,35.4224,21.7814260493309
526,39,32.8348,64.1266116017522
551,39,30.9794,100.0
576,39,34.5724,100.0
601,39,40.8919,79.1096032034783
626,39,45.7994,0.0
651,39,48.5104,0.0
676,39,46.7734,0.0
701,39,44.9596,0.0
726,39,43.0097,0.0
751,39,40.9828,0.0
776,39,38.8151,0.0
801,27,36.5096,3.34255606061116
826,27,33.973,0.0
851,27,31.2575,0.0
876,27,28.267,0.0
901,27,24.8514,0.0
926,27,20.8866,38.4431592885337
951,27,15.9607,100.0
976,27,18.7894,100.0
1001,27,31.4758,100.0
1026,27,38.708,0.0
1051,27,44.0477,0.0
1076,27,42.084,0.0
1101,27,39.9838,0.0
1126,27,37.768,0.0
1151,27,35.3672,0.0
1176,27,32.7467,0.0
1201,24,29.9316,0.0
1226,24,26.7474,0.0
1251,24,23.1192,0.0
1276,24,18.7377,15.5558162564202
1301,24,13.1566,93.9222712103489
1326,24,5.3546,100.0
1351,24,27.0978,100.0
1376,24,35.8327,0.0
1401,24,41.8461,0.0
1426,24,39.7845,0.0
1451,24,37.5126,0.0
1476,24,35.0921,0.0
1501,24,32.4672,0.0
1526,24,29.6204,0.0
1551,24,26.3903,0.0
1576,24,22.6578,0.0
1601,47,18.2358,23.5317711083767
1626,47,12.4389,100.0
1651,47,10.3845,100.0
1676,47,28.8452,100.0
1701,47,36.9175,100.0
1726,47,42.654,100.0
1751,47,47.2275,77.2777479978501
1776,47,51.0659,0.0
1801,47,53.203,0.0
1826,47,51.6545,0.0
1851,47,50.0419,0.0
1876,47,48.3341,0.0
1901,47,46.5605,0.0
1926,47,44.7389,8.00892200104389
1951,47,42.8011,40.1684078538344
1976,47,40.7144,75.1846531718039
2001,38,40.9219,100.0
2026,38,43.9188,0.0
2051,38,48.2757,0.0
2076,38,46.5179,0.0
2101,38,44.7355,0.0
2126,38,42.7261,0.0
2151,38,40.694,0.0
2176,38,38.496,0.0
2201,38,36.18,0.0
2226,38,33.6468,32.6844201780405
2251,38,30.8589,77.7960742020847
2276,38,30.5333,100.0
2301,38,35.7774,100.0
2326,38,41.7423,39.8123342650413
2351,38,46.4838,0.0
2376,38,46.5372,0.0
2401,23,44.6811,0.0
2426,23,42.7235,0.0
2451,23,40.6884,0.0
2476,23,38.4896,0.0
2501,23,36.134,0.0
2526,23,33.6191,0.0
2551,23,30.8843,0.0
2576,23,27.8153,0.0
2601,23,24.3232,0.0
2626,23,20.2656,0.0
