tiempo,referencia,hc,f_pid
1,40,0.0247,0.0
26,40,39.9779,100.0
51,40,37.7837,0.0940821250000451
76,40,43.2799,39.7178801260206
101,40,41.2777,0.0
126,40,41.394,0.0
151,40,39.2947,0.0
176,40,37.0071,12.9575703616449
201,40,34.5512,53.6691022427915
226,40,31.8877,97.4149081677146
251,40,34.0964,100.0
276,40,40.3054,100.0
301,40,45.31,0.0
326,40,49.4324,0.0
351,40,47.7755,0.0
376,40,45.9997,0.0
401,39,44.1017,0.0
426,39,42.1027,0.0
451,39,40.0156,0.0
476,39,37.7872,0.0
501,39,35.4239,21.7814260493309
526,39,32.8325,64.1266116017522
551,39,30.9919,100.0
576,39,34.5952,100.0
601,39,40.9034,79.1096032034783
626,39,45.8016,0.0
651,39,48.5166,0.0
676,39,46.7465,0.0
701,39,44.9595,0.0
726,39,43.0239,0.0
751,39,40.984,0.0
776,39,38.8029,0.0
801,27,36.5021,3.34255606061116
826,27,33.9774,0.0
851,27,31.2778,0.0
876,27,28.2783,0.0
901,27,24.847,0.0
926,27,20.8821,38.4431592885337
951,27,15.9762,100.0
976,27,18.7702,100.0
1001,27,31.4721,100.0
1026,27,38.6998,0.0
1051,27,44.04,0.0
1076,27,42.0633,0.0
1101,27,39.9904,0.0
1126,27,37.7539,0.0
1151,27,35.3786,0.0
1176,27,32.752,0.0
1201,24,29.9148,0.0
1226,24,26.7402,0.0
1251,24,23.113,0.0
1276,24,18.7512,15.5558162564202
1301,24,13.137,93.9222712103489
1326,24,5.3584,100.0
1351,24,27.0882,100.0
1376,24,35.8274,0.0
1401,24,41.8446,0.0
1426,24,39.774,0.0
1451,24,37.5093,0.0
1476,24,35.0956,0.0
1501,24,32.4781,0.0
1526,24,29.6037,0.0
1551,24,26.3738,0.0
1576,24,22.6417,0.0
1601,47,18.2336,23.5317711083767
1626,47,12.4416,100.0
1651,47,10.3779,100.0
1676,47,28.8494,100.0
1701,47,36.9255,100.0
1726,47,42.646,100.0
1751,47,47.2126,77.2777479978501
1776,47,51.055,0.0
1801,47,53.2102,0.0
1826,47,51.6337,0.0
1851,47,50.0256,0.0
1876,47,48.3238,0.0
1901,47,46.5289,0.0
1926,47,44.7509,8.00892200104389
1951,47,42.7955,40.1684078538344
1976,47,40.7239,75.1846531718039
2001,38,40.9301,100.0
2026,38,43.925,0.0
2051,38,48.255,0.0
2076,38,46.5163,0.0
2101,38,44.7103,0.0
2126,38,42.7334,0.0
2151,38,40.6798,0.0
2176,38,38.504,0.0
2201,38,36.1614,0.0
2226,38,33.6447,32.6844201780405
2251,38,30.9051,77.7960742020847
2276,38,30.5449,100.0
2301,38,35.7871,100.0
2326,38,41.7724,39.8123342650413
2351,38,46.4852,0.0
2376,38,46.4945,0.0
2401,23,44.668,0.0
2426,23,42.7116,0.0
2451,23,40.6531,0.0
2476,23,38.493,0.0
2501,23,36.1537,0.0
2526,23,33.6272,0.0
2551,23,30.8906,0.0
2576,23,27.7811,0.0
2601,23,24.3368,0.0
2626,23,20.2725,0.0
2651,23,15.1745,48.4486017403678
2676,23,7.7434,100.0
2701,23,17.8598,100.0
2726,23,31.1025,91.8896701959135
2751,23,38.4424,0.0
2776,23,43.1862,0.0
2801,40,41.1859,0.0
2826,40,39.017,0.0
2851,40,36.7687,17.0329268159464
2876,40,34.2654,57.5311599937207
2901,40,31.8983,100.0
2926,40,34.5872,100.0
2951,40,40.8838,96.2862547215668
2976,40,45.7818,0.0
3001,40,49.5984,0.0
3026,40,47.9162,0.0
3051,40,46.1472,0.0
3076,40,44.2749,0.0
3101,40,42.3429,0.0
3126,40,40.2425,0.0
3151,40,38.0349,0.0
3176,40,35.6408,34.7874056856338
3201,23,33.0959,77.2797159265431
3226,23,32.9429,0.0
3251,23,37.5445,0.0
3276,23,35.1305,0.0
3301,23,32.5447,0.0
3326,23,29.6765,0.0
3351,23,26.4159,0.0
3376,23,22.7559,0.0
3401,23,18.312,3.85377693922424
3426,23,12.5577,83.2569684557751
3451,23,2.7664,100.0
3476,23,25.0643,100.0
3501,23,34.6325,0.0
3526,23,40.9566,0.0
3551,23,38.7929,0.0
3576,23,36.503,0.0
3601,37,33.9979,0.0
3626,37,31.2618,53.0735426885427
3651,37,28.2365,100.0
3676,37,30.9926,100.0
3701,37,38.326,100.0
3726,37,43.7682,0.0
3751,37,48.1125,0.0
3776,37,46.3988,0.0
3801,37,44.5138,0.0
3826,37,42.6076,0.0
3851,37,40.4943,0.0
3876,37,38.2999,0.0
3901,37,35.9605,0.0
3926,37,33.4056,17.9451077276736
3951,37,30.6668,63.2577973281755
3976,37,28.1249,100.0
4001,33,32.2236,100.0
4026,33,39.1786,13.0227233621833
4051,33,44.4486,0.0
4076,33,42.4923,0.0
4101,33,40.4403,0.0
4126,33,38.258,0.0
4151,33,35.8727,0.0
4176,33,33.3053,0.0
4201,33,30.5495,0.0
4226,33,27.4407,43.2876393824209
4251,33,23.8967,98.6071158784262
4276,33,25.9196,100.0
4301,33,34.9518,100.0
4326,33,41.1712,0.0
4351,33,46.0112,0.0
4376,33,44.1671,0.0
4401,29,42.163,0.0
4426,29,40.0995,0.0
4451,29,37.8655,0.0
4476,29,35.5086,0.0
4501,29,32.8973,0.0
4526,29,30.045,0.0
4551,29,26.9193,0.0
4576,29,23.2776,36.3482016753774
4601,29,19.0355,100.0
4626,29,20.4784,100.0
4651,29,32.2365,100.0
4676,29,39.2449,0.0
4701,29,44.4481,0.0
4726,29,42.5344,0.0
4751,29,40.4799,0.0
4776,29,38.2717,0.0
4801,46,35.9107,0.0
4826,46,33.3407,100.0
4851,46,30.5607,100.0
4876,46,38.0431,100.0
4901,46,43.5268,100.0
4926,46,47.9371,43.5378026057613
4951,46,51.7091,0.0
4976,46,51.8326,0.0
5001,46,50.2322,0.0
5026,46,48.5478,0.0
5051,46,46.8218,0.0
5076,46,44.977,0.0
5101,46,43.0566,17.5524810931989
5126,46,41.0242,51.997415935407
5151,46,39.1556,88.0166183759058
5176,46,40.4248,100.0
5201,20,44.5132,98.7791245152849
5226,20,48.7805,0.0
5251,20,52.3251,0.0
5276,20,50.7656,0.0
5301,20,49.1132,0.0
5326,20,47.3598,0.0
5351,20,45.5709,0.0
5376,20,43.6652,0.0
5401,20,41.6829,0.0
5426,20,39.5637,0.0
5451,20,37.2768,0.0
5476,20,34.8599,0.0
5501,20,32.237,0.0
5526,20,29.3219,0.0
5551,20,26.0776,0.0
5576,20,22.3401,0.0
5601,27,17.7963,0.0
5626,27,11.8054,100.0
5651,27,0.9469,100.0
5676,27,27.8093,100.0
5701,27,36.2762,0.0
5726,27,42.1675,0.0
5751,27,40.1021,0.0
5776,27,37.8942,0.0
5801,27,35.503,0.0
5826,27,32.9588,0.0
5851,27,30.0807,0.0
5876,27,26.949,0.0
5901,27,23.3063,0.0
5926,27,19.0106,64.2619024220584
5951,27,13.5581,100.0
5976,27,23.5599,100.0
6001,34,33.8017,59.623302744844
6026,34,40.3431,2.13320107985972
6051,34,42.2081,0.0
6076,34,40.145,0.0
6101,34,37.9127,0.0
6126,34,35.5135,0.0
6151,34,32.9293,0.0
6176,34,30.1206,17.174809296294
6201,34,26.9656,67.7250869378193
6226,34,23.9391,100.0
6251,34,29.8103,100.0
6276,34,37.5402,73.3730272981302
6301,34,43.1462,0.0
6326,34,45.7633,0.0
6351,34,43.9055,0.0
6376,34,41.9302,0.0
6401,49,39.8045,0.0
6426,49,37.566,100.0
6451,49,35.1395,100.0
6476,49,41.2982,100.0
6501,49,46.1119,100.0
6526,49,50.1222,49.880240950194
6551,49,53.5813,0.0
6576,49,54.0659,0.0
6601,49,52.5353,0.0
6626,49,50.9396,0.0
6651,49,49.3185,0.0
6676,49,47.5662,0.0
6701,49,45.791,23.8088510600519
6726,49,43.9277,55.5582822385504
6751,49,42.7161,89.0902740414014
6776,49,44.0483,100.0
6801,29,47.5993,87.3208038476749
6826,29,51.3922,0.0
6851,29,54.0181,0.0
6876,29,52.5316,0.0
6901,29,50.9198,0.0
6926,29,49.3122,0.0
6951,29,47.5784,0.0
6976,29,45.7894,0.0
7001,29,43.8859,0.0
7026,29,41.8775,0.0
7051,29,39.7896,0.0
7076,29,37.5257,0.0
7101,29,35.1432,0.0
7126,29,32.5419,0.0
7151,29,29.6301,0.0
7176,29,26.4536,0.0
7201,46,22.7557,43.4039402074522
7226,46,18.3376,100.0
7251,46,21.671,100.0
7276,46,32.8246,100.0
7301,46,39.6137,100.0
7326,46,44.78,100.0
7351,46,48.9911,19.9115597891761
7376,46,52.5933,0.0
7401,46,51.3502,0.0
7426,46,49.6988,0.0
7451,46,48.0438,0.0
7476,46,46.2685,0.0
7501,46,44.4139,0.0
7526,46,42.452,26.8608470165047
7551,46,40.3847,61.5361543806636
7576,46,39.3445,98.8688898432038
7601,34,41.4585,100.0
7626,34,46.1479,0.0
7651,34,50.1422,0.0
7676,34,48.4836,0.0
7701,34,46.7353,0.0
7726,34,44.8728,0.0
7751,34,42.9738,0.0
7776,34,40.9062,0.0
7801,34,38.7507,0.0
7826,34,36.423,0.0
7851,34,33.9379,0.0
7876,34,31.19,0.0
7901,34,28.1891,47.9599195222958
7926,34,24.7811,100.0
7951,34,27.3908,100.0
