tiempo,referencia,hc,f_pid
1,40,-0.0124,0.0
26,40,39.9847,100.0
51,40,37.7836,0.0940821250000451
76,40,43.2955,39.7178801260206
101,40,41.3043,0.0
126,40,41.392,0.0
151,40,39.2792,0.0
176,40,37.0027,12.9575703616449
201,40,34.5539,53.6691022427915
226,40,31.8947,97.4149081677146
251,40,34.0868,100.0
276,40,40.3087,100.0
301,40,45.306,0.0
326,40,49.4156,0.0
351,40,47.7649,0.0
376,40,45.9626,0.0
401,39,44.1104,0.0
426,39,42.113,0.0
451,39,40.0387,0.0
476,39,37.8017,0.0
501,39,35.4021,21.7814260493309
526,39,32.8291,64.1266116017522
551,39,30.9923,100.0
576,39,34.5879,100.0
601,39,40.8835,79.1096032034783
626,39,45.8004,0.0
651,39,48.5427,0.0
676,39,46.7747,0.0
701,39,44.9592,0.0
726,39,42.9978,0.0
751,39,40.9661,0.0
776,39,38.8188,0.0
801,27,36.5113,3.34255606061116
826,27,33.9864,0.0
851,27,31.2594,0.0
876,27,28.2576,0.0
901,27,24.8359,0.0
926,27,20.8688,38.4431592885337
951,27,15.9746,100.0
976,27,18.7743,100.0
1001,27,31.4669,100.0
1026,27,38.7069,0.0
1051,27,44.0524,0.0
1076,27,42.0992,0.0
1101,27,39.991,0.0
1126,27,37.7591,0.0
1151,27,35.3871,0.0
1176,27,32.7627,0.0
1201,24,29.9217,0.0
1226,24,26.7316,0.0
1251,24,23.1349,0.0
1276,24,18.7179,15.5558162564202
1301,24,13.1492,93.9222712103489
1326,24,5.3678,100.0
1351,24,27.0856,100.0
1376,24,35.8361,0.0
1401,24,41.8417,0.0
1426,24,39.7743,0.0
1451,24,37.4966,0.0
1476,24,35.1011,0.0
1501,24,32.4661,0.0
1526,24,29.6238,0.0
1551,24,26.3879,0.0
1576,24,22.6671,0.0
1601,47,18.2425,23.5317711083767
1626,47,12.4165,100.0
1651,47,10.3974,100.0
1676,47,28.849,100.0
1701,47,36.9168,100.0
1726,47,42.6807,100.0
1751,47,47.2156,77.2777479978501
1776,47,51.0506,0.0
1801,47,53.2185,0.0
1826,47,51.6303,0.0
1851,47,50.0221,0.0
1876,47,48.3194,0.0
1901,47,46.5605,0.0
1926,47,44.7348,8.00892200104389
1951,47,42.8146,40.1684078538344
1976,47,40.7351,75.1846531718039
2001,38,40.9279,100.0
2026,38,43.9208,0.0
2051,38,48.283,0.0
2076,38,46.5348,0.0
2101,38,44.7225,0.0
2126,38,42.7336,0.0
2151,38,40.6816,0.0
2176,38,38.5252,0.0
2201,38,36.1698,0.0
2226,38,33.6279,32.6844201780405
2251,38,30.8979,77.7960742020847
2276,38,30.5347,100.0
2301,38,35.7763,100.0
2326,38,41.7544,39.8123342650413
2351,38,46.5065,0.0
2376,38,46.5187,0.0
2401,23,44.689,0.0
2426,23,42.7425,0.0
2451,23,40.6606,0.0
2476,23,38.4949,0.0
2501,23,36.1548,0.0
2526,23,33.6428,0.0
2551,23,30.8684,0.0
2576,23,27.797,0.0
2601,23,24.3146,0.0
2626,23,20.2736,0.0
2651,23,15.1691,48.4486017403678
2676,23,7.756,100.0
2701,23,17.8332,100.0
2726,23,31.1135,91.8896701959135
2751,23,38.4549,0.0
2776,23,43.1869,0.0
2801,40,41.2027,0.0
2826,40,39.025,0.0
2851,40,36.7622,17.0329268159464
2876,40,34.2808,57.5311599937207
2901,40,31.9058,100.0
2926,40,34.5917,100.0
2951,40,40.8971,96.2862547215668
2976,40,45.7762,0.0
3001,40,49.6122,0.0
3026,40,47.9202,0.0
3051,40,46.1497,0.0
3076,40,44.2878,0.0
3101,40,42.3129,0.0
3126,40,40.2412,0.0
3151,40,38.03,0.0
3176,40,35.661,34.7874056856338
3201,23,33.1073,77.2797159265431
3226,23,32.9343,0.0
3251,23,37.5288,0.0
3276,23,35.1488,0.0
3301,23,32.5137,0.0
3326,23,29.6771,0.0
3351,23,26.4153,0.0
3376,23,22.7394,0.0
3401,23,18.3062,3.85377693922424
3426,23,12.5615,83.2569684557751
3451,23,2.7733,100.0
3476,23,25.0367,100.0
3501,23,34.6339,0.0
3526,23,40.9397,0.0
3551,23,38.8028,0.0
3576,23,36.5087,0.0
3601,37,34.0009,0.0
3626,37,31.2793,53.0735426885427
3651,37,28.2495,100.0
3676,37,30.9867,100.0
3701,37,38.3261,100.0
3726,37,43.7745,0.0
3751,37,48.1283,0.0
3776,37,46.3778,0.0
3801,37,44.5304,0.0
3826,37,42.5948,0.0
3851,37,40.5068,0.0
3876,37,38.3205,0.0
3901,37,35.9697,0.0
3926,37,33.4114,17.9451077276736
3951,37,30.6489,63.2577973281755
3976,37,28.136,100.0
4001,33,32.2474,100.0
4026,33,39.1952,13.0227233621833
4051,33,44.4409,0.0
4076,33,42.5079,0.0
4101,33,40.4214,0.0
4126,33,38.2489,0.0
4151,33,35.8837,0.0
4176,33,33.3103,0.0
4201,33,30.5393,0.0
4226,33,27.4269,43.2876393824209
4251,33,23.9055,98.6071158784262
4276,33,25.922,100.0
4301,33,34.9536,100.0
4326,33,41.1599,0.0
4351,33,45.9948,0.0
4376,33,44.1604,0.0
4401,29,42.1764,0.0
4426,29,40.1018,0.0
4451,29,37.8631,0.0
4476,29,35.5058,0.0
4501,29,32.9087,0.0
4526,29,30.0527,0.0
4551,29,26.9243,0.0
4576,29,23.2938,36.3482016753774
4601,29,19.0043,100.0
4626,29,20.4947,100.0
4651,29,32.2431,100.0
4676,29,39.2302,0.0
4701,29,44.438,0.0
4726,29,42.5354,0.0
4751,29,40.4644,0.0
4776,29,38.2707,0.0
4801,46,35.9231,0.0
4826,46,33.3614,100.0
4851,46,30.5557,100.0
4876,46,38.0309,100.0
4901,46,43.5156,100.0
4926,46,47.9235,43.5378026057613
4951,46,51.6956,0.0
4976,46,51.8263,0.0
5001,46,50.2469,0.0
5026,46,48.557,0.0
5051,46,46.7917,0.0
5076,46,44.9538,0.0
5101,46,43.046,17.5524810931989
5126,46,41.0181,51.997415935407
5151,46,39.1238,88.0166183759058
5176,46,40.4138,100.0
5201,20,44.4885,98.7791245152849
5226,20,48.7585,0.0
5251,20,52.3423,0.0
5276,20,50.7535,0.0
5301,20,49.137,0.0
5326,20,47.3623,0.0
5351,20,45.5866,0.0
5376,20,43.6559,0.0
5401,20,41.6886,0.0
5426,20,39.5448,0.0
5451,20,37.3129,0.0
5476,20,34.8601,0.0
5501,20,32.2448,0.0
5526,20,29.3101,0.0
5551,20,26.0765,0.0
5576,20,22.3311,0.0
5601,27,17.7682,0.0
5626,27,11.8087,100.0
5651,27,0.9345,100.0
5676,27,27.7976,100.0
5701,27,36.2777,0.0
5726,27,42.1654,0.0
5751,27,40.0949,0.0
5776,27,37.8982,0.0
5801,27,35.5149,0.0
5826,27,32.957,0.0
5851,27,30.0857,0.0
5876,27,26.9638,0.0
5901,27,23.3099,0.0
5926,27,19.004,64.2619024220584
5951,27,13.5358,100.0
5976,27,23.58,100.0
6001,34,33.789,59.623302744844
6026,34,40.3377,2.13320107985972
6051,34,42.182,0.0
6076,34,40.1412,0.0
6101,34,37.9377,0.0
6126,34,35.5141,0.0
6151,34,32.953,0.0
6176,34,30.118,17.174809296294
6201,34,26.975,67.7250869378193
6226,34,23.9474,100.0
6251,34,29.7857,100.0
6276,34,37.5576,73.3730272981302
6301,34,43.1501,0.0
6326,34,45.7676,0.0
6351,34,43.9103,0.0
6376,34,41.9286,0.0
6401,49,39.8188,0.0
6426,49,37.5632,100.0
6451,49,35.1589,100.0
6476,49,41.2802,100.0
6501,49,46.1154,100.0
6526,49,50.1221,49.880240950194
6551,49,53.5813,0.0
6576,49,54.0621,0.0
6601,49,52.5313,0.0
6626,49,50.941,0.0
6651,49,49.3122,0.0
6676,49,47.5792,0.0
6701,49,45.811,23.8088510600519
6726,49,43.9178,55.5582822385504
6751,49,42.7149,89.0902740414014
6776,49,44.0237,100.0
6801,29,47.6053,87.3208038476749
6826,29,51.4125,0.0
6851,29,54.0136,0.0
6876,29,52.5399,0.0
6901,29,50.9332,0.0
6926,29,49.3192,0.0
6951,29,47.5732,0.0
6976,29,45.8108,0.0
7001,29,43.8935,0.0
7026,29,41.9016,0.0
7051,29,39.7977,0.0
7076,29,37.563,0.0
7101,29,35.1174,0.0
7126,29,32.5368,0.0
7151,29,29.6161,0.0
7176,29,26.463,0.0
7201,46,22.7522,43.4039402074522
7226,46,18.3483,100.0
7251,46,21.6549,100.0
7276,46,32.8205,100.0
7301,46,39.6256,100.0
7326,46,44.7746,100.0
7351,46,48.9952,19.9115597891761
7376,46,52.6193,0.0
7401,46,51.3504,0.0
7426,46,49.6985,0.0
7451,46,48.0494,0.0
7476,46,46.263,0.0
7501,46,44.3932,0.0
7526,46,42.4521,26.8608470165047
7551,46,40.3644,61.5361543806636
7576,46,39.3246,98.8688898432038
7601,34,41.4435,100.0
7626,34,46.1266,0.0
7651,34,50.1268,0.0
7676,34,48.4711,0.0
7701,34,46.7215,0.0
7726,34,44.8804,0.0
7751,34,42.9587,0.0
7776,34,40.9095,0.0
7801,34,38.7653,0.0
7826,34,36.4165,0.0
7851,34,33.9255,0.0
7876,34,31.1914,0.0
7901,34,28.1839,47.9599195222958
7926,34,24.7778,100.0
7951,34,27.3994,100.0
7976,34,36.0041,100.0
8001,25,41.9622,0.0
8026,25,46.6641,0.0
8051,25,44.8575,0.0
8076,25,42.8906,0.0
8101,25,40.8535,0.0
8126,25,38.6734,0.0
8151,25,36.3637,0.0
8176,25,33.8553,0.0
8201,25,31.1071,0.0
8226,25,28.0738,0.0
8251,25,24.6474,0.0
8276,25,20.6507,4.12117870612136
8301,25,15.6785,75.2594795548264
8326,25,8.5638,100.0
8351,25,24.2756,100.0
8376,25,34.1731,10.5151412944544
8401,38,40.6469,0.0
8426,38,38.4494,0.0
8451,38,36.1165,0.0
8476,38,33.5908,31.4370952193704
8501,38,30.8361,76.4075365906176
8526,38,30.3245,100.0
8551,38,35.4261,100.0
8576,38,41.5089,43.5755787346469
8601,38,46.2711,0.0
8626,38,46.5514,0.0
8651,38,44.7537,0.0
8676,38,42.8031,0.0
8701,38,40.7396,0.0
8726,38,38.579,0.0
8751,38,36.2549,0.0
8776,38,33.7389,28.8777651940462
8801,39,30.9895,73.7977881238467
8826,39,30.0955,100.0
8851,39,34.9663,100.0
8876,39,41.1777,69.3257248432282
8901,39,46.0491,0.0
8926,39,48.0827,0.0
8951,39,46.3394,0.0
8976,39,44.4515,0.0
9001,39,42.5362,0.0
9026,39,40.4619,0.0
9051,39,38.2136,0.0
9076,39,35.8671,11.4164010576
9101,39,33.3383,53.2636692415988
9126,39,30.5787,98.9134440164565
9151,39,32.9136,100.0
9176,39,39.5814,100.0
9201,35,44.7164,0.0
9226,35,48.9747,0.0
9251,35,47.2553,0.0
9276,35,45.4555,0.0
9301,35,43.5202,0.0
9326,35,41.5455,0.0
9351,35,39.4015,0.0
9376,35,37.1144,0.0
9401,35,34.6729,0.0
9426,35,32.0396,3.35349143898516
9451,35,29.0982,50.5738217468213
9476,35,25.7876,100.0
9501,35,28.6193,100.0
9526,35,36.7953,100.0
9551,35,42.5554,0.0
9576,35,47.1166,0.0
9601,40,45.31,0.0
9626,40,43.4169,0.0
9651,40,41.4318,0.0
9676,40,39.333,0.0
9701,40,37.0159,10.0487384128873
9726,40,34.5714,50.5880294594352
9751,40,31.9034,94.5090033209162
9776,40,33.7782,100.0
9801,40,39.7949,100.0
9826,40,44.9085,1.26550562851894
9851,40,49.0964,0.0
9876,40,47.4053,0.0
9901,40,45.5993,0.0
9926,40,43.704,0.0
9951,40,41.686,0.0
9976,40,39.5611,0.0
10001,32,37.3404,5.46332705067674
10026,32,34.8931,0.0
10051,32,32.253,0.0
10076,32,29.3548,0.0
10101,32,26.1068,44.7438740317428
10126,32,22.3218,100.0
10151,32,24.9117,100.0
10176,32,34.5412,100.0
10201,32,40.8632,0.0
10226,32,45.7719,0.0
10251,32,43.9159,0.0
10276,32,41.9357,0.0
10301,32,39.8102,0.0
10326,32,37.5695,0.0
10351,32,35.1787,0.0
10376,32,32.5273,0.0
10401,50,29.655,0.0
10426,50,26.4609,100.0
10451,50,22.7604,100.0
10476,50,33.3605,100.0
10501,50,40.0183,100.0
10526,50,45.0856,100.0
10551,50,49.2555,85.6575691050836
10576,50,52.7854,11.0152728205792
10601,50,55.2341,0.0
10626,50,53.752,0.0
10651,50,52.2329,0.0
10676,50,50.6238,0.0
10701,50,48.9559,0.0
10726,50,47.2505,16.0141642684929
10751,50,45.4376,46.7674433060726
10776,50,43.6433,79.4258399470011
10801,36,44.2155,100.0
10826,36,47.1582,0.0
10851,36,51.0007,0.0
10876,36,49.3594,0.0
10901,36,47.6652,0.0
10926,36,45.8878,0.0
10951,36,43.9808,0.0
10976,36,41.9966,0.0
11001,36,39.9009,0.0
11026,36,37.665,0.0
11051,36,35.2909,0.0
11076,36,32.6712,10.33754531559
11101,36,29.8123,56.8481322824189
11126,36,26.6062,100.0
11151,36,30.229,100.0
11176,36,37.8085,100.0
11201,40,43.3615,0.0
11226,40,47.7815,0.0
11251,40,46.0373,0.0
11276,40,44.1662,0.0
11301,40,42.1586,0.0
11326,40,40.0678,0.0
11351,40,37.8721,0.0
11376,40,35.4985,35.5112026007079
11401,40,32.9007,77.7169226092803
11426,40,32.8618,100.0
11451,40,37.5147,100.0
11476,40,43.0936,41.7679731763276
11501,40,47.5981,0.0
11526,40,47.7268,0.0
11551,40,45.9541,0.0
11576,40,44.0822,0.0
11601,27,42.0671,0.0
11626,27,39.985,0.0
11651,27,37.7575,0.0
11676,27,35.3801,0.0
11701,27,32.7902,0.0
11726,27,29.9324,0.0
11751,27,26.7356,0.0
11776,27,23.1197,1.71839187277611
11801,27,18.7607,66.5936858943986
11826,27,13.1674,100.0
11851,27,23.9105,100.0
11876,27,33.9686,52.3890036441633
11901,27,40.4508,0.0
11926,27,41.7206,0.0
11951,27,39.6296,0.0
11976,27,37.3673,0.0
12001,21,34.9418,0.0
12026,21,32.3002,0.0
12051,21,29.399,0.0
12076,21,26.1335,0.0
12101,21,22.4341,0.0
12126,21,17.9056,0.0
12151,21,11.9609,52.3677339125064
12176,21,1.3488,100.0
12201,21,18.0469,100.0
12226,21,31.1818,49.9767244998373
12251,21,38.4966,0.0
12276,21,39.686,0.0
12301,21,37.4428,0.0
12326,21,35.0212,0.0
12351,21,32.3999,0.0
12376,21,29.5019,0.0
12401,45,26.2617,0.0
12426,45,22.5356,100.0
12451,45,18.0877,100.0
12476,45,31.1858,100.0
12501,45,38.5,100.0
12526,45,43.8998,100.0
12551,45,48.2377,16.9482767236538
12576,45,51.9439,0.0
12601,45,50.4842,0.0
12626,45,48.8409,0.0
12651,45,47.1206,0.0
12676,45,45.3064,0.0
12701,45,43.3843,0.0
12726,45,41.3498,26.1587314773356
12751,45,39.1975,62.0454368347791
12776,45,38.1352,100.0
12801,28,40.3973,100.0
12826,28,45.3843,0.0
12851,28,49.4957,0.0
12876,28,47.8173,0.0
12901,28,46.0449,0.0
12926,28,44.1397,0.0
12951,28,42.1865,0.0
12976,28,40.1114,0.0
13001,28,37.8447,0.0
13026,28,35.4978,0.0
13051,28,32.9026,0.0
13076,28,30.0654,0.0
13101,28,26.9064,0.0
13126,28,23.2844,16.2986733036609
13151,28,18.9865,80.9646367861913
13176,28,14.2443,100.0
13201,28,26.9049,100.0
13226,28,35.6996,16.5339303419676
13251,28,41.7196,0.0
13276,28,39.8557,0.0
13301,28,37.5916,0.0
13326,28,35.1851,0.0
13351,28,32.5874,0.0
13376,28,29.7372,0.0
13401,28,26.5248,0.0
13426,28,22.8427,22.8750729886684
13451,28,18.4598,88.9997767784314
13476,28,16.0834,100.0
13501,28,28.8392,100.0
13526,28,36.9424,0.0
13551,28,42.6779,0.0
13576,28,40.6199,0.0
13601,35,38.4535,0.0
13626,35,36.0985,0.0
13651,35,33.584,0.0
13676,35,30.8184,21.8087971796705
13701,35,27.7598,71.5087667283904
13726,35,25.6689,100.0
13751,35,31.5164,100.0
13776,35,38.6973,58.8800161373195
13801,35,44.0361,0.0
13826,35,45.5064,0.0
13851,35,43.6224,0.0
13876,35,41.6546,0.0
13901,35,39.5279,0.0
13926,35,37.2507,0.0
13951,35,34.8127,0.0
13976,35,32.1799,0.0
14001,47,29.2623,47.0088677368038
14026,47,25.9954,100.0
14051,47,28.2783,100.0
14076,47,36.5371,100.0
14101,47,42.3693,100.0
14126,47,46.9886,79.5505369320344
14151,47,50.8704,0.0
14176,47,53.1186,0.0
14201,47,51.56,0.0
14226,47,49.9358,0.0
14251,47,48.2557,0.0
14276,47,46.4992,0.0
14301,47,44.6443,5.74237069309951
14326,47,42.7052,38.757112736803
14351,47,40.6618,73.5868834253031
