tiempo,referencia,hc,f_pid,hc_dot,y_hat
11,40,27.3692588526649,28.0169176328933,0.36221755615130036,26.792875
16,40,26.3771452531123,27.7056659752323,-0.9921135995525994,26.997644
21,40,26.6825662576604,29.5427932209565,0.3054210045481014,26.593142
26,40,26.1543146137786,27.9369672594341,-0.5282516438818021,26.5144
31,40,25.9068480676468,29.6469747286561,-0.2474665461318004,26.185818
36,40,25.6483291442536,31.9935858909326,-0.25851892339319704,25.935045
41,40,26.4993678232211,32.4225377247035,0.8510386789674982,25.750486
46,40,26.6305443356023,29.1057334863095,0.13117651238119876,26.215187
51,40,26.5120179120221,29.4264533906172,-0.11852642358019949,26.40739
56,40,25.6816284802512,29.3038878914903,-0.8303894317709002,26.470251
61,40,25.413808047745,31.7767378260588,-0.26782043250619836,25.876104
66,40,25.2861288159839,32.4566453742292,-0.12767923176109974,25.517426
71,40,25.2412863396991,32.7134185260672,-0.044842476284799204,25.346275
76,40,24.8325616168001,31.9160754386212,-0.4087247228990023,25.270983
81,40,25.5303547881625,34.6122589147613,0.6977931713624024,24.943323
86,40,24.5832928548515,32.6962042238825,-0.9470619333110015,25.419273
91,40,25.0221115841375,33.7455735189455,0.43881872928600174,24.902975
96,40,25.3644503838665,34.2535067506546,0.3423387997289993,24.965464
101,40,25.2994295761366,32.7911779839479,-0.06502080772990126,25.341677
106,40,25.3100321794605,33.1081065529193,0.010602603323899729,25.314526
111,40,25.471310966728,33.0461697132689,0.1612787872675021,25.33808
116,40,25.8457957432747,32.4346089495871,0.3744847765466979,25.434767
121,40,25.7095672941632,32.091396326367,-0.13622844911149912,25.692455
126,40,26.1522574323312,31.9684032145584,0.4426901381680004,25.731686
131,40,26.5692544051827,31.0164398288803,0.41699697285149995,25.98215
136,40,25.1324329370596,30.7475294220404,-1.4368214681230995,26.363684
141,40,25.0971762562361,34.0921026435984,-0.035256680823501085,25.574654
146,40,25.6282877896996,33.9898271617331,0.5311115334634984,25.220184
151,40,25.1083813882369,32.742637998907,-0.5199064014626984,25.511156
156,40,24.7055313803326,34.6635115365574,-0.4028500079042985,25.280169
161,40,25.0572762444825,35.7044538841272,0.35174486414990014,24.994274
166,40,25.0776268577934,33.3895396505465,0.02035061331089949,25.088993
171,40,25.8178139753002,34.8522242684406,0.7401871175067996,25.071053
176,40,26.0952805923864,32.0662794890631,0.2774666170861977,25.688845
181,40,25.3698220169163,32.097063357414,-0.7254585754700997,25.908745
186,40,26.4234424461324,33.8402996226841,1.0536204292160996,25.604012
191,40,24.4404989199252,32.4879350428423,-1.9829435262071975,26.134876
196,40,25.13317350299,36.1019327083104,0.6926745830648002,25.104574
201,40,25.5677818928611,35.1337860729519,0.43460838987109796,25.086014
206,40,25.2864513217102,34.4015863221901,-0.28133057115089954,25.50604
211,40,25.9099674524914,34.4917643564167,0.6235161307812014,25.45177
216,40,26.795817917838,32.175761935531,0.8858504653466,25.77746
221,40,25.4227838935328,32.0774155759546,-1.373034024305202,26.408268
226,40,25.5949346342996,34.8314290207979,0.1721507407668028,25.871624
231,40,24.7898831347463,33.9345163881747,-0.8050514995533007,25.664581
236,40,24.8526011628144,35.6239285448717,0.06271802806809745,25.1249
241,40,26.5824143743375,36.9841454515769,1.7298132115231013,24.994673
246,40,25.4992480106901,31.8542721078688,-1.0831663636474005,26.166285
251,40,25.4342268292763,34.6080458588875,-0.06502118141379754,25.717836
256,40,26.1502483481882,35.9003724158855,0.7160215189118979,25.576788
261,40,25.5788620406481,33.317859600139,-0.5713863075400987,26.060665
266,40,26.6075954274706,34.7279035224388,1.0287333868224984,25.751148
271,40,25.403019743604,33.0799258312656,-1.2045756838666009,26.341835
276,40,26.4844013178987,34.3119491654364,1.0813815742947028,25.794947
281,40,25.9496940932374,32.2950341596657,-0.5347072246613003,26.18713
286,40,25.4501885265591,34.0717581767008,-0.4995055666783017,26.060715
291,40,25.8431372499034,34.9568622437465,0.39294872334430053,25.704395
296,40,26.3157969385138,34.7006620724182,0.4726596886103991,25.823614
301,40,25.8152253772467,33.4418912404437,-0.5005715612670976,26.222343
306,40,25.0030246071266,33.9635118090153,-0.8122007701201,25.982689
311,40,25.777498624815,37.0114115318745,0.774474017688398,25.360737
316,40,25.5801691625154,35.3841984906542,-0.19732946229959936,25.710526
321,40,26.0161092512802,34.8664343491395,0.4359400887647986,25.718117
326,40,25.9131626590355,34.3172169891364,-0.10294659224469882,25.944239
331,40,26.3363699444052,34.9189345166896,0.4232072853696991,26.00217
336,40,25.9597097418181,34.5659851525139,-0.3766602025871002,26.27841
341,40,26.3608523933659,35.4529077984286,0.4011426515478007,26.150578
346,40,26.1332811856251,34.1389353552986,-0.2275712077407981,26.339563
351,40,26.9182603075116,34.8504071864991,0.7849791218864972,26.233086
356,40,26.9941665676497,32.5612290882357,0.07590626013810109,26.71401
361,40,26.3780774671646,32.3813404912639,-0.6160891004850981,26.887121
366,40,26.5895862132411,33.2989482962446,0.21150874607649683,26.570276
371,40,26.2721640069801,33.7579588789229,-0.31742220626099993,26.549002
376,40,26.0477325645266,34.3370118642013,-0.224431442453497,26.408688
381,40,25.3643657883867,35.9244317930503,-0.683366776139902,26.183638
386,40,25.8688635462009,36.8077928921735,0.5044977578141996,25.772049
391,40,26.003199479059,35.2842493284501,0.1343359328581002,25.865658
396,40,27.1770669967914,35.6541045586167,1.1738675177324005,26.02036
401,35,27.3187113355635,23.1420724378833,0.1416443387720996,26.872034
406,35,26.2160644048058,22.4188119062942,-1.1026469307577003,26.760609
411,35,26.0457112594642,23.9532726118925,-0.1703531453416005,26.213697
416,35,25.7396230180622,24.9116388994124,-0.30608824140199786,25.872692
421,35,25.322825045388,25.6633484476292,-0.4167979726741997,25.664448
426,35,25.5082662144203,26.1377087716052,0.18544116903229835,25.322227
431,35,24.4948072851144,26.1944134098706,-1.013458929305898,25.313055
436,35,25.1081156150838,27.1491814341823,0.6133083299693993,24.707552
441,35,24.5197703689767,27.4619544711595,-0.5883452461070995,24.794813
446,35,24.252998159798,28.7067350883747,-0.2667722091787006,24.611187
451,35,24.3845778423282,28.8338606752668,0.13157968253019803,24.27966
456,35,24.1890658377815,28.428089299229,-0.1955120045466998,24.270216
461,35,24.0042023397854,29.6738628494124,-0.1848634979960977,24.166014
466,35,23.4851515847267,29.8850259332622,-0.5190507550587,24.039173
471,35,23.1781511446342,30.433089767356,-0.3070004400925015,23.623024
476,35,23.3562681231478,32.0601874183394,0.1781169785136001,23.275787
481,35,22.3678544459918,30.7365052239383,-0.9884136771560001,23.382742
486,35,23.7323083963202,32.5927146183272,1.3644539503284001,22.701883
491,35,23.7117328483505,30.6802943554449,-0.02057554796969896,23.370691
496,35,23.0215660095217,29.8428679685004,-0.6901668388288016,23.668594
501,35,23.6514543708884,31.7989159598891,0.6298883613666995,23.202602
506,35,23.5472504706758,30.4571481556633,-0.10420390021259962,23.504765
511,35,22.9934392161601,31.2555564318694,-0.5538112545157006,23.53926
516,35,23.3323018756697,32.7651073356729,0.33886265950960137,23.22558
521,35,22.6192759267767,32.9436200041418,-0.713025948892998,23.330976
526,35,23.6608622366265,33.5809812874851,1.041586309849798,22.95744
531,35,23.2855049327841,31.3348377682702,-0.3753573038423994,23.41455
536,35,22.0955237002594,31.8466030574646,-1.1899812325247012,23.384485
541,35,22.7278789148728,34.773133731161,0.6323552146134013,22.581913
546,35,23.2801487627864,32.7448916870265,0.5522698479135997,22.65769
551,35,23.1804854131891,31.9213048310532,-0.09966334959730005,23.118519
556,35,24.1512214075507,32.6051358191609,0.9707359943616005,23.24916
561,35,22.8006041335057,31.1904416447393,-1.3506172740449998,23.901464
566,35,22.9543546278839,32.9252406702653,0.1537504943782011,23.260696
571,35,23.1668550102114,34.0334919242983,0.21250038232749802,23.02006
576,35,23.7742602705776,32.4606963247785,0.6074052603661997,23.2164
581,35,23.0154410292961,31.7181229882716,-0.7588192412815005,23.596125
586,35,24.3739062942096,34.0298680671825,1.3584652649135016,23.30555
