tiempo,referencia,hc,f_pid
1,40,-0.0048,0.0
26,40,39.99,100.0
51,40,37.7935,0.0940821250000451
76,40,43.2844,39.7178801260206
101,40,41.2799,0.0
126,40,41.4045,0.0
151,40,39.2801,0.0
176,40,36.9904,12.9575703616449
201,40,34.5512,53.6691022427915
226,40,31.8599,97.4149081677146
251,40,34.0995,100.0
276,40,40.3368,100.0
301,40,45.3192,0.0
326,40,49.4345,0.0
351,40,47.7796,0.0
376,40,45.9885,0.0
401,39,44.1078,0.0
426,39,42.1222,0.0
451,39,40.0078,0.0
476,39,37.7687,0.0
501,39,35.4237,21.7814260493309
526,39,32.8307,64.1266116017522
551,39,30.9698,100.0
576,39,34.5653,100.0
601,39,40.8772,79.1096032034783
626,39,45.8039,0.0
651,39,48.5105,0.0
676,39,46.7674,0.0
701,39,44.954,0.0
726,39,43.0135,0.0
751,39,40.9823,0.0
776,39,38.8095,0.0
801,27,36.5115,3.34255606061116
826,27,33.9768,0.0
851,27,31.271,0.0
876,27,28.2725,0.0
901,27,24.85,0.0
926,27,20.8758,38.4431592885337
951,27,15.9561,100.0
976,27,18.7576,100.0
1001,27,31.4698,100.0
1026,27,38.6998,0.0
1051,27,44.0702,0.0
1076,27,42.0639,0.0
1101,27,39.9926,0.0
1126,27,37.7774,0.0
1151,27,35.3702,0.0
1176,27,32.7463,0.0
1201,24,29.9183,0.0
1226,24,26.7451,0.0
1251,24,23.1401,0.0
1276,24,18.7312,15.5558162564202
1301,24,13.1637,93.9222712103489
1326,24,5.3764,100.0
1351,24,27.0744,100.0
1376,24,35.8312,0.0
1401,24,41.8316,0.0
1426,24,39.7798,0.0
1451,24,37.5151,0.0
1476,24,35.1039,0.0
1501,24,32.4765,0.0
1526,24,29.598,0.0
1551,24,26.403,0.0
1576,24,22.6445,0.0
1601,47,18.2382,23.5317711083767
1626,47,12.4347,100.0
1651,47,10.3982,100.0
1676,47,28.851,100.0
1701,47,36.9291,100.0
1726,47,42.6767,100.0
1751,47,47.2317,77.2777479978501
1776,47,51.0555,0.0
1801,47,53.1976,0.0
1826,47,51.6317,0.0
1851,47,50.034,0.0
1876,47,48.3267,0.0
1901,47,46.5503,0.0
1926,47,44.7416,8.00892200104389
1951,47,42.7949,40.1684078538344
1976,47,40.7136,75.1846531718039
2001,38,40.9406,100.0
2026,38,43.9167,0.0
2051,38,48.2766,0.0
2076,38,46.5266,0.0
2101,38,44.7104,0.0
2126,38,42.7236,0.0
2151,38,40.6957,0.0
2176,38,38.5056,0.0
2201,38,36.1453,0.0
2226,38,33.6369,32.6844201780405
2251,38,30.8871,77.7960742020847
2276,38,30.555,100.0
2301,38,35.7856,100.0
2326,38,41.7718,39.8123342650413
2351,38,46.4728,0.0
2376,38,46.5361,0.0
2401,23,44.683,0.0
2426,23,42.7107,0.0
2451,23,40.662,0.0
2476,23,38.4956,0.0
2501,23,36.1661,0.0
2526,23,33.6238,0.0
2551,23,30.8971,0.0
2576,23,27.7842,0.0
2601,23,24.3434,0.0
2626,23,20.2668,0.0
2651,23,15.1508,48.4486017403678
2676,23,7.7563,100.0
2701,23,17.8453,100.0
2726,23,31.1033,91.8896701959135
2751,23,38.4378,0.0
2776,23,43.1684,0.0
2801,40,41.2063,0.0
2826,40,39.0235,0.0
2851,40,36.7731,17.0329268159464
2876,40,34.257,57.5311599937207
2901,40,31.9056,100.0
2926,40,34.575,100.0
2951,40,40.8895,96.2862547215668
2976,40,45.7812,0.0
3001,40,49.5881,0.0
3026,40,47.9485,0.0
3051,40,46.161,0.0
3076,40,44.2847,0.0
3101,40,42.3064,0.0
3126,40,40.2363,0.0
3151,40,38.0233,0.0
3176,40,35.6529,34.7874056856338
3201,23,33.1019,77.2797159265431
3226,23,32.9273,0.0
3251,23,37.5398,0.0
3276,23,35.1423,0.0
3301,23,32.5168,0.0
3326,23,29.6676,0.0
3351,23,26.4503,0.0
3376,23,22.74,0.0
3401,23,18.3216,3.85377693922424
3426,23,12.566,83.2569684557751
3451,23,2.7752,100.0
3476,23,25.0491,100.0
