tiempo,referencia,hc,f_pid
1,40,-0.0059,0.0
26,40,40.0004,100.0
51,40,37.7832,0.0940821250000451
76,40,43.3011,39.7178801260206
101,40,41.2826,0.0
126,40,41.3907,0.0
151,40,39.2962,0.0
176,40,36.9877,12.9575703616449
201,40,34.5721,53.6691022427915
226,40,31.8728,97.4149081677146
251,40,34.0815,100.0
276,40,40.32,100.0
301,40,45.3237,0.0
326,40,49.4242,0.0
351,40,47.7711,0.0
376,40,45.9813,0.0
401,39,44.1226,0.0
426,39,42.0877,0.0
451,39,40.0297,0.0
476,39,37.7937,0.0
501,39,35.4196,21.7814260493309
526,39,32.8408,64.1266116017522
551,39,30.9567,100.0
576,39,34.5867,100.0
601,39,40.8993,79.1096032034783
626,39,45.7784,0.0
651,39,48.5184,0.0
676,39,46.7806,0.0
701,39,44.9771,0.0
726,39,43.0038,0.0
751,39,40.9688,0.0
776,39,38.8125,0.0
801,27,36.4946,3.34255606061116
826,27,33.994,0.0
851,27,31.2659,0.0
876,27,28.2614,0.0
901,27,24.8329,0.0
926,27,20.8792,38.4431592885337
951,27,15.947,100.0
976,27,18.7811,100.0
1001,27,31.4894,100.0
1026,27,38.7035,0.0
1051,27,44.0393,0.0
1076,27,42.0815,0.0
1101,27,39.9683,0.0
1126,27,37.7531,0.0
1151,27,35.3692,0.0
1176,27,32.7622,0.0
1201,24,29.9326,0.0
1226,24,26.7389,0.0
1251,24,23.1093,0.0
1276,24,18.7378,15.5558162564202
1301,24,13.1512,93.9222712103489
1326,24,5.393,100.0
1351,24,27.0961,100.0
1376,24,35.8459,0.0
1401,24,41.8483,0.0
1426,24,39.791,0.0
1451,24,37.5052,0.0
1476,24,35.1156,0.0
1501,24,32.4663,0.0
1526,24,29.6149,0.0
1551,24,26.3783,0.0
1576,24,22.6608,0.0
1601,47,18.2522,23.5317711083767
1626,47,12.4314,100.0
1651,47,10.3804,100.0
1676,47,28.8373,100.0
1701,47,36.9437,100.0
1726,47,42.6805,100.0
1751,47,47.2258,77.2777479978501
1776,47,51.0674,0.0
1801,47,53.2002,0.0
1826,47,51.6578,0.0
1851,47,50.0277,0.0
1876,47,48.3439,0.0
1901,47,46.5387,0.0
1926,47,44.7555,8.00892200104389
1951,47,42.7864,40.1684078538344
1976,47,40.7237,75.1846531718039
2001,38,40.9175,100.0
2026,38,43.9353,0.0
2051,38,48.2892,0.0
2076,38,46.5276,0.0
2101,38,44.7102,0.0
2126,38,42.722,0.0
2151,38,40.6944,0.0
2176,38,38.4894,0.0
2201,38,36.1695,0.0
2226,38,33.638,32.6844201780405
2251,38,30.8856,77.7960742020847
2276,38,30.5509,100.0
2301,38,35.7864,100.0
2326,38,41.7331,39.8123342650413
2351,38,46.4886,0.0
2376,38,46.5031,0.0
2401,23,44.6803,0.0
2426,23,42.7196,0.0
2451,23,40.6745,0.0
2476,23,38.4942,0.0
2501,23,36.1482,0.0
2526,23,33.6239,0.0
2551,23,30.8845,0.0
2576,23,27.7909,0.0
2601,23,24.3289,0.0
2626,23,20.2667,0.0
2651,23,15.157,48.4486017403678
2676,23,7.7415,100.0
2701,23,17.8442,100.0
2726,23,31.107,91.8896701959135
2751,23,38.4486,0.0
2776,23,43.1671,0.0
2801,40,41.2083,0.0
2826,40,39.0281,0.0
