tiempo,referencia,hc,f_pid
1,40,0.0077,0.0
26,40,40.0086,100.0
51,40,37.775,0.0940821250000451
76,40,43.2851,39.7178801260206
101,40,41.3102,0.0
126,40,41.3983,0.0
151,40,39.2927,0.0
176,40,37.0066,12.9575703616449
201,40,34.5753,53.6691022427915
226,40,31.8936,97.4149081677146
251,40,34.0966,100.0
276,40,40.2984,100.0
301,40,45.298,0.0
326,40,49.4332,0.0
351,40,47.7751,0.0
376,40,45.9687,0.0
401,39,44.087,0.0
426,39,42.1082,0.0
451,39,40.016,0.0
476,39,37.7891,0.0
501,39,35.4189,21.7814260493309
526,39,32.8351,64.1266116017522
551,39,30.9872,100.0
576,39,34.5826,100.0
601,39,40.8883,79.1096032034783
626,39,45.7866,0.0
651,39,48.5165,0.0
676,39,46.7565,0.0
701,39,44.9531,0.0
726,39,43.0158,0.0
751,39,40.9731,0.0
776,39,38.8177,0.0
801,27,36.4933,3.34255606061116
826,27,33.9829,0.0
851,27,31.2823,0.0
876,27,28.2798,0.0
901,27,24.843,0.0
926,27,20.8964,38.4431592885337
951,27,15.9576,100.0
976,27,18.778,100.0
1001,27,31.4656,100.0
1026,27,38.7029,0.0
1051,27,44.0504,0.0
1076,27,42.078,0.0
1101,27,39.9776,0.0
1126,27,37.7565,0.0
1151,27,35.3617,0.0
1176,27,32.7288,0.0
1201,24,29.9399,0.0
1226,24,26.7496,0.0
1251,24,23.1061,0.0
1276,24,18.7384,15.5558162564202
1301,24,13.1338,93.9222712103489
1326,24,5.3548,100.0
1351,24,27.0697,100.0
1376,24,35.8373,0.0
1401,24,41.8326,0.0
1426,24,39.7753,0.0
1451,24,37.5199,0.0
1476,24,35.113,0.0
1501,24,32.4782,0.0
1526,24,29.6151,0.0
1551,24,26.4108,0.0
1576,24,22.657,0.0
1601,47,18.2287,23.5317711083767
1626,47,12.4403,100.0
1651,47,10.3943,100.0
1676,47,28.869,100.0
1701,47,36.9353,100.0
1726,47,42.6657,100.0
1751,47,47.2403,77.2777479978501
1776,47,51.0544,0.0
1801,47,53.2151,0.0
1826,47,51.6503,0.0
1851,47,50.0306,0.0
1876,47,48.3249,0.0
1901,47,46.5476,0.0
1926,47,44.7287,8.00892200104389
1951,47,42.7808,40.1684078538344
1976,47,40.7375,75.1846531718039
2001,38,40.9202,100.0
2026,38,43.9193,0.0
2051,38,48.2644,0.0
2076,38,46.5249,0.0
2101,38,44.7129,0.0
2126,38,42.741,0.0
2151,38,40.6955,0.0
2176,38,38.4944,0.0
2201,38,36.1517,0.0
2226,38,33.6533,32.6844201780405
2251,38,30.8977,77.7960742020847
2276,38,30.5302,100.0
2301,38,35.7762,100.0
2326,38,41.7361,39.8123342650413
2351,38,46.4863,0.0
2376,38,46.5368,0.0
