tiempo,referencia,hc,f_pid
1,40,0.0191,0.0
26,40,39.9992,100.0
51,40,37.7915,0.0940821250000451
76,40,43.2938,39.7178801260206
101,40,41.2773,0.0
126,40,41.3973,0.0
151,40,39.2606,0.0
176,40,37.0045,12.9575703616449
201,40,34.5643,53.6691022427915
226,40,31.8791,97.4149081677146
251,40,34.0839,100.0
276,40,40.3074,100.0
301,40,45.329,0.0
326,40,49.4248,0.0
351,40,47.7622,0.0
376,40,45.9739,0.0
401,39,44.1129,0.0
426,39,42.1121,0.0
451,39,40.0179,0.0
476,39,37.792,0.0
501,39,35.4177,21.7814260493309
526,39,32.8305,64.1266116017522
551,39,30.9703,100.0
576,39,34.5807,100.0
601,39,40.897,79.1096032034783
626,39,45.8089,0.0
651,39,48.5146,0.0
676,39,46.7639,0.0
701,39,44.9561,0.0
726,39,43.0092,0.0
751,39,40.9734,0.0
776,39,38.8108,0.0
801,27,36.489,3.34255606061116
826,27,33.9825,0.0
851,27,31.2888,0.0
876,27,28.2617,0.0
901,27,24.8482,0.0
926,27,20.8791,38.4431592885337
951,27,15.9551,100.0
976,27,18.7659,100.0
1001,27,31.4667,100.0
1026,27,38.6963,0.0
1051,27,44.0396,0.0
1076,27,42.0861,0.0
1101,27,39.9665,0.0
1126,27,37.7541,0.0
1151,27,35.3842,0.0
1176,27,32.7492,0.0
1201,24,29.9356,0.0
1226,24,26.7428,0.0
1251,24,23.123,0.0
1276,24,18.7458,15.5558162564202
1301,24,13.1555,93.9222712103489
1326,24,5.3615,100.0
1351,24,27.0865,100.0
1376,24,35.8334,0.0
1401,24,41.8395,0.0
1426,24,39.7693,0.0
1451,24,37.5144,0.0
1476,24,35.1015,0.0
1501,24,32.4798,0.0
1526,24,29.6271,0.0
1551,24,26.3895,0.0
1576,24,22.6743,0.0
1601,47,18.2337,23.5317711083767
1626,47,12.4547,100.0
1651,47,10.3772,100.0
1676,47,28.8181,100.0
1701,47,36.9211,100.0
1726,47,42.6917,100.0
1751,47,47.2188,77.2777479978501
1776,47,51.0522,0.0
1801,47,53.1965,0.0
1826,47,51.6463,0.0
1851,47,50.0195,0.0
1876,47,48.3188,0.0
1901,47,46.5668,0.0
1926,47,44.7374,8.00892200104389
1951,47,42.8036,40.1684078538344
1976,47,40.7229,75.1846531718039
2001,38,40.9339,100.0
2026,38,43.9274,0.0
2051,38,48.2858,0.0
2076,38,46.5345,0.0
2101,38,44.7325,0.0
2126,38,42.7533,0.0
2151,38,40.6716,0.0
2176,38,38.5209,0.0
2201,38,36.1725,0.0
2226,38,33.6441,32.6844201780405
2251,38,30.8797,77.7960742020847
2276,38,30.5363,100.0
2301,38,35.7701,100.0
2326,38,41.749,39.8123342650413
2351,38,46.4854,0.0
2376,38,46.5114,0.0
2401,23,44.6738,0.0
2426,23,42.7342,0.0
2451,23,40.6847,0.0
2476,23,38.4856,0.0
2501,23,36.1458,0.0
2526,23,33.6272,0.0
2551,23,30.8723,0.0
