tiempo,referencia,hc,f_pid
1,40,0.0056,0.0
26,40,39.9902,100.0
51,40,37.7805,0.0940821250000451
76,40,43.2969,39.7178801260206
101,40,41.2871,0.0
126,40,41.3832,0.0
151,40,39.2759,0.0
176,40,37.0051,12.9575703616449
201,40,34.5437,53.6691022427915
226,40,31.8721,97.4149081677146
251,40,34.1038,100.0
276,40,40.3049,100.0
301,40,45.2893,0.0
326,40,49.4285,0.0
351,40,47.7626,0.0
376,40,45.9815,0.0
401,39,44.0958,0.0
426,39,42.1079,0.0
451,39,40.0305,0.0
476,39,37.7874,0.0
501,39,35.4225,21.7814260493309
526,39,32.8294,64.1266116017522
551,39,30.9872,100.0
576,39,34.5771,100.0
601,39,40.8993,79.1096032034783
626,39,45.7841,0.0
651,39,48.5199,0.0
676,39,46.7606,0.0
701,39,44.9579,0.0
726,39,43.0047,0.0
751,39,40.97,0.0
776,39,38.8114,0.0
801,27,36.4984,3.34255606061116
826,27,33.976,0.0
851,27,31.2734,0.0
876,27,28.2625,0.0
901,27,24.8336,0.0
926,27,20.8758,38.4431592885337
951,27,15.9583,100.0
976,27,18.7879,100.0
1001,27,31.4922,100.0
1026,27,38.6862,0.0
1051,27,44.0281,0.0
1076,27,42.076,0.0
1101,27,39.9955,0.0
1126,27,37.7478,0.0
1151,27,35.375,0.0
1176,27,32.7585,0.0
1201,24,29.9393,0.0
1226,24,26.7425,0.0
1251,24,23.1304,0.0
1276,24,18.7263,15.5558162564202
1301,24,13.1246,93.9222712103489
1326,24,5.3577,100.0
1351,24,27.0818,100.0
1376,24,35.8291,0.0
1401,24,41.8322,0.0
1426,24,39.769,0.0
1451,24,37.5096,0.0
1476,24,35.0965,0.0
1501,24,32.4741,0.0
1526,24,29.5902,0.0
1551,24,26.3862,0.0
1576,24,22.6652,0.0
1601,47,18.2466,23.5317711083767
1626,47,12.451,100.0
1651,47,10.4062,100.0
1676,47,28.8406,100.0
1701,47,36.9311,100.0
1726,47,42.6644,100.0
1751,47,47.2118,77.2777479978501
1776,47,51.0622,0.0
1801,47,53.1784,0.0
1826,47,51.641,0.0
1851,47,50.0231,0.0
1876,47,48.3182,0.0
1901,47,46.5428,0.0
1926,47,44.754,8.00892200104389
1951,47,42.775,40.1684078538344
1976,47,40.7136,75.1846531718039
2001,38,40.9059,100.0
2026,38,43.924,0.0
2051,38,48.2575,0.0
2076,38,46.524,0.0
2101,38,44.7135,0.0
2126,38,42.7342,0.0
2151,38,40.6869,0.0
2176,38,38.4935,0.0
2201,38,36.1764,0.0
2226,38,33.6636,32.6844201780405
2251,38,30.8997,77.7960742020847
2276,38,30.5397,100.0
2301,38,35.7581,100.0
2326,38,41.7704,39.8123342650413
2351,38,46.4979,0.0
2376,38,46.5214,0.0
2401,23,44.6785,0.0
2426,23,42.7284,0.0
2451,23,40.6628,0.0
2476,23,38.4771,0.0
2501,23,36.1634,0.0
2526,23,33.6365,0.0
2551,23,30.8775,0.0
2576,23,27.7801,0.0
2601,23,24.3146,0.0
2626,23,20.2592,0.0
2651,23,15.1771,48.4486017403678
2676,23,7.7604,100.0
2701,23,17.8291,100.0
2726,23,31.1017,91.8896701959135
2751,23,38.4306,0.0
2776,23,43.1895,0.0
2801,40,41.2105,0.0
2826,40,39.0159,0.0
2851,40,36.7553,17.0329268159464
2876,40,34.2714,57.5311599937207
2901,40,31.9081,100.0
2926,40,34.5886,100.0
2951,40,40.8812,96.2862547215668
2976,40,45.7847,0.0
3001,40,49.599,0.0
3026,40,47.9359,0.0
3051,40,46.1342,0.0
3076,40,44.2824,0.0
3101,40,42.332,0.0
3126,40,40.2272,0.0
3151,40,38.0342,0.0
3176,40,35.6465,34.7874056856338
3201,23,33.0977,77.2797159265431
3226,23,32.9213,0.0
3251,23,37.5487,0.0
3276,23,35.1358,0.0
3301,23,32.5274,0.0
3326,23,29.6808,0.0
3351,23,26.4401,0.0
3376,23,22.7527,0.0
3401,23,18.295,3.85377693922424
3426,23,12.5629,83.2569684557751
3451,23,2.7807,100.0
3476,23,25.0536,100.0
3501,23,34.6215,0.0
3526,23,40.9279,0.0
3551,23,38.7938,0.0
3576,23,36.5095,0.0
3601,37,33.9978,0.0
3626,37,31.2581,53.0735426885427
3651,37,28.2718,100.0
3676,37,30.9723,100.0
3701,37,38.3432,100.0
3726,37,43.7846,0.0
3751,37,48.1371,0.0
3776,37,46.3895,0.0
3801,37,44.5442,0.0
3826,37,42.5865,0.0
3851,37,40.5269,0.0
3876,37,38.3138,0.0
3901,37,35.9711,0.0
3926,37,33.4238,17.9451077276736
3951,37,30.647,63.2577973281755
3976,37,28.1398,100.0
4001,33,32.2373,100.0
4026,33,39.1941,13.0227233621833
4051,33,44.4417,0.0
4076,33,42.5001,0.0
4101,33,40.4351,0.0
4126,33,38.2323,0.0
4151,33,35.8683,0.0
4176,33,33.307,0.0
4201,33,30.5393,0.0
4226,33,27.4431,43.2876393824209
4251,33,23.904,98.6071158784262
4276,33,25.9276,100.0
4301,33,34.9317,100.0
4326,33,41.1503,0.0
4351,33,45.999,0.0
4376,33,44.159,0.0
4401,29,42.1684,0.0
4426,29,40.127,0.0
4451,29,37.8547,0.0
4476,29,35.5117,0.0
4501,29,32.9022,0.0
4526,29,30.0476,0.0
4551,29,26.8957,0.0
4576,29,23.2885,36.3482016753774
4601,29,18.9967,100.0
4626,29,20.474,100.0
4651,29,32.2289,100.0
4676,29,39.2366,0.0
4701,29,44.4379,0.0
4726,29,42.5231,0.0
4751,29,40.4601,0.0
4776,29,38.2584,0.0
4801,46,35.9114,0.0
4826,46,33.3291,100.0
4851,46,30.5653,100.0
4876,46,38.0207,100.0
4901,46,43.5124,100.0
4926,46,47.9309,43.5378026057613
4951,46,51.6845,0.0
4976,46,51.8401,0.0
5001,46,50.224,0.0
5026,46,48.5662,0.0
5051,46,46.8056,0.0
5076,46,44.9664,0.0
5101,46,43.0504,17.5524810931989
5126,46,41.0196,51.997415935407
5151,46,39.1339,88.0166183759058
5176,46,40.4282,100.0
5201,20,44.5071,98.7791245152849
5226,20,48.7664,0.0
5251,20,52.3343,0.0
5276,20,50.7482,0.0
5301,20,49.1294,0.0
5326,20,47.3639,0.0
5351,20,45.5841,0.0
5376,20,43.6647,0.0
5401,20,41.6697,0.0
5426,20,39.5485,0.0
5451,20,37.2883,0.0
5476,20,34.8642,0.0
5501,20,32.2434,0.0
5526,20,29.3332,0.0
5551,20,26.0768,0.0
5576,20,22.3372,0.0
5601,27,17.7709,0.0
5626,27,11.8022,100.0
5651,27,0.9229,100.0
5676,27,27.8019,100.0
5701,27,36.2869,0.0
5726,27,42.1428,0.0
5751,27,40.127,0.0
5776,27,37.889,0.0
5801,27,35.5289,0.0
5826,27,32.9409,0.0
5851,27,30.0839,0.0
5876,27,26.9343,0.0
5901,27,23.3247,0.0
5926,27,19.014,64.2619024220584
5951,27,13.5404,100.0
5976,27,23.5897,100.0
6001,34,33.7966,59.623302744844
6026,34,40.3282,2.13320107985972
6051,34,42.2144,0.0
6076,34,40.1521,0.0
6101,34,37.9166,0.0
6126,34,35.5057,0.0
6151,34,32.9248,0.0
6176,34,30.1133,17.174809296294
6201,34,26.9624,67.7250869378193
6226,34,23.9322,100.0
6251,34,29.8175,100.0
6276,34,37.5368,73.3730272981302
6301,34,43.1221,0.0
6326,34,45.7548,0.0
6351,34,43.9043,0.0
6376,34,41.927,0.0
6401,49,39.8018,0.0
6426,49,37.5671,100.0
6451,49,35.1402,100.0
6476,49,41.3025,100.0
6501,49,46.1271,100.0
6526,49,50.1318,49.880240950194
6551,49,53.5717,0.0
6576,49,54.0472,0.0
6601,49,52.533,0.0
6626,49,50.9484,0.0
6651,49,49.312,0.0
6676,49,47.554,0.0
6701,49,45.7985,23.8088510600519
6726,49,43.9316,55.5582822385504
6751,49,42.7202,89.0902740414014
6776,49,44.0299,100.0
6801,29,47.5895,87.3208038476749
