tiempo,referencia,hc,f_pid
1,40,-0.0106,0.0
26,40,40.0047,100.0
51,40,37.7942,0.0940821250000451
76,40,43.2993,39.7178801260206
101,40,41.2991,0.0
126,40,41.3797,0.0
151,40,39.2718,0.0
176,40,37.0049,12.9575703616449
201,40,34.5385,53.6691022427915
226,40,31.8955,97.4149081677146
251,40,34.1048,100.0
276,40,40.302,100.0
301,40,45.3097,0.0
326,40,49.4321,0.0
351,40,47.779,0.0
376,40,45.9994,0.0
401,39,44.105,0.0
426,39,42.1238,0.0
451,39,40.033,0.0
476,39,37.7873,0.0
501,39,35.4072,21.7814260493309
526,39,32.8193,64.1266116017522
551,39,30.9822,100.0
576,39,34.587,100.0
601,39,40.8912,79.1096032034783
626,39,45.7925,0.0
651,39,48.5167,0.0
676,39,46.757,0.0
701,39,44.9529,0.0
726,39,43.0059,0.0
751,39,40.965,0.0
776,39,38.8037,0.0
801,27,36.5014,3.34255606061116
826,27,33.9948,0.0
851,27,31.2722,0.0
876,27,28.261,0.0
901,27,24.8442,0.0
926,27,20.8724,38.4431592885337
951,27,15.9503,100.0
976,27,18.7704,100.0
1001,27,31.4844,100.0
1026,27,38.6855,0.0
1051,27,44.0469,0.0
1076,27,42.0767,0.0
1101,27,39.978,0.0
1126,27,37.7465,0.0
1151,27,35.3667,0.0
1176,27,32.7545,0.0
1201,24,29.9188,0.0
1226,24,26.7313,0.0
1251,24,23.1218,0.0
1276,24,18.7338,15.5558162564202
1301,24,13.1404,93.9222712103489
1326,24,5.3676,100.0
1351,24,27.0925,100.0
1376,24,35.8427,0.0
1401,24,41.854,0.0
1426,24,39.775,0.0
1451,24,37.5037,0.0
1476,24,35.1177,0.0
1501,24,32.4567,0.0
1526,24,29.5948,0.0
1551,24,26.3901,0.0
1576,24,22.6634,0.0
1601,47,18.2327,23.5317711083767
1626,47,12.4409,100.0
1651,47,10.3936,100.0
1676,47,28.8334,100.0
1701,47,36.9215,100.0
1726,47,42.6674,100.0
1751,47,47.2056,77.2777479978501
1776,47,51.0783,0.0
1801,47,53.1927,0.0
1826,47,51.6594,0.0
1851,47,50.0062,0.0
1876,47,48.3266,0.0
1901,47,46.544,0.0
1926,47,44.7469,8.00892200104389
1951,47,42.7848,40.1684078538344
1976,47,40.7158,75.1846531718039
2001,38,40.9184,100.0
2026,38,43.9275,0.0
2051,38,48.2823,0.0
2076,38,46.5364,0.0
2101,38,44.7249,0.0
2126,38,42.7416,0.0
2151,38,40.6773,0.0
2176,38,38.4991,0.0
2201,38,36.1557,0.0
2226,38,33.6427,32.6844201780405
2251,38,30.9037,77.7960742020847
2276,38,30.5282,100.0
2301,38,35.7574,100.0
2326,38,41.7543,39.8123342650413
2351,38,46.4988,0.0
2376,38,46.5077,0.0
2401,23,44.6716,0.0
2426,23,42.7078,0.0
2451,23,40.6739,0.0
2476,23,38.4824,0.0
2501,23,36.1616,0.0
2526,23,33.614,0.0
2551,23,30.8796,0.0
2576,23,27.8079,0.0
2601,23,24.3369,0.0
2626,23,20.2753,0.0
2651,23,15.1774,48.4486017403678
2676,23,7.7352,100.0
2701,23,17.8367,100.0
2726,23,31.1064,91.8896701959135
2751,23,38.4605,0.0
2776,23,43.1774,0.0
2801,40,41.2133,0.0
2826,40,39.0241,0.0
2851,40,36.7555,17.0329268159464
2876,40,34.2477,57.5311599937207
2901,40,31.9116,100.0
2926,40,34.589,100.0
2951,40,40.8897,96.2862547215668
2976,40,45.7763,0.0
3001,40,49.5995,0.0
3026,40,47.9213,0.0
3051,40,46.1433,0.0
3076,40,44.2872,0.0
3101,40,42.3171,0.0
3126,40,40.232,0.0
3151,40,38.027,0.0
3176,40,35.6401,34.7874056856338
3201,23,33.104,77.2797159265431
3226,23,32.9391,0.0
3251,23,37.5345,0.0
3276,23,35.1316,0.0
3301,23,32.5321,0.0
3326,23,29.683,0.0
3351,23,26.442,0.0
3376,23,22.7428,0.0
3401,23,18.3084,3.85377693922424
3426,23,12.5659,83.2569684557751
3451,23,2.7704,100.0
3476,23,25.0597,100.0
3501,23,34.6181,0.0
3526,23,40.9412,0.0
3551,23,38.8196,0.0
3576,23,36.4919,0.0
3601,37,34.0163,0.0
3626,37,31.264,53.0735426885427
3651,37,28.2627,100.0
3676,37,30.9781,100.0
3701,37,38.3396,100.0
3726,37,43.7665,0.0
3751,37,48.1272,0.0
3776,37,46.3862,0.0
3801,37,44.5074,0.0
3826,37,42.5893,0.0
3851,37,40.5229,0.0
3876,37,38.2993,0.0
3901,37,35.9503,0.0
3926,37,33.4238,17.9451077276736
3951,37,30.6606,63.2577973281755
3976,37,28.1331,100.0
4001,33,32.2338,100.0
